time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/22:08:08.674977,49,1666328888,674615271,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.694826,50,1666328888,694602215,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.714821,51,1666328888,714600094,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.734805,52,1666328888,734608593,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.755197,53,1666328888,754616362,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.775297,54,1666328888,774620430,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.794920,55,1666328888,794607667,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.814958,56,1666328888,814681024,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.835010,57,1666328888,834769918,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.855050,58,1666328888,854621641,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.874907,59,1666328888,874604947,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.895408,60,1666328888,895147955,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.917288,61,1666328888,914606065,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.934859,62,1666328888,934605373,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.954912,63,1666328888,954583464,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.976436,64,1666328888,974601105,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:08.994814,65,1666328888,994606366,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.014868,66,1666328889,14602983,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.034900,67,1666328889,34619046,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.055068,68,1666328889,54620294,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.075108,69,1666328889,74631140,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.094932,70,1666328889,94617556,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.114905,71,1666328889,114609261,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.136089,72,1666328889,135714108,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.155321,73,1666328889,154948364,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.175060,74,1666328889,174620436,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.194898,75,1666328889,194607820,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.214813,76,1666328889,214600891,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.234871,77,1666328889,234618756,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.254858,78,1666328889,254618562,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.274801,79,1666328889,274606090,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.295957,80,1666328889,295673093,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.314773,81,1666328889,314595781,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.337676,82,1666328889,337381240,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.354884,83,1666328889,354612774,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.374835,84,1666328889,374603543,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.394950,85,1666328889,394611324,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.414983,86,1666328889,414609262,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.434848,87,1666328889,434603939,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:08:09.456182,88,1666328889,454619290,base_link,0.0,0.0,0.0,0.0,0.0,0.0
