time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/21:26:55.790641,2410150,1666326415,789974421,tool0_controller,0.0360192369468,1.42002033394,0.335047870024,0.146364023672,-0.0166501035757,0.00611122502862
2022/10/20/21:26:55.793705,2410151,1666326415,791978366,tool0_controller,0.00662471958378,0.801305964359,-0.23885532053,0.114926498119,-0.050211310358,0.014957363637
2022/10/20/21:26:55.794823,2410152,1666326415,794302492,tool0_controller,-0.283415753018,0.741339597775,-0.00552935143497,0.134240540957,-0.061110002648,0.025367829419
2022/10/20/21:26:55.796479,2410153,1666326415,795823511,tool0_controller,-0.254975945193,0.975180003205,0.116028132656,0.182075771074,-0.0519592440988,0.0275626290825
2022/10/20/21:26:55.797575,2410154,1666326415,797134261,tool0_controller,0.0530591598678,0.839851426361,0.31299718834,0.21162117795,-0.0315287460189,0.0283327586364
2022/10/20/21:26:55.798705,2410155,1666326415,798425657,tool0_controller,0.161833057546,0.857081549931,1.19740268977,0.185754672126,-0.0253322457882,0.0248792006063
2022/10/20/21:26:55.800414,2410156,1666326415,799744513,tool0_controller,0.115437481572,1.38665772758,1.56780471257,0.161743236535,-0.0283953708441,0.0180360643703
2022/10/20/21:26:55.801516,2410157,1666326415,801057714,tool0_controller,0.457751390898,1.35901352827,1.39713469673,0.15225768129,-0.0312970801775,-0.00274905678191
2022/10/20/21:26:55.802649,2410158,1666326415,802518011,tool0_controller,0.275265239133,1.60787283323,1.11162362784,0.159827214473,-0.014391306799,-0.00452917628875
2022/10/20/21:26:55.804396,2410159,1666326415,803772964,tool0_controller,0.0155403836736,1.49014613307,0.679646681484,0.162203024947,-0.00387516199218,0.00789998590706
2022/10/20/21:26:55.805500,2410160,1666326415,805082507,tool0_controller,-0.291436202507,1.24212216197,0.865308312051,0.165388204469,-0.0179172699741,0.0122252165074
2022/10/20/21:26:55.806620,2410161,1666326415,806335358,tool0_controller,-0.522055564436,0.794514615514,0.778143112592,0.175841518827,-0.0276407257775,0.0244349923198
2022/10/20/21:26:55.807763,2410162,1666326415,807582693,tool0_controller,-0.59387545085,0.669802619855,0.657739705303,0.177598088595,-0.0331748068624,0.0236124525483
2022/10/20/21:26:55.809446,2410163,1666326415,808857766,tool0_controller,-0.686672784823,0.755139864283,0.417196407847,0.169408230103,-0.0171827426623,0.0103479182176
2022/10/20/21:26:55.810578,2410164,1666326415,810102705,tool0_controller,-0.595301362923,0.871024049058,0.622441961231,0.165098192081,-0.0186499833222,0.0113207103781
2022/10/20/21:26:55.811713,2410165,1666326415,811350683,tool0_controller,-0.457772611364,1.20059515721,0.77461727296,0.163889963242,-0.0100667432347,0.00774704563872
2022/10/20/21:26:55.812826,2410166,1666326415,812608971,tool0_controller,-0.434691269488,1.06703002834,0.897217584479,0.160922874843,-0.00918216507076,0.00413315429892
2022/10/20/21:26:55.814521,2410167,1666326415,814369578,tool0_controller,-0.358835374468,1.02632810254,0.697180294769,0.171024698452,-0.0161104754768,0.0126332233908
2022/10/20/21:26:55.816764,2410168,1666326415,816390191,tool0_controller,-0.147436719638,1.12580736034,0.562929658853,0.167981392547,-0.0291881270507,0.0217415926451
2022/10/20/21:26:55.819037,2410169,1666326415,818444988,tool0_controller,0.0118937381806,0.925336380735,0.634101481883,0.168509828214,-0.0378975321818,0.0219211846234
2022/10/20/21:26:55.820708,2410170,1666326415,820465962,tool0_controller,-0.0320750085282,1.0026629193,1.07643685762,0.16992847286,-0.0283198112398,0.0093495128382
2022/10/20/21:26:55.822970,2410171,1666326415,822436805,tool0_controller,-0.110468315592,1.47667666732,0.727986907121,0.178510755513,-0.00839333838708,0.00654292479186
2022/10/20/21:26:55.826776,2410172,1666326415,824452275,tool0_controller,0.122806982616,1.45621610249,0.956698913887,0.168484860325,-0.0219945645097,0.00698818063071
2022/10/20/21:26:55.828995,2410173,1666326415,828430038,tool0_controller,-0.188707615622,1.31897016542,0.316118826767,0.163522263154,-0.0277428843042,0.0157448992729
2022/10/20/21:26:55.830678,2410174,1666326415,830448140,tool0_controller,-0.306116720016,1.72641960635,0.213034465573,0.172040478499,-0.0390114237829,0.0189992111769
2022/10/20/21:26:55.832947,2410175,1666326415,832409779,tool0_controller,-0.305237435547,1.05163885626,0.0511663365469,0.182425125015,-0.0310584871002,0.00695882563217
2022/10/20/21:26:55.834657,2410176,1666326415,834422266,tool0_controller,-0.345699936175,1.29809549138,0.242190755102,0.171346216394,-0.0305775937845,0.0203124324278
2022/10/20/21:26:55.836780,2410177,1666326415,836438447,tool0_controller,-0.251757208663,1.31200410444,0.627465932992,0.167137041065,-0.0294558892345,0.017903412786
2022/10/20/21:26:55.838991,2410178,1666326415,838454606,tool0_controller,-0.297366024535,1.38806758146,0.414922464448,0.165564619137,-0.0171218534009,0.0152923125817
2022/10/20/21:26:55.840695,2410179,1666326415,840411894,tool0_controller,-0.150637048607,1.19244335663,0.596092154718,0.16714181687,-0.0189859120258,0.0199575034978
2022/10/20/21:26:55.842925,2410180,1666326415,842403256,tool0_controller,-0.188101009537,0.5188616024,0.561945972268,0.161382262884,-0.023017210721,0.00890185607935
2022/10/20/21:26:55.844607,2410181,1666326415,844406710,tool0_controller,-0.342876119046,0.992281492571,0.416509830084,0.158098699954,-0.0306172672138,0.0213275984682
2022/10/20/21:26:55.848540,2410182,1666326415,848099818,tool0_controller,-0.243758036758,1.0172795572,0.268876981808,0.164056079669,-0.0283284479134,0.0261729012961
2022/10/20/21:26:55.851947,2410183,1666326415,851750410,tool0_controller,-0.323985166939,1.11400846788,0.715266339258,0.16292923764,-0.0256551394511,0.0313023249011
2022/10/20/21:26:55.855913,2410184,1666326415,855296795,tool0_controller,-0.192879598511,0.744865286854,1.19244742982,0.160548935885,-0.0156374448964,0.0222581020072
