time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/22:00:00.845821,3398913,1666328400,845297100,tool0_controller,-0.19740384224,0.27684933857,0.790564141996,-0.0778163930058,0.0401668479895,-0.00240916189425
2022/10/20/22:00:00.850609,3398914,1666328400,850192773,tool0_controller,-0.0250699923635,0.146864148816,0.827946546117,-0.0937515075414,0.0571115778349,0.00224263962962
2022/10/20/22:00:00.853963,3398915,1666328400,853532307,tool0_controller,-0.0152912919232,0.0334663410583,0.375561441484,-0.085226099255,0.0207479116204,-0.0009855988476
2022/10/20/22:00:00.857392,3398916,1666328400,856909637,tool0_controller,0.259124737277,0.588653385917,-0.46323980268,-0.0709844287395,-0.0336507581329,0.000976070466502
2022/10/20/22:00:00.860112,3398917,1666328400,859967213,tool0_controller,0.359256993316,0.333098788037,-0.795628282324,-0.0623545357567,-0.0508317853987,-0.0111777724577
2022/10/20/22:00:00.862335,3398918,1666328400,862053505,tool0_controller,-0.158058622877,0.200392500825,-0.470887271659,-0.0717377701148,-0.01877102379,-0.012621845144
2022/10/20/22:00:00.864568,3398919,1666328400,864168520,tool0_controller,-0.432976875171,-0.377113976326,-0.0420858679387,-0.0720687739884,0.0188335914945,0.00699230914839
2022/10/20/22:00:00.866809,3398920,1666328400,866276206,tool0_controller,-0.468409396989,-0.496397401414,0.420057240282,-0.100414366186,0.0311388612782,0.0145624985624
2022/10/20/22:00:00.868511,3398921,1666328400,868407704,tool0_controller,-0.00628423846569,0.0330422228522,0.953479409123,-0.0888496155444,0.00333895525917,-0.00555107002096
2022/10/20/22:00:00.870751,3398922,1666328400,870517316,tool0_controller,-0.157543681532,1.07263038901,0.251867748123,-0.0534313687208,0.0018200267139,-0.0212639967226
2022/10/20/22:00:00.872463,3398923,1666328400,871993484,tool0_controller,-0.164400920255,0.61924626744,-1.23086756351,-0.05686879612,-0.0108916738755,-0.00586398929682
2022/10/20/22:00:00.873560,3398924,1666328400,873378224,tool0_controller,-0.124056621639,-0.907937191665,-1.51427084709,-0.100019110599,-0.0326084698519,0.00914153703291
2022/10/20/22:00:00.875279,3398925,1666328400,874792906,tool0_controller,-0.149770617643,-0.630697609915,0.193703096433,-0.112775361642,-0.0350240774693,0.0182748915906
2022/10/20/22:00:00.876384,3398926,1666328400,876183872,tool0_controller,0.0458070539418,0.464947474783,0.981206688643,-0.0622037580178,0.0087702963143,-0.00182927609997
2022/10/20/22:00:00.878074,3398927,1666328400,877505440,tool0_controller,0.153635005132,1.34989922331,0.609650019467,-0.0205327054981,0.056313608238,-0.0273963201935
2022/10/20/22:00:00.879205,3398928,1666328400,878825563,tool0_controller,-0.0692823265751,1.10531905675,0.0726548010928,-0.0513401130469,0.051278600735,-0.0236847230665
2022/10/20/22:00:00.880968,3398929,1666328400,880412754,tool0_controller,-0.349030404983,-0.745905184492,-0.424892878424,-0.124495427278,0.00150340928006,0.00209377120984
2022/10/20/22:00:00.882721,3398930,1666328400,882214666,tool0_controller,0.0358273398962,-1.21545420783,-0.550619311553,-0.145982033204,-0.0557951150266,0.0255275928371
