time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/10/20/21:27:17.586225,76,0,0,base_link,0.534,0.301,0.120500574932,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.596733,77,0,0,base_link,0.534,0.301,0.12037559703,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.606273,78,0,0,base_link,0.534,0.301,0.12025062006,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.616326,79,0,0,base_link,0.534,0.301,0.120125644021,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.626412,80,0,0,base_link,0.534,0.301,0.120000668913,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.636184,81,0,0,base_link,0.534,0.301,0.119875693806,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.647213,82,0,0,base_link,0.534,0.301,0.119750719629,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.656186,83,0,0,base_link,0.534,0.301,0.119625745453,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.666235,84,0,0,base_link,0.534,0.301,0.119500773139,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.676232,85,0,0,base_link,0.534,0.301,0.119375800826,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.686281,86,0,0,base_link,0.534,0.301,0.119250828512,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.696253,87,0,0,base_link,0.534,0.301,0.119125858061,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.706242,88,0,0,base_link,0.534,0.301,0.11900088761,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.716571,89,0,0,base_link,0.534,0.301,0.11887591809,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.726269,90,0,0,base_link,0.534,0.301,0.118750948571,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.736244,91,0,0,base_link,0.534,0.301,0.118625980914,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.746174,92,0,0,base_link,0.534,0.301,0.118501013257,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.756274,93,0,0,base_link,0.534,0.301,0.118376046531,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.766195,94,0,0,base_link,0.534,0.301,0.118251079805,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.776186,95,0,0,base_link,0.534,0.301,0.118126114942,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.786325,96,0,0,base_link,0.534,0.301,0.118001150079,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.796165,97,0,0,base_link,0.534,0.301,0.117876186147,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.806180,98,0,0,base_link,0.534,0.301,0.117751223147,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.816253,99,0,0,base_link,0.534,0.301,0.117626261078,-0.3828,0.9238,0.0,0.0
2022/10/20/21:27:17.826189,100,0,0,base_link,0.534,0.301,0.117501299009,-0.3828,0.9238,0.0,0.0
