time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/22:00:21.781567,0,1666328421,780937532,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.801375,1,1666328421,800891882,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.821109,2,1666328421,820863156,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.841124,3,1666328421,840865072,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.861566,4,1666328421,860860377,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.881099,5,1666328421,880862276,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.901312,6,1666328421,900876037,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.921148,7,1666328421,920850858,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.941406,8,1666328421,940880033,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.961777,9,1666328421,960865388,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:21.981989,10,1666328421,980872693,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.001159,11,1666328422,860041,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.021247,12,1666328422,20870293,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.043870,13,1666328422,40858439,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.061249,14,1666328422,60945486,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.081072,15,1666328422,80857775,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.101180,16,1666328422,100864560,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.121032,17,1666328422,120860035,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.141070,18,1666328422,140847187,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.161282,19,1666328422,160861265,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.181194,20,1666328422,180928637,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.201442,21,1666328422,200879445,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.221141,22,1666328422,220872727,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.241258,23,1666328422,240888056,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.261235,24,1666328422,260869956,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.281071,25,1666328422,280850343,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.301165,26,1666328422,300888890,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.321116,27,1666328422,320859941,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.341150,28,1666328422,340862947,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.361143,29,1666328422,360866968,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.381042,30,1666328422,380865259,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.401160,31,1666328422,400867502,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.421217,32,1666328422,420853577,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.441104,33,1666328422,440862326,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.461736,34,1666328422,460870396,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.481218,35,1666328422,480872652,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.503490,36,1666328422,503136089,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.521184,37,1666328422,520881395,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.541176,38,1666328422,540858794,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.560983,39,1666328422,560797953,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.581167,40,1666328422,580870566,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.601120,41,1666328422,600855711,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/22:00:22.621051,42,1666328422,620863970,base_link,0.0,0.0,0.0,0.0,0.0,0.0
