t,w,x,y,z,ax,ay,az
62,1.00,0.00,-0.00,-0.00,1,-29,-13
63,1.00,0.00,-0.00,-0.00,1,-26,-10
64,1.00,0.00,-0.00,-0.00,0,-24,-9
65,1.00,0.00,-0.00,-0.00,-5,-23,-9
66,1.00,0.00,-0.00,-0.00,-3,-23,-8
67,1.00,0.00,-0.00,-0.00,-4,-27,-8
68,1.00,0.00,-0.00,-0.00,-1,-30,-11
69,1.00,0.00,-0.00,-0.00,-1,-25,-13
70,1.00,0.00,-0.00,-0.00,1,-23,-11
71,1.00,0.00,-0.00,-0.00,-1,-23,-16
72,1.00,0.00,-0.00,-0.00,-2,-23,-15
73,1.00,0.00,-0.00,-0.00,-1,-24,-15
74,1.00,0.00,-0.00,-0.00,0,-22,-17
75,1.00,0.00,-0.00,-0.00,4,-23,-19
76,1.00,0.00,-0.00,-0.00,1,-26,-20
77,1.00,0.00,-0.00,-0.00,0,-32,-23
78,1.00,0.00,-0.00,-0.00,-1,-29,-21
79,1.00,0.00,-0.00,-0.00,-4,-24,-10
80,1.00,0.00,-0.00,-0.00,-4,-21,-9
81,1.00,0.00,-0.00,-0.00,-3,-26,-9
82,1.00,0.00,-0.00,-0.00,-3,-33,-14
83,1.00,0.00,-0.00,-0.00,-2,-36,-16
84,1.00,0.00,-0.00,-0.00,-3,-30,-16
85,1.00,0.00,-0.00,-0.00,-6,-26,-14
86,1.00,0.00,-0.00,-0.00,0,-22,-13
87,1.00,0.00,-0.00,-0.00,-2,-23,-19
88,1.00,0.00,-0.00,-0.00,-4,-22,-17
89,1.00,0.00,-0.00,-0.00,-6,-25,-14
90,1.00,0.00,-0.00,-0.00,-4,-22,-15
91,1.00,0.00,-0.00,-0.00,-1,-21,-18
92,1.00,0.00,-0.00,-0.00,-6,-20,-16
93,1.00,0.00,-0.00,-0.00,-8,-17,-10
94,1.00,0.00,-0.00,-0.00,-5,-16,-13
95,1.00,0.00,-0.00,-0.00,-7,-19,-18
96,1.00,0.00,-0.00,-0.00,-5,-23,-13
97,1.00,0.00,-0.00,-0.00,0,-26,-10
98,1.00,0.00,-0.00,-0.00,2,-21,-16
99,1.00,0.00,-0.00,-0.00,2,-14,-27
100,1.00,0.00,-0.00,-0.00,2,-18,-23
101,1.00,0.00,-0.00,-0.00,2,-23,-25
102,1.00,0.00,-0.00,-0.00,2,-24,-22
103,1.00,0.00,-0.00,-0.00,2,-23,-20
104,1.00,0.00,-0.00,-0.00,0,-22,-18
105,1.00,0.00,-0.00,-0.00,1,-16,-21
106,1.00,0.00,-0.00,-0.00,0,-16,-16
107,1.00,0.00,-0.00,-0.00,0,-20,-6
108,1.00,0.00,-0.00,-0.00,-1,-26,-5
109,1.00,0.00,-0.00,-0.00,0,-29,-5
110,1.00,0.00,-0.00,-0.00,-2,-29,-6
111,1.00,0.00,-0.00,-0.00,-3,-29,-3
112,1.00,0.00,-0.00,-0.00,-1,-31,-8
113,1.00,0.00,-0.00,-0.00,0,-27,-11
114,1.00,0.00,-0.00,-0.00,1,-24,-16
115,1.00,0.00,-0.00,-0.00,0,-23,-20
116,1.00,0.00,-0.00,-0.00,2,-25,-20
117,1.00,0.00,-0.00,-0.00,2,-30,-16
118,1.00,0.00,-0.00,-0.00,0,-27,-16
119,1.00,0.00,-0.00,-0.00,0,-20,-15
120,1.00,0.00,-0.00,-0.00,4,-17,-20
121,1.00,0.00,-0.00,-0.00,5,-15,-17
122,1.00,0.00,-0.00,-0.00,3,-12,-14
123,1.00,0.00,-0.00,-0.00,4,-15,-15
124,1.00,0.00,-0.00,-0.00,0,-16,-10
125,1.00,0.00,-0.00,-0.00,6,-14,-7
126,1.00,0.00,-0.00,-0.00,7,-18,-7
127,1.00,0.00,-0.00,-0.00,3,-16,-8
128,1.00,0.00,-0.00,-0.00,0,-15,-5
129,1.00,0.00,-0.00,-0.00,0,-11,-7
130,1.00,0.00,-0.00,-0.00,1,-13,0
131,1.00,0.00,-0.00,-0.00,0,-18,-1
132,1.00,0.00,-0.00,-0.00,1,-22,-9
133,1.00,0.00,-0.00,-0.00,0,-19,-8
134,1.00,0.00,-0.00,-0.00,0,-14,-7
135,1.00,0.00,-0.00,-0.00,1,-10,-5
136,1.00,0.00,-0.00,-0.00,2,-12,-5
137,1.00,0.00,-0.00,-0.00,-1,-22,-6
138,1.00,0.00,-0.00,-0.00,0,-20,-4
139,1.00,0.00,-0.00,-0.00,-1,-21,-17
140,1.00,0.00,-0.00,-0.00,0,-23,-17
141,1.00,0.00,-0.00,-0.00,2,-20,-19
142,1.00,0.00,-0.00,-0.00,0,-15,-21
143,1.00,0.00,-0.00,-0.00,1,-12,-12
144,1.00,0.00,-0.00,-0.00,2,-12,-12
145,1.00,0.00,-0.00,-0.00,0,-16,-10
146,1.00,0.00,-0.00,-0.00,-3,-13,-9
147,1.00,0.00,-0.00,-0.00,-4,-12,-8
148,1.00,0.00,-0.00,-0.00,-6,-17,-8
149,1.00,0.00,-0.00,-0.00,-4,-13,-13
150,1.00,0.00,-0.00,-0.00,-1,-20,-21
151,1.00,0.00,-0.00,-0.00,-1,-25,-22
152,1.00,0.00,-0.00,-0.00,-1,-24,-28
153,1.00,0.00,-0.00,-0.00,-8,-21,-24
154,1.00,0.00,-0.00,-0.00,-4,-21,-18
155,1.00,0.00,-0.00,-0.00,-8,-17,-13
156,1.00,0.00,-0.00,-0.00,-6,-15,-19
157,1.00,0.00,-0.00,-0.00,-5,-21,-18
158,1.00,0.00,-0.00,-0.00,-3,-21,-18
159,1.00,0.00,-0.00,-0.00,-3,-21,-19
160,1.00,0.00,-0.00,-0.00,-4,-19,-14
161,1.00,0.00,-0.00,-0.00,-6,-19,-13
162,1.00,0.00,-0.00,-0.00,-5,-12,-8
163,1.00,0.00,-0.00,-0.00,-8,-13,-5
164,1.00,0.00,-0.00,-0.00,0,-13,-20
165,1.00,0.00,-0.00,-0.00,0,-16,-24
166,1.00,0.00,-0.00,-0.00,0,-18,-24
167,1.00,0.00,-0.00,-0.00,4,-16,-21
168,1.00,0.00,-0.00,-0.00,2,-14,-17
169,1.00,0.00,-0.00,-0.00,-1,-9,-11
170,1.00,0.00,-0.00,-0.00,-1,-12,-14
171,1.00,0.00,-0.00,-0.00,-1,-9,-11
172,1.00,0.00,-0.00,-0.00,-8,-12,-10
173,1.00,0.00,-0.00,-0.00,-6,-13,-8
174,1.00,0.00,-0.00,-0.00,-3,-13,-11
175,1.00,0.00,-0.00,-0.00,-2,-15,-24
176,1.00,0.00,-0.00,-0.00,-2,-14,-28
177,1.00,0.00,-0.00,-0.00,0,-16,-21
178,1.00,0.00,-0.00,-0.00,0,-10,-16
179,1.00,0.00,-0.00,-0.00,-9,-10,-18
180,1.00,0.00,-0.00,-0.00,-14,-7,-24
181,1.00,0.00,-0.00,-0.00,-15,-6,-19
182,1.00,0.00,-0.00,-0.00,-14,-11,-20
183,1.00,0.00,-0.00,-0.00,-9,-10,-13
184,1.00,0.00,-0.00,-0.00,-6,-13,-11
185,1.00,0.00,-0.00,-0.00,-4,-12,-6
186,1.00,0.00,-0.00,-0.00,-5,-13,-9
187,1.00,0.00,-0.00,-0.00,-3,-9,-11
188,1.00,0.00,-0.00,-0.00,0,-8,-21
189,1.00,0.00,-0.00,-0.00,0,-7,-12
190,1.00,0.00,-0.00,-0.00,0,-14,-11
191,1.00,0.00,-0.00,-0.00,0,-15,-12
192,1.00,0.00,-0.00,-0.00,-7,-14,-8
193,1.00,0.00,-0.00,-0.00,-10,-10,-3
194,1.00,0.00,-0.00,-0.00,-14,-7,2
195,1.00,0.00,-0.00,-0.00,-11,-5,-5
196,1.00,0.00,-0.00,-0.00,-11,-6,-6
197,1.00,0.00,-0.00,-0.00,-6,0,-2
198,1.00,0.00,-0.00,-0.00,-8,-2,-6
199,1.00,0.00,-0.00,-0.00,-9,-2,-7
200,1.00,0.00,-0.00,-0.00,-7,-9,-7
201,1.00,0.00,-0.00,-0.00,-4,-6,-12
202,1.00,0.00,-0.00,-0.00,-1,-6,-12
203,1.00,0.00,-0.00,-0.00,-4,-8,-11
204,1.00,0.00,-0.00,-0.00,-5,-5,-8
205,1.00,0.00,-0.00,-0.00,-2,-7,-19
206,1.00,0.00,-0.00,-0.00,-2,-7,-18
207,1.00,0.00,-0.00,-0.00,1,-6,-13
208,1.00,0.00,-0.00,-0.00,-3,-4,-8
209,1.00,0.00,-0.00,-0.00,1,-7,-8
210,1.00,0.00,-0.00,-0.00,0,-7,-8
211,1.00,0.00,-0.00,-0.00,0,-10,-4
212,1.00,0.00,-0.00,-0.00,-1,-10,-11
213,1.00,0.00,-0.00,-0.00,-6,-10,-8
214,1.00,0.00,-0.00,-0.00,-5,-11,-7
215,1.00,0.00,-0.00,-0.00,-6,-6,-7
216,1.00,0.00,-0.00,-0.00,-7,-1,-11
217,1.00,0.00,-0.00,-0.00,-8,-5,-10
218,1.00,0.00,-0.00,-0.00,-7,-6,-24
219,1.00,0.00,-0.00,-0.00,-7,-3,-26
220,1.00,0.00,-0.00,-0.00,-3,-7,-26
221,1.00,0.00,-0.00,-0.00,0,-8,-25
222,1.00,0.00,-0.00,-0.00,1,-9,-27
223,1.00,0.00,-0.00,-0.00,2,-10,-19
224,1.00,0.00,-0.00,-0.00,0,-12,-15
225,1.00,0.00,-0.00,-0.00,0,-12,-24
226,1.00,0.00,-0.00,-0.00,0,-10,-27
227,1.00,0.00,-0.00,-0.00,0,-13,-17
228,1.00,0.00,-0.00,-0.00,-6,-9,-18
229,1.00,0.00,-0.00,-0.00,0,-7,-17
230,1.00,0.00,-0.00,-0.00,0,-5,-12
231,1.00,0.00,-0.00,-0.00,-3,-4,-8
232,1.00,0.00,-0.00,-0.00,-5,-3,-6
233,1.00,0.00,-0.00,-0.00,-7,-2,-6
234,1.00,0.00,-0.00,-0.00,-5,-6,-10
235,1.00,0.00,-0.00,-0.00,-2,-4,-6
236,1.00,0.00,-0.00,-0.00,-6,-9,-9
237,1.00,0.00,-0.00,-0.00,-6,-11,-12
238,1.00,0.00,-0.00,-0.00,-9,-8,-14
239,1.00,0.00,-0.00,-0.00,-14,-6,-11
240,1.00,0.00,-0.00,-0.00,-16,-7,0
241,1.00,0.00,-0.00,-0.00,-17,-8,5
242,1.00,0.00,-0.00,-0.00,-14,-8,-3
243,1.00,0.00,-0.00,-0.00,-7,-6,0
244,1.00,0.00,-0.00,-0.00,-3,-8,-5
245,1.00,0.00,-0.00,-0.00,-6,-10,-12
246,1.00,0.00,-0.00,-0.00,-4,-3,-10
247,1.00,0.00,-0.00,-0.00,-7,-3,-16
248,1.00,0.00,-0.00,-0.00,-6,-2,-9
249,1.00,0.00,-0.00,-0.00,-10,0,-12
250,1.00,0.00,-0.00,-0.00,-3,3,-9
251,1.00,0.00,-0.00,-0.00,-3,0,-14
252,1.00,0.00,-0.00,-0.00,-7,2,-12
253,1.00,0.00,-0.00,-0.00,-6,1,-8
254,1.00,0.00,-0.00,-0.00,-3,-1,-3
255,1.00,0.00,-0.00,-0.00,-7,3,-7
256,1.00,0.00,-0.00,-0.00,-8,0,-10
257,1.00,0.00,-0.00,-0.00,-4,-2,-13
258,1.00,0.00,-0.00,-0.00,-4,-4,-14
259,1.00,0.00,-0.00,-0.00,-4,-2,-22
260,1.00,0.00,-0.00,-0.00,-2,0,-21
261,1.00,0.00,-0.00,-0.00,-4,-2,-16
262,1.00,0.00,-0.00,-0.00,-4,-4,-14
263,1.00,0.00,-0.00,-0.00,-3,-6,-16
264,1.00,0.00,-0.00,-0.00,-4,-3,-18
265,1.00,0.00,-0.00,-0.00,-5,-3,-10
266,1.00,0.00,-0.00,-0.00,-2,-8,-13
267,1.00,0.00,-0.00,-0.00,-5,-9,-11
268,1.00,0.00,-0.00,-0.00,-2,-5,-11
269,1.00,0.00,-0.00,-0.00,-4,-4,-19
270,1.00,0.00,-0.00,-0.00,-3,0,-19
271,1.00,0.00,-0.00,-0.00,-5,3,-15
272,1.00,0.00,-0.00,-0.00,-8,9,-19
273,1.00,0.00,-0.00,-0.00,0,10,-22
274,1.00,0.00,-0.00,-0.00,-3,4,-23
275,1.00,0.00,-0.00,-0.00,0,6,-15
276,1.00,0.00,-0.00,-0.00,-6,0,-3
277,1.00,0.00,-0.00,-0.00,-4,-35,-10
278,1.00,0.00,-0.00,-0.00,-17,-87,-9
279,1.00,0.00,-0.00,-0.00,-9,-79,-11
280,1.00,0.00,-0.00,-0.00,-24,-29,6
281,1.00,0.00,-0.00,-0.00,-31,-25,-9
282,1.00,0.00,-0.00,-0.00,-4,-31,-7
283,1.00,0.00,-0.00,-0.00,28,-29,-5
284,1.00,0.00,-0.00,-0.00,-25,-29,1
285,1.00,0.00,-0.00,-0.00,-26,-50,-7
286,1.00,0.00,-0.00,-0.00,4,-57,-6
287,1.00,0.00,-0.00,-0.00,11,-55,4
288,1.00,0.00,-0.00,-0.00,-23,-77,0
289,1.00,0.00,-0.00,-0.00,-27,-115,-7
290,1.00,0.00,-0.00,-0.00,-19,-83,45
291,1.00,0.00,-0.00,0.00,-19,-133,17
292,1.00,0.00,-0.00,0.00,6,-135,9
293,1.00,0.00,-0.00,0.00,-10,-174,-17
294,1.00,0.00,-0.00,0.00,0,-137,-22
295,1.00,0.00,-0.00,0.00,-12,-81,19
296,1.00,0.00,-0.00,0.00,-6,-140,-29
297,1.00,0.01,-0.00,0.00,-40,-224,-76
298,1.00,0.01,-0.00,0.00,15,-185,-2
299,1.00,0.01,-0.00,0.00,-12,-254,-31
300,1.00,0.01,-0.00,0.00,-98,-366,-76
301,1.00,0.01,-0.00,0.00,61,-269,-8
302,1.00,0.01,-0.00,0.00,-24,-367,-125
303,1.00,0.01,-0.00,0.00,6,-336,-100
304,1.00,0.01,-0.00,0.00,80,-230,-42
305,1.00,0.01,-0.00,0.00,49,-257,-66
306,1.00,0.01,-0.00,0.00,118,-219,-117
307,1.00,0.01,-0.00,0.00,119,-158,-172
308,1.00,0.01,-0.00,0.00,-87,-420,-194
309,1.00,0.01,-0.00,0.00,7,-458,-388
310,1.00,0.01,-0.00,0.00,-36,-91,-439
311,1.00,0.02,-0.00,0.00,68,232,-412
312,1.00,0.02,-0.00,0.00,-60,395,-455
313,1.00,0.02,-0.00,0.00,-121,367,-448
314,1.00,0.02,-0.00,0.00,-246,139,-460
315,1.00,0.02,-0.00,0.00,-45,-67,-571
316,1.00,0.02,-0.00,0.00,-14,-125,-582
317,1.00,0.02,-0.00,0.00,-69,-147,-564
318,1.00,0.02,-0.00,0.00,-257,-132,-491
319,1.00,0.02,-0.00,0.00,54,-95,-453
320,1.00,0.02,-0.00,0.00,-1,-31,-392
321,1.00,0.02,-0.00,0.00,-109,-88,-411
322,1.00,0.02,-0.00,0.00,-124,-133,-468
323,1.00,0.02,-0.00,0.01,163,-164,-478
324,1.00,0.02,-0.00,0.01,83,-249,-452
325,1.00,0.02,-0.00,0.01,-225,-390,-483
326,1.00,0.02,-0.00,0.01,181,-316,-461
327,1.00,0.02,-0.00,0.01,173,-165,-379
328,1.00,0.02,-0.00,0.01,-274,-200,-356
329,1.00,0.02,-0.00,0.01,125,-205,-384
330,1.00,0.02,-0.00,0.01,122,-316,-259
331,1.00,0.02,-0.00,0.01,-435,-1468,-573
332,1.00,0.02,-0.00,0.01,89,-2195,-629
333,1.00,0.02,-0.00,0.01,-777,-1631,-630
334,1.00,0.02,-0.00,0.01,-894,-398,-494
335,1.00,0.02,0.00,0.01,-1018,616,-433
336,1.00,0.02,0.00,0.01,-1061,971,-412
337,1.00,0.02,0.00,0.01,794,889,-398
338,1.00,0.02,-0.00,0.01,1506,629,-372
339,1.00,0.02,-0.00,0.01,1426,297,-396
340,1.00,0.02,-0.00,0.01,1357,63,-296
341,1.00,0.02,-0.00,0.01,885,-191,-288
342,1.00,0.02,-0.00,0.00,549,-168,-286
343,1.00,0.02,-0.00,0.00,112,136,-346
344,1.00,0.02,-0.00,0.00,101,383,-377
345,1.00,0.02,-0.00,0.00,79,444,-338
346,1.00,0.02,-0.00,0.00,55,70,-349
347,1.00,0.02,-0.00,0.00,5,-318,-373
348,1.00,0.02,-0.00,0.00,121,-492,-448
349,1.00,0.02,-0.00,0.00,129,-521,-520
350,1.00,0.02,-0.00,0.00,-46,-362,-457
351,1.00,0.02,-0.00,0.00,-55,-219,-378
352,1.00,0.02,-0.00,0.00,8,-153,-341
353,1.00,0.02,-0.00,0.01,-7,-207,-382
354,1.00,0.02,-0.00,0.01,10,-399,-495
355,1.00,0.02,-0.00,0.01,45,-573,-516
356,1.00,0.02,-0.00,0.01,17,-689,-449
357,1.00,0.02,-0.00,0.01,-60,-613,-328
358,1.00,0.02,-0.00,0.01,-20,-379,-270
359,1.00,0.02,-0.00,0.01,-68,-189,-353
360,1.00,0.02,-0.00,0.01,-68,-199,-471
361,1.00,0.02,-0.00,0.01,-97,-406,-553
362,1.00,0.02,-0.00,0.01,-145,-562,-511
363,1.00,0.02,-0.00,0.01,-146,-537,-400
364,1.00,0.02,-0.00,0.01,-79,-329,-281
365,1.00,0.02,-0.00,0.01,-17,-136,-267
366,1.00,0.02,-0.00,0.01,49,-157,-329
367,1.00,0.02,-0.00,0.01,74,-317,-428
368,1.00,0.02,-0.00,0.01,25,-446,-493
369,1.00,0.02,-0.00,0.01,7,-444,-493
370,1.00,0.02,-0.00,0.01,4,-334,-455
371,1.00,0.02,-0.00,0.01,85,-233,-403
372,1.00,0.02,-0.00,0.01,133,-246,-377
373,1.00,0.02,-0.00,0.01,102,-332,-363
374,1.00,0.01,-0.00,0.01,61,-381,-379
375,1.00,0.01,-0.00,0.01,28,-354,-402
376,1.00,0.01,-0.00,0.01,19,-271,-434
377,1.00,0.01,-0.00,0.01,20,-186,-434
378,1.00,0.01,-0.00,0.01,32,-175,-403
379,1.00,0.01,-0.00,0.01,-3,-230,-361
380,1.00,0.01,-0.00,0.01,-15,-261,-347
381,1.00,0.01,-0.00,0.01,-78,-245,-391
382,1.00,0.01,-0.00,0.01,150,-198,-405
383,1.00,0.01,-0.00,0.01,-76,-132,-446
384,1.00,0.01,-0.00,0.01,29,-103,-418
385,1.00,0.01,-0.00,0.01,84,-163,-415
386,1.00,0.01,-0.00,0.01,61,-231,-372
387,1.00,0.01,-0.00,0.01,116,-249,-344
388,1.00,0.01,-0.00,0.01,129,-233,-363
389,1.00,0.01,-0.00,0.00,108,-190,-412
390,1.00,0.01,-0.00,0.00,87,-158,-449
391,1.00,0.01,-0.00,0.00,195,-105,-448
392,1.00,0.01,-0.00,0.00,7,-53,-421
393,1.00,0.01,-0.00,0.00,31,-69,-372
394,1.00,0.01,-0.00,0.00,59,-136,-354
395,1.00,0.01,-0.00,0.00,-4,-220,-355
396,1.00,0.01,-0.00,0.00,16,-269,-383
397,1.00,0.01,-0.00,0.00,5,-244,-398
398,1.00,0.01,-0.00,0.00,-15,-175,-408
399,1.00,0.01,-0.00,0.00,-23,-105,-406
400,1.00,0.01,-0.00,0.01,-18,-86,-409
401,1.00,0.01,-0.00,0.01,29,-122,-411
402,1.00,0.01,-0.00,0.01,43,-225,-405
403,1.00,0.01,-0.00,0.01,88,-302,-397
404,1.00,0.01,-0.00,0.01,98,-296,-388
405,1.00,0.01,-0.00,0.01,65,-230,-401
406,1.00,0.01,-0.00,0.01,60,-139,-417
407,1.00,0.01,-0.00,0.01,29,-93,-423
408,1.00,0.01,-0.00,0.01,29,-135,-424
409,1.00,0.01,-0.00,0.01,31,-203,-410
410,1.00,0.01,-0.00,0.01,37,-245,-402
411,1.00,0.01,-0.00,0.01,23,-233,-402
412,1.00,0.01,-0.00,0.01,-3,-180,-403
413,1.00,0.01,-0.00,0.01,-29,-127,-410
414,1.00,0.01,-0.00,0.01,-48,-96,-406
415,1.00,0.01,-0.00,0.01,-34,-99,-401
416,1.00,0.01,-0.00,0.01,0,-131,-393
417,1.00,0.01,-0.00,0.01,40,-178,-403
418,1.00,0.01,-0.00,0.01,68,-233,-409
419,1.00,0.01,-0.00,0.01,71,-238,-423
420,1.00,0.01,-0.00,0.01,59,-189,-441
421,1.00,0.01,-0.00,0.01,45,-113,-445
422,1.00,0.01,-0.00,0.01,47,-75,-438
423,1.00,0.01,-0.00,0.01,50,-114,-424
424,1.00,0.01,-0.00,0.01,57,-195,-409
425,1.00,0.01,-0.00,0.01,50,-247,-401
426,1.00,0.01,-0.00,0.01,24,-221,-399
427,1.00,0.01,-0.00,0.01,-1,-143,-402
428,1.00,0.01,-0.00,0.01,-29,-78,-404
429,1.00,0.01,-0.00,0.01,-43,-67,-407
430,1.00,0.01,-0.00,0.01,-34,-105,-413
431,1.00,0.01,-0.00,0.01,-19,-152,-411
432,1.00,0.01,-0.00,0.01,5,-180,-407
433,1.00,0.01,-0.00,0.01,28,-183,-402
434,1.00,0.01,-0.00,0.01,33,-163,-387
435,1.00,0.01,-0.00,0.01,34,-132,-385
436,1.00,0.01,-0.00,0.01,38,-108,-396
437,1.00,0.01,-0.01,0.01,48,-115,-407
438,1.00,0.01,-0.01,0.01,57,-155,-414
439,1.00,0.01,-0.01,0.01,70,-196,-408
440,1.00,0.01,-0.01,0.01,64,-207,-397
441,1.00,0.01,-0.01,0.01,43,-167,-384
442,1.00,0.01,-0.01,0.01,19,-105,-383
443,1.00,0.01,-0.01,0.01,-5,-77,-395
444,1.00,0.01,-0.01,0.01,-19,-92,-400
445,1.00,0.01,-0.01,0.01,-27,-127,-401
446,1.00,0.01,-0.01,0.01,-15,-150,-398
447,1.00,0.01,-0.01,0.01,-3,-150,-390
448,1.00,0.01,-0.01,0.01,3,-131,-384
449,1.00,0.01,-0.01,0.01,10,-116,-378
450,1.00,0.01,-0.01,0.01,13,-111,-396
451,1.00,0.01,-0.01,0.01,19,-110,-408
452,1.00,0.01,-0.01,0.01,40,-122,-419
453,1.00,0.01,-0.01,0.01,53,-143,-418
454,1.00,0.01,-0.01,0.01,64,-164,-396
455,1.00,0.01,-0.01,0.01,70,-166,-374
456,1.00,0.01,-0.01,0.01,56,-148,-369
457,1.00,0.01,-0.01,0.01,41,-117,-382
458,1.00,0.01,-0.01,0.01,28,-98,-404
459,1.00,0.01,-0.01,0.01,13,-109,-411
460,1.00,0.01,-0.01,0.01,1,-127,-412
461,1.00,0.01,-0.01,0.01,-1,-132,-400
462,1.00,0.01,-0.01,0.01,-9,-115,-399
463,1.00,0.01,-0.01,0.01,-7,-104,-394
464,1.00,0.01,-0.01,0.01,-4,-105,-396
465,1.00,0.01,-0.01,0.01,-2,-112,-399
466,1.00,0.01,-0.01,0.01,6,-120,-404
467,1.00,0.01,-0.01,0.01,27,-121,-413
468,1.00,0.01,-0.01,0.01,37,-119,-412
469,1.00,0.01,-0.01,0.01,46,-116,-403
470,1.00,0.01,-0.01,0.01,56,-126,-399
471,1.00,0.01,-0.01,0.01,56,-130,-395
472,1.00,0.01,-0.01,0.01,52,-128,-404
473,1.00,0.01,-0.01,0.01,44,-118,-409
474,1.00,0.01,-0.01,0.01,31,-111,-414
475,1.00,0.01,-0.01,0.01,10,-107,-407
476,1.00,0.01,-0.01,0.01,5,-101,-389
477,1.00,0.01,-0.01,0.01,-4,-95,-385
478,1.00,0.01,-0.01,0.01,-8,-95,-381
479,1.00,0.01,-0.01,0.01,-7,-100,-382
480,1.00,0.01,-0.01,0.01,-9,-100,-399
481,1.00,0.01,-0.01,0.01,-10,-98,-410
482,1.00,0.01,-0.01,0.01,-1,-85,-417
483,1.00,0.01,-0.01,0.01,5,-74,-412
484,1.00,0.01,-0.01,0.01,17,-80,-403
485,1.00,0.01,-0.01,0.01,33,-99,-397
486,1.00,0.01,-0.01,0.01,44,-112,-401
487,1.00,0.01,-0.01,0.01,47,-124,-407
488,1.00,0.01,-0.01,0.01,44,-123,-420
489,1.00,0.01,-0.01,0.01,39,-105,-418
490,1.00,0.01,-0.01,0.01,27,-92,-411
491,1.00,0.01,-0.01,0.01,19,-81,-395
492,1.00,0.01,-0.01,0.01,10,-83,-387
493,1.00,0.01,-0.01,0.01,7,-91,-389
494,1.00,0.01,-0.01,0.01,3,-102,-395
495,1.00,0.01,-0.01,0.01,-8,-103,-403
496,1.00,0.01,-0.01,0.01,-13,-83,-404
497,1.00,0.01,-0.01,0.01,-11,-60,-406
498,1.00,0.01,-0.01,0.01,-6,-52,-402
499,1.00,0.01,-0.01,0.01,3,-61,-399
500,1.00,0.01,-0.01,0.01,17,-86,-399
501,1.00,0.01,-0.01,0.01,30,-110,-399
502,1.00,0.01,-0.01,0.01,37,-112,-406
503,1.00,0.01,-0.01,0.01,36,-95,-409
