2022/10/20/21:06:34.959502,34,-0.491532848903058,-0.275564383586487,0.256421810684356
2022/10/20/21:06:34.961419,35,-0.491518242072704,-0.275565240941866,0.256420968512089
2022/10/20/21:06:34.963631,36,-0.491517298991378,-0.275565013331568,0.256407393161234
2022/10/20/21:06:34.967415,37,-0.491497365948458,-0.275588259724908,0.256428092288832
2022/10/20/21:06:34.971851,38,-0.491520084529028,-0.275577193488876,0.256430420847802
2022/10/20/21:06:34.975151,39,-0.491509887418226,-0.275567806721846,0.256403716100144
2022/10/20/21:06:34.978564,40,-0.49150739758383,-0.27556463354613,0.256394068728289
2022/10/20/21:06:34.981808,41,-0.491507769667917,-0.27557070646029,0.256420883986987
2022/10/20/21:06:34.984025,42,-0.49151245251357,-0.275564522371801,0.256398356972773
2022/10/20/21:06:34.986247,43,-0.491505900212496,-0.275561526354468,0.256396455765379
2022/10/20/21:06:34.988478,44,-0.491518993917038,-0.27554999881361,0.256405811888027
2022/10/20/21:06:34.990254,45,-0.491526983909836,-0.275570625699865,0.256410813572065
2022/10/20/21:06:34.994306,46,-0.491513165724974,-0.275577361324143,0.256409053479274
2022/10/20/21:06:34.994871,47,-0.4915158233279,-0.275575707158369,0.256418157636094
2022/10/20/21:06:34.996019,48,-0.491522773564523,-0.275565677450471,0.256419326891224
2022/10/20/21:06:34.997697,49,-0.491501366561587,-0.275575960711093,0.256387106820295
2022/10/20/21:06:34.999511,50,-0.491511519740451,-0.275561639030993,0.256402168584301
2022/10/20/21:06:35.000660,51,-0.49150300297633,-0.275574960161429,0.256409759787351
2022/10/20/21:06:35.002337,52,-0.491516066199603,-0.275555331666869,0.256411437026619
2022/10/20/21:06:35.004016,53,-0.491507226048122,-0.275578048886975,0.256427011563564
2022/10/20/21:06:35.005132,54,-0.491508467208709,-0.27556210881987,0.256430352214381
2022/10/20/21:06:35.006266,55,-0.491500247129844,-0.275562352314774,0.256398888301404
2022/10/20/21:06:35.007944,56,-0.491516853258736,-0.275563471356726,0.256419672817938
2022/10/20/21:06:35.009069,57,-0.491505556350184,-0.275575527119431,0.256403933337782
2022/10/20/21:06:35.010751,58,-0.491526978827811,-0.275564819907084,0.256423414079051
2022/10/20/21:06:35.011874,59,-0.491526471446239,-0.275565456652451,0.256406931463227
2022/10/20/21:06:35.013009,60,-0.491502114771317,-0.275587324491644,0.256416023006329
2022/10/20/21:06:35.014707,61,-0.491513010062032,-0.275568120825814,0.2564256609591
2022/10/20/21:06:35.015867,62,-0.491511577491588,-0.27556941698464,0.256408335034907
2022/10/20/21:06:35.017541,63,-0.491513422759151,-0.275578125802289,0.256417993453966
2022/10/20/21:06:35.019222,64,-0.491524113322191,-0.275550329986831,0.256401354458407
2022/10/20/21:06:35.021459,65,-0.491507998945761,-0.275581685774485,0.256417004255679
2022/10/20/21:06:35.023144,66,-0.491515316620614,-0.275568417601822,0.256379885817641
2022/10/20/21:06:35.026180,67,-0.491509652435903,-0.275571802954669,0.256431579564393
2022/10/20/21:06:35.027251,68,-0.491516365543877,-0.275550198001895,0.256399219027363
2022/10/20/21:06:35.029530,69,-0.491509418121004,-0.275563011943874,0.256409119251076
2022/10/20/21:06:35.031222,70,-0.491530715611849,-0.275555716951267,0.256406391586167
2022/10/20/21:06:35.033497,71,-0.491512094524229,-0.275555681104954,0.256424657236422
2022/10/20/21:06:35.035162,72,-0.491516740781187,-0.275564296805444,0.256444144566569
2022/10/20/21:06:35.037351,73,-0.49151245156053,-0.275575478492489,0.256413002207039
2022/10/20/21:06:35.039579,74,-0.49149853938294,-0.27556917313739,0.256410061395652
2022/10/20/21:06:35.041257,75,-0.491513565461855,-0.275560909666126,0.256420322527231
2022/10/20/21:06:35.044066,76,-0.491519395460458,-0.275555356135581,0.256373527247292
2022/10/20/21:06:35.047980,77,-0.491516361704207,-0.275565469777844,0.256420016790107
2022/10/20/21:06:35.051900,78,-0.491509616382138,-0.275569337057226,0.256406390929088
2022/10/20/21:06:35.055251,79,-0.491495020259222,-0.275575683198497,0.256417087766312
2022/10/20/21:06:35.059545,80,-0.491504111447914,-0.275571615147251,0.256423880670882
2022/10/20/21:06:35.060872,81,-0.491509064065405,-0.275569284174015,0.256421658969483
2022/10/20/21:06:35.063114,82,-0.491514604402455,-0.275576395273744,0.256406826363607
2022/10/20/21:06:35.064822,83,-0.491518799980651,-0.275564806993479,0.256437852417947
2022/10/20/21:06:35.066476,84,-0.491495114840042,-0.275582924063085,0.256399434970736
2022/10/20/21:06:35.068177,85,-0.49152019964258,-0.275551723905914,0.256424731877422
2022/10/20/21:06:35.069852,86,-0.4915072655082,-0.275576755451706,0.256410181443433
2022/10/20/21:06:35.071534,87,-0.491515357440418,-0.275569966819763,0.256406006409583
2022/10/20/21:06:35.073229,88,-0.491516296748702,-0.275576775207477,0.25642130853785
2022/10/20/21:06:35.074358,89,-0.491511139280959,-0.275562623779072,0.256402528526781
2022/10/20/21:06:35.075478,90,-0.491506334524383,-0.275583332647745,0.256397537928186
2022/10/20/21:06:35.077174,91,-0.491503017772924,-0.275577053445516,0.256412496709492
2022/10/20/21:06:35.078298,92,-0.491517154793986,-0.275565351000224,0.256381146795792
2022/10/20/21:06:35.079438,93,-0.491493556005548,-0.27558962832754,0.256401552292757
2022/10/20/21:06:35.080563,94,-0.491518430580724,-0.275564339195868,0.256397907143353
2022/10/20/21:06:35.081689,95,-0.491510815719252,-0.275568440740329,0.256407438131622
2022/10/20/21:06:35.083373,96,-0.491517563989405,-0.275567002180346,0.256397982598382
2022/10/20/21:06:35.085073,97,-0.491521541583839,-0.275556842795883,0.25642687931847
2022/10/20/21:06:35.087307,98,-0.491527253351537,-0.275559774732741,0.256421994664805
2022/10/20/21:06:35.090778,99,-0.49151077414088,-0.275564522324089,0.256413469561786
2022/10/20/21:06:35.091911,100,-0.491508581241498,-0.275581227330036,0.256429469166933
2022/10/20/21:06:35.093679,101,-0.491517768998489,-0.27557018333588,0.256401583433271
2022/10/20/21:06:35.095320,102,-0.491507759875978,-0.275564215612296,0.256410916412433
2022/10/20/21:06:35.097501,103,-0.491503916230223,-0.275568598974376,0.256422413544926
2022/10/20/21:06:35.099217,104,-0.491497568472427,-0.275582092770067,0.256418158974701
2022/10/20/21:06:35.101467,105,-0.491499613424195,-0.275574386743086,0.256423984342148
2022/10/20/21:06:35.103127,106,-0.491496137454618,-0.275571565295454,0.256422834322672
2022/10/20/21:06:35.105453,107,-0.491516625924018,-0.275577787366085,0.256419142228406
2022/10/20/21:06:35.107068,108,-0.491514411643084,-0.27556206995871,0.256455389772823
2022/10/20/21:06:35.109305,109,-0.491518955249135,-0.27557848130367,0.256415485433354
2022/10/20/21:06:35.111551,110,-0.491518698624084,-0.275557157795885,0.256400399252719
2022/10/20/21:06:35.113242,111,-0.491512618622842,-0.275571721947236,0.256396423724428
2022/10/20/21:06:35.115490,112,-0.491519533207526,-0.27556354901574,0.256423072584138
2022/10/20/21:06:35.117193,113,-0.491520129497125,-0.275551368038921,0.256401669294616
2022/10/20/21:06:35.119415,114,-0.491514198038773,-0.275568522891066,0.256410550934909
2022/10/20/21:06:35.122922,115,-0.491509116519391,-0.275549498375037,0.256411751146208
2022/10/20/21:06:35.124019,116,-0.491515509881613,-0.275550744525018,0.256413152841074
2022/10/20/21:06:35.125136,117,-0.491519680700568,-0.27555305737947,0.256426104249493
2022/10/20/21:06:35.127363,118,-0.491506359465666,-0.275566548439059,0.256411494281359
2022/10/20/21:06:35.129616,119,-0.491501976792914,-0.275568406509472,0.256415583047277
2022/10/20/21:06:35.131316,120,-0.491511535104187,-0.275562090320172,0.256430737996111
2022/10/20/21:06:35.133572,121,-0.491518449570459,-0.275563587567312,0.256399830741832
2022/10/20/21:06:35.135259,122,-0.49150502854901,-0.275567444341879,0.256402105725711
2022/10/20/21:06:35.137474,123,-0.491511261532676,-0.275556345649075,0.256421584376909
2022/10/20/21:06:35.139149,124,-0.491492607157968,-0.275570901554403,0.256399390201894
2022/10/20/21:06:35.141401,125,-0.491504686347119,-0.275576888192916,0.256410056086546
2022/10/20/21:06:35.143678,126,-0.491510887050899,-0.275561859178304,0.256390766680668
2022/10/20/21:06:35.145320,127,-0.491503943616239,-0.275574009296452,0.256407148315091
2022/10/20/21:06:35.147591,128,-0.491508899013439,-0.275557461398841,0.256418829139973
2022/10/20/21:06:35.149274,129,-0.491504888609838,-0.275562745640777,0.256409658022057
2022/10/20/21:06:35.151505,130,-0.491499276299198,-0.275566241333206,0.256402758908876
2022/10/20/21:06:35.154421,131,-0.491497513750128,-0.275585268802346,0.256399712893757
2022/10/20/21:06:35.156079,132,-0.491495850651084,-0.275574007324252,0.256380935501384
2022/10/20/21:06:35.157169,133,-0.491496735621453,-0.275576177331068,0.256394403919506
2022/10/20/21:06:35.159413,134,-0.491489665650105,-0.27556093688318,0.256416681661823
2022/10/20/21:06:35.161106,135,-0.491493993721427,-0.275555952766114,0.256383859830054
2022/10/20/21:06:35.163349,136,-0.491509424728394,-0.275561223854826,0.256419563601629
2022/10/20/21:06:35.166702,137,-0.491497415280195,-0.275573180806065,0.256408014254276
2022/10/20/21:06:35.170070,138,-0.49150001543787,-0.275581221448742,0.256406426910736
2022/10/20/21:06:35.173431,139,-0.491505619587626,-0.275567803989882,0.256422019717995
2022/10/20/21:06:35.175680,140,-0.491491655040032,-0.275579198120491,0.256395359520548
2022/10/20/21:06:35.178468,141,-0.491505057955095,-0.275568687887828,0.256397920731752
2022/10/20/21:06:35.180744,142,-0.491492399181997,-0.275568664966225,0.25640046995374
2022/10/20/21:06:35.182965,143,-0.491495248923713,-0.275571687266211,0.256404992732504
2022/10/20/21:06:35.186233,144,-0.491504218477223,-0.275561093036905,0.256405717920699
2022/10/20/21:06:35.186927,145,-0.49150363726588,-0.27556941465006,0.256396986750637
2022/10/20/21:06:35.188093,146,-0.491506594705289,-0.275570045921403,0.256416745469069
2022/10/20/21:06:35.189755,147,-0.491500940785397,-0.275562377997369,0.256414264106396
2022/10/20/21:06:35.191433,148,-0.491497155056427,-0.27557429185857,0.256398845522793
2022/10/20/21:06:35.193132,149,-0.491502844986333,-0.275555086351849,0.256418058257782
2022/10/20/21:06:35.194223,150,-0.491493073788811,-0.27557468060305,0.256404616091758
2022/10/20/21:06:35.195341,151,-0.491510968997874,-0.275561094965984,0.256397746289556
2022/10/20/21:06:35.197028,152,-0.491497813966546,-0.275581418257669,0.256436919178754
2022/10/20/21:06:35.198148,153,-0.491493731458825,-0.275562005478078,0.256404844024501
2022/10/20/21:06:35.199271,154,-0.491491885842364,-0.275561253248148,0.256401017387466
2022/10/20/21:06:35.201532,155,-0.491506836439361,-0.275562258160557,0.256403406980778
2022/10/20/21:06:35.203231,156,-0.491505033253878,-0.275563132156538,0.256426461361308
2022/10/20/21:06:35.205466,157,-0.491499876644631,-0.275568957853005,0.256391024482925
2022/10/20/21:06:35.207156,158,-0.49149076673199,-0.275588693512191,0.256404204386612
2022/10/20/21:06:35.209398,159,-0.491494988515045,-0.275576646649246,0.256416569429773
2022/10/20/21:06:35.211639,160,-0.49149132226957,-0.275572053804581,0.256422959645913
2022/10/20/21:06:35.213343,161,-0.491507401380984,-0.275549421589143,0.25638641623643
2022/10/20/21:06:35.215026,162,-0.491507292367736,-0.275550055116214,0.256404922218821
2022/10/20/21:06:35.218407,163,-0.491509441116614,-0.275556120983257,0.256417279321075
2022/10/20/21:06:35.219550,164,-0.491497819836399,-0.275587260049239,0.256425193312917
2022/10/20/21:06:35.221213,165,-0.491505289409146,-0.27556337209405,0.256410662508507
2022/10/20/21:06:35.223440,166,-0.491509083113598,-0.275563632427137,0.256415001382583
2022/10/20/21:06:35.225137,167,-0.491505356522268,-0.275577675038792,0.256402865680846
2022/10/20/21:06:35.227370,168,-0.491492145584984,-0.275600191372956,0.256418008803464
2022/10/20/21:06:35.229069,169,-0.491498625813009,-0.275580883227718,0.256397097493738
2022/10/20/21:06:35.231300,170,-0.491503720913718,-0.275561104776685,0.256420631752331
2022/10/20/21:06:35.233538,171,-0.491493850451319,-0.275580034789029,0.256429384365863
2022/10/20/21:06:35.237487,172,-0.491504993570582,-0.27556843038636,0.256436821657237
2022/10/20/21:06:35.241396,173,-0.491484839887152,-0.275585348282913,0.256424210853286
2022/10/20/21:06:35.244765,174,-0.491500389787644,-0.275576036092247,0.256429100702949
2022/10/20/21:06:35.247554,175,-0.491505568498642,-0.275562494741249,0.256417615533692
2022/10/20/21:06:35.250710,176,-0.491497507814863,-0.275582619910158,0.256415056178605
2022/10/20/21:06:35.253218,177,-0.491508698754534,-0.275554908684745,0.256407393529405
2022/10/20/21:06:35.255461,178,-0.491508184552125,-0.275563911592416,0.256414239322635
2022/10/20/21:06:35.257173,179,-0.491500163357116,-0.275575801502526,0.256413158580278
2022/10/20/21:06:35.258874,180,-0.491496498447152,-0.275573809673194,0.256429570362468
2022/10/20/21:06:35.260566,181,-0.49151201531497,-0.275554697878564,0.256428030868866
2022/10/20/21:06:35.262296,182,-0.491501035683727,-0.275588041092265,0.25640570554023
2022/10/20/21:06:35.263936,183,-0.491495436692348,-0.275586878704525,0.256412565529563
2022/10/20/21:06:35.265610,184,-0.491496582164596,-0.275562125377729,0.256407611780372
2022/10/20/21:06:35.266734,185,-0.491501424716788,-0.275575786661533,0.256407870316953
2022/10/20/21:06:35.267860,186,-0.491496869348012,-0.275566433072963,0.256427873647428
2022/10/20/21:06:35.269539,187,-0.491494681454717,-0.275567891741113,0.256399859183192
2022/10/20/21:06:35.270661,188,-0.491501990607524,-0.275576335523331,0.25643768975783
2022/10/20/21:06:35.271786,189,-0.491506789143085,-0.275567858840904,0.256406506537369
2022/10/20/21:06:35.272912,190,-0.491504242322777,-0.275570880834481,0.256424009993899
2022/10/20/21:06:35.274584,191,-0.491502202294624,-0.275569140904078,0.256427289275912
2022/10/20/21:06:35.275728,192,-0.491500685622618,-0.275574466313235,0.25642787786148
2022/10/20/21:06:35.277394,193,-0.491494277374761,-0.275567458226531,0.256401865059778
2022/10/20/21:06:35.279083,194,-0.491507545832414,-0.275575843092789,0.256427004519538
2022/10/20/21:06:35.281943,195,-0.491507852055746,-0.275563155571812,0.256437954245266
2022/10/20/21:06:35.283594,196,-0.491488249691039,-0.275587186122138,0.256405213053321
2022/10/20/21:06:35.285283,197,-0.491508716057218,-0.27555105307252,0.256414388459533
2022/10/20/21:06:35.287535,198,-0.491499862177371,-0.275569027076285,0.256409090735015
2022/10/20/21:06:35.289219,199,-0.49149554421793,-0.275554416800636,0.256393293898005
2022/10/20/21:06:35.291447,200,-0.491505940766037,-0.275549268693547,0.256392922386616
2022/10/20/21:06:35.293150,201,-0.491493321434913,-0.275572455745785,0.256418346270119
2022/10/20/21:06:35.295375,202,-0.491488302447501,-0.275581766474497,0.256403706674949
2022/10/20/21:06:35.297065,203,-0.491505632091131,-0.275562852646139,0.256433945178046
2022/10/20/21:06:35.299295,204,-0.491486477387881,-0.275560689924963,0.256395107919311
2022/10/20/21:06:35.301535,205,-0.491503763722198,-0.275564135709146,0.25642517038786
2022/10/20/21:06:35.303235,206,-0.491511799328399,-0.275568799617718,0.256405931418798
2022/10/20/21:06:35.305453,207,-0.491505138616948,-0.275562311268355,0.256416765552061
2022/10/20/21:06:35.307136,208,-0.491496471996647,-0.275577568299715,0.256399064225972
2022/10/20/21:06:35.309410,209,-0.491503876216428,-0.275556942506833,0.256420126661184
2022/10/20/21:06:35.311086,210,-0.491490932425042,-0.275573247309859,0.256406891400812
2022/10/20/21:06:35.314517,211,-0.491504023481207,-0.275575250592579,0.256416139715576
2022/10/20/21:06:35.316154,212,-0.491512568809244,-0.275548622097638,0.256423353354882
2022/10/20/21:06:35.317295,213,-0.491498384664073,-0.275574616477613,0.256408030357835
2022/10/20/21:06:35.319557,214,-0.491504506005701,-0.275568864098231,0.256413584434738
2022/10/20/21:06:35.321337,215,-0.491503418418424,-0.275562075666098,0.256438084923297
2022/10/20/21:06:35.323457,216,-0.491501923671521,-0.27556663615389,0.256437487010169
2022/10/20/21:06:35.325259,217,-0.491487724635428,-0.275579312125663,0.256400885039961
2022/10/20/21:06:35.327391,218,-0.49151592197282,-0.275557119236256,0.256417684434337
2022/10/20/21:06:35.329175,219,-0.491489882065406,-0.275587869350475,0.256384679865507
2022/10/20/21:06:35.331386,220,-0.491506469270399,-0.275568478291589,0.256429700745331
2022/10/20/21:06:35.333081,221,-0.49149854102228,-0.275575521170979,0.256393887743707
2022/10/20/21:06:35.335324,222,-0.491500226290173,-0.27556602849202,0.256437248453666
2022/10/20/21:06:35.337490,223,-0.491488928924102,-0.275580395693908,0.2563933322342
2022/10/20/21:06:35.339753,224,-0.491506488045579,-0.275569491863397,0.256432217068674
2022/10/20/21:06:35.341421,225,-0.491499139318361,-0.275575217915275,0.256425552829514
2022/10/20/21:06:35.343163,226,-0.491487880810091,-0.275582468973001,0.256426176615077
2022/10/20/21:06:35.346496,227,-0.491502813548473,-0.275571323780755,0.256446271439226
2022/10/20/21:06:35.347598,228,-0.491492306678375,-0.275572686346282,0.256416635942485
2022/10/20/21:06:35.349284,229,-0.491499690084634,-0.275562073080624,0.256420095948829
2022/10/20/21:06:35.351539,230,-0.491503760933267,-0.275562646600751,0.2564314814207
2022/10/20/21:06:35.353245,231,-0.491494748274231,-0.275573405055143,0.256420500735
2022/10/20/21:06:35.355481,232,-0.49150040305185,-0.275570016956016,0.256410645378957
2022/10/20/21:06:35.357163,233,-0.491492837033532,-0.275580684921267,0.256421869720315
2022/10/20/21:06:35.359408,234,-0.491488047607901,-0.275573005568854,0.256394992603567
2022/10/20/21:06:35.361096,235,-0.49150646915216,-0.275576098570437,0.256435209001475
2022/10/20/21:06:35.363348,236,-0.491502826920573,-0.275556458918523,0.256410500646696
2022/10/20/21:06:35.365015,237,-0.491505429024857,-0.275556754946075,0.256405378448081
2022/10/20/21:06:35.367238,238,-0.491501479889905,-0.275563866169007,0.256438160433759
2022/10/20/21:06:35.369438,239,-0.491481674745865,-0.275587346013298,0.256431057063276
2022/10/20/21:06:35.371203,240,-0.491497871888319,-0.275573366558799,0.256465011811934
2022/10/20/21:06:35.373406,241,-0.491493430566139,-0.275572822967606,0.256416378590981
2022/10/20/21:06:35.375105,242,-0.491507529238625,-0.275541728545735,0.256430896906778
2022/10/20/21:06:35.378429,243,-0.491492919501294,-0.275576583849019,0.256427194853767
2022/10/20/21:06:35.379569,244,-0.491494369834715,-0.27557238109309,0.256417416301798
2022/10/20/21:06:35.381245,245,-0.491504189626139,-0.275559625877513,0.256444580977313
2022/10/20/21:06:35.383474,246,-0.491510587880663,-0.275551007740487,0.256425821209655
2022/10/20/21:06:35.385161,247,-0.491488498324604,-0.275587478668067,0.256444518443807
2022/10/20/21:06:35.387485,248,-0.491499765592618,-0.275582138863889,0.256454109262511
2022/10/20/21:06:35.389674,249,-0.491514085470448,-0.275551989637255,0.256435334340931
2022/10/20/21:06:35.391350,250,-0.491498242189674,-0.275565331110853,0.256432825576577
2022/10/20/21:06:35.393588,251,-0.491477708197948,-0.275579148216736,0.256404167309039
2022/10/20/21:06:35.396388,252,-0.491490164564195,-0.275572055167104,0.256446683329687
2022/10/20/21:06:35.399749,253,-0.491491336379418,-0.275572522568528,0.25643156768001
2022/10/20/21:06:35.403670,254,-0.491502079132767,-0.275572825972969,0.256424751501422
2022/10/20/21:06:35.407092,255,-0.491495900501741,-0.275567542903914,0.256426907172823
2022/10/20/21:06:35.409384,256,-0.491505632346059,-0.275563602914283,0.256409837464416
2022/10/20/21:06:35.412205,257,-0.491500317047053,-0.275589326316141,0.256428399183683
2022/10/20/21:06:35.414982,258,-0.49150117230825,-0.275576003142152,0.256437635757501
2022/10/20/21:06:35.416630,259,-0.491499961789838,-0.275562405575113,0.256450425441878
2022/10/20/21:06:35.418315,260,-0.49150039384709,-0.275577011220542,0.256421574904573
2022/10/20/21:06:35.419990,261,-0.491503307135566,-0.275576033291489,0.256439870051011
2022/10/20/21:06:35.421684,262,-0.491503456870255,-0.275561721885193,0.256444504763957
2022/10/20/21:06:35.423355,263,-0.491490050150167,-0.275573389940525,0.256420715977903
2022/10/20/21:06:35.424483,264,-0.491506573416477,-0.27554743136548,0.256408300965465
2022/10/20/21:06:35.426191,265,-0.491490030627806,-0.275582270758931,0.256438836744349
2022/10/20/21:06:35.427873,266,-0.491494959002078,-0.275567087841345,0.256416239329013
2022/10/20/21:06:35.428990,267,-0.491500120829532,-0.275562473259158,0.256435505351539
2022/10/20/21:06:35.430114,268,-0.491481489348509,-0.275585592761555,0.256427776616801
2022/10/20/21:06:35.431777,269,-0.491491362999275,-0.275573183094685,0.256414347358977
2022/10/20/21:06:35.432904,270,-0.491494231744704,-0.275574784347671,0.256406399042585
2022/10/20/21:06:35.434029,271,-0.491500313265277,-0.275553858632612,0.256422507197946
2022/10/20/21:06:35.435740,272,-0.491495136166289,-0.275574149395687,0.256420198241118
2022/10/20/21:06:35.437398,273,-0.491500755231121,-0.275562979622879,0.256427987499896
2022/10/20/21:06:35.439093,274,-0.491523542890082,-0.275536748568922,0.256434281614681
2022/10/20/21:06:35.441360,275,-0.49149633974431,-0.275569918699412,0.256435493391796
2022/10/20/21:06:35.443644,276,-0.491496138799266,-0.275567269816957,0.256432413830775
2022/10/20/21:06:35.445292,277,-0.491507166268294,-0.275560616566762,0.256409706397952
2022/10/20/21:06:35.447528,278,-0.491492777121909,-0.275579555984997,0.256413902978832
2022/10/20/21:06:35.449202,279,-0.491485773671563,-0.275574147069362,0.256411191922829
2022/10/20/21:06:35.451425,280,-0.491510823437657,-0.275556168053014,0.256442817035419
2022/10/20/21:06:35.453112,281,-0.491502914292566,-0.27557283342975,0.256418601487962
2022/10/20/21:06:35.455341,282,-0.491503547038313,-0.275589512911322,0.256406513355863
2022/10/20/21:06:35.457586,283,-0.491499287510981,-0.275568396205004,0.256413478546649
2022/10/20/21:06:35.459265,284,-0.49149854004084,-0.275574638144491,0.2564239178276
2022/10/20/21:06:35.461495,285,-0.491491015193431,-0.275582033886861,0.256437858048811
2022/10/20/21:06:35.463174,286,-0.491498767321155,-0.275559356461664,0.256430589391971
2022/10/20/21:06:35.465416,287,-0.491501486038702,-0.275567501108727,0.256449770298006
2022/10/20/21:06:35.467097,288,-0.491506963900172,-0.275551561588868,0.256436350923267
2022/10/20/21:06:35.469352,289,-0.491489373847091,-0.275580360074265,0.256408741039801
2022/10/20/21:06:35.471604,290,-0.49148311103826,-0.275581452429541,0.256396329897194
2022/10/20/21:06:35.474427,291,-0.49149941868376,-0.275555715679276,0.256414416163412
2022/10/20/21:06:35.476098,292,-0.491489879489437,-0.275573070815879,0.256428611063708
2022/10/20/21:06:35.477201,293,-0.491511205187605,-0.275557255987249,0.256428583846223
2022/10/20/21:06:35.479442,294,-0.491491615303702,-0.275555123187425,0.256430006624627
2022/10/20/21:06:35.481133,295,-0.49150999664981,-0.275555486512879,0.256433839961591
2022/10/20/21:06:35.483367,296,-0.491499339741093,-0.275568271051782,0.25641422593241
2022/10/20/21:06:35.485052,297,-0.491498940327339,-0.275571989764007,0.256422594683037
2022/10/20/21:06:35.487278,298,-0.491503359228047,-0.2755681885194,0.256452014202567
2022/10/20/21:06:35.489511,299,-0.491500496566937,-0.275561533582886,0.256425092200448
2022/10/20/21:06:35.491186,300,-0.491492234520247,-0.275560595494709,0.256432190798241
2022/10/20/21:06:35.493436,301,-0.491489688406068,-0.275555565292449,0.25642906193831
2022/10/20/21:06:35.495114,302,-0.491522330474491,-0.275550277935685,0.256442349217509
2022/10/20/21:06:35.497915,303,-0.491503624961376,-0.275569049169116,0.256445078991807
2022/10/20/21:06:35.501266,304,-0.491496152164723,-0.275559880613146,0.256396294266078
2022/10/20/21:06:35.505208,305,-0.491488490223685,-0.275572707237796,0.256427022532139
2022/10/20/21:06:35.508021,306,-0.491502019810467,-0.275562611272179,0.256438682125543
2022/10/20/21:06:35.510260,307,-0.491493675090787,-0.275565519194616,0.256397510351035
2022/10/20/21:06:35.513046,308,-0.491492964255918,-0.27556615469956,0.25642008837939
2022/10/20/21:06:35.515294,309,-0.491503680483653,-0.275573279033742,0.256429622550211
2022/10/20/21:06:35.516983,310,-0.491513387874048,-0.275551498936262,0.256437764681352
2022/10/20/21:06:35.518677,311,-0.49148425304743,-0.275571857839121,0.256432722208285
2022/10/20/21:06:35.519789,312,-0.491502860960528,-0.275572777366861,0.256442916449167
2022/10/20/21:06:35.521510,313,-0.491487072420515,-0.275571950248231,0.256425289542646
2022/10/20/21:06:35.523142,314,-0.491502726291336,-0.275560063185595,0.256450675854573
2022/10/20/21:06:35.524828,315,-0.491489624274748,-0.275573182260479,0.256402328956758
2022/10/20/21:06:35.525947,316,-0.491497473890696,-0.275570048577943,0.256446687942832
2022/10/20/21:06:35.527639,317,-0.491491580915233,-0.275574418712495,0.256410273799605
2022/10/20/21:06:35.528762,318,-0.49148489388805,-0.275572470769054,0.25642458803081
