time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/27/22:19:07.068299,0,1666934347,68119749,base_link,0.0,0.0,0.17385127139,0.0,0.0,0.0
2022/10/27/22:19:07.088355,1,1666934347,88113446,base_link,0.0,0.0,0.328385734847,0.0,0.0,0.0
2022/10/27/22:19:07.108244,2,1666934347,108082301,base_link,0.0,0.0,0.481857142673,0.0,0.0,0.0
2022/10/27/22:19:07.129553,3,1666934347,129211177,base_link,0.0,0.0,0.636565858024,0.0,0.0,0.0
2022/10/27/22:19:07.148438,4,1666934347,148248040,base_link,0.0,0.0,0.791150218906,0.0,0.0,0.0
2022/10/27/22:19:07.168688,5,1666934347,168534963,base_link,0.0,0.0,0.945734579787,0.0,0.0,0.0
2022/10/27/22:19:07.188240,6,1666934347,188111432,base_link,0.0,0.0,1.09537889973,0.0,0.0,0.0
2022/10/27/22:19:07.208272,7,1666934347,208106572,base_link,0.0,0.0,1.24557211311,0.0,0.0,0.0
2022/10/27/22:19:07.228276,8,1666934347,228127761,base_link,0.0,0.0,1.39602000428,0.0,0.0,0.0
2022/10/27/22:19:07.248295,9,1666934347,248133560,base_link,0.0,0.0,1.54643959792,0.0,0.0,0.0
2022/10/27/22:19:07.268349,10,1666934347,268142497,base_link,0.0,0.0,1.70166170297,0.0,0.0,0.0
2022/10/27/22:19:07.288329,11,1666934347,288144033,base_link,0.0,0.0,1.85635019565,0.0,0.0,0.0
2022/10/27/22:19:07.308440,12,1666934347,308272633,base_link,0.0,0.0,2.00426324702,0.0,0.0,0.0
2022/10/27/22:19:07.328456,13,1666934347,328107594,base_link,0.0,0.0,2.1529291252,0.0,0.0,0.0
2022/10/27/22:19:07.348207,14,1666934347,348103772,base_link,0.0,0.0,2.30159500338,0.0,0.0,0.0
2022/10/27/22:19:07.368264,15,1666934347,368123909,base_link,0.0,0.0,2.45249184077,0.0,0.0,0.0
2022/10/27/22:19:07.388275,16,1666934347,388112222,base_link,0.0,0.0,2.6031407938,0.0,0.0,0.0
2022/10/27/22:19:07.408223,17,1666934347,408104606,base_link,0.0,0.0,2.75441209546,0.0,0.0,0.0
2022/10/27/22:19:07.428269,18,1666934347,428094268,base_link,0.0,0.0,2.90561424726,0.0,0.0,0.0
2022/10/27/22:19:07.448618,19,1666934347,448374693,base_link,0.0,0.0,3.05387591804,0.0,0.0,0.0
2022/10/27/22:19:07.468434,20,1666934347,468323902,base_link,0.0,0.0,3.20246430894,0.0,0.0,0.0
2022/10/27/22:19:07.488270,21,1666934347,488109249,base_link,0.0,0.0,3.34826574322,0.0,0.0,0.0
2022/10/27/22:19:07.508335,22,1666934347,508107334,base_link,0.0,0.0,3.49612478035,0.0,0.0,0.0
2022/10/27/22:19:07.528331,23,1666934347,528092756,base_link,0.0,0.0,3.65001890887,0.0,0.0,0.0
2022/10/27/22:19:07.548383,24,1666934347,548150070,base_link,0.0,0.0,3.80322089215,0.0,0.0,0.0
2022/10/27/22:19:07.568305,25,1666934347,568119343,base_link,0.0,0.0,3.9494578319,0.0,0.0,0.0
2022/10/27/22:19:07.589671,26,1666934347,589490043,base_link,0.0,0.0,4.09646866537,0.0,0.0,0.0
2022/10/27/22:19:07.608360,27,1666934347,608201303,base_link,0.0,0.0,4.24892217494,0.0,0.0,0.0
2022/10/27/22:19:07.628626,28,1666934347,628461119,base_link,0.0,0.0,4.40077094273,0.0,0.0,0.0
2022/10/27/22:19:07.648581,29,1666934347,648286017,base_link,0.0,0.0,4.55261971052,0.0,0.0,0.0
2022/10/27/22:19:07.668263,30,1666934347,668097965,base_link,0.0,0.0,4.69567384511,0.0,0.0,0.0
2022/10/27/22:19:07.689865,31,1666934347,689622089,base_link,0.0,0.0,4.83970516117,0.0,0.0,0.0
2022/10/27/22:19:07.708282,32,1666934347,708096690,base_link,0.0,0.0,4.98251592677,0.0,0.0,0.0
2022/10/27/22:19:07.728321,33,1666934347,728118383,base_link,0.0,0.0,5.12546230909,0.0,0.0,0.0
2022/10/27/22:19:07.748306,34,1666934347,748105600,base_link,0.0,0.0,5.27431368075,0.0,0.0,0.0
2022/10/27/22:19:07.768207,35,1666934347,768108492,base_link,0.0,0.0,5.41628639789,0.0,0.0,0.0
2022/10/27/22:19:07.790019,36,1666934347,789823690,base_link,0.0,0.0,5.56332587722,0.0,0.0,0.0
2022/10/27/22:19:07.808707,37,1666934347,808454651,base_link,0.0,0.0,5.7098792045,0.0,0.0,0.0
2022/10/27/22:19:07.828272,38,1666934347,828101291,base_link,0.0,0.0,5.85866975786,0.0,0.0,0.0
2022/10/27/22:19:07.848320,39,1666934347,848123286,base_link,0.0,0.0,6.00721173055,0.0,0.0,0.0
2022/10/27/22:19:07.868293,40,1666934347,868118845,base_link,0.0,0.0,6.15120936373,0.0,0.0,0.0
2022/10/27/22:19:07.889745,41,1666934347,889352876,base_link,0.0,0.0,6.29571192351,0.0,0.0,0.0
2022/10/27/22:19:07.908267,42,1666934347,908112335,base_link,0.0,0.0,6.4369842987,0.0,0.0,0.0
2022/10/27/22:19:07.928218,43,1666934347,928093344,base_link,0.0,0.0,6.57861558328,0.0,0.0,0.0
2022/10/27/22:19:07.948824,44,1666934347,948581380,base_link,0.0,0.0,6.72024686786,0.0,0.0,0.0
2022/10/27/22:19:07.968209,45,1666934347,968120799,base_link,0.0,0.0,6.85822282803,0.0,0.0,0.0
2022/10/27/22:19:07.990116,46,1666934347,989940308,base_link,0.0,0.0,6.99660493535,0.0,0.0,0.0
2022/10/27/22:19:08.008338,47,1666934348,8102216,base_link,0.0,0.0,7.1438482648,0.0,0.0,0.0
2022/10/27/22:19:08.028277,48,1666934348,28121154,base_link,0.0,0.0,7.29010701401,0.0,0.0,0.0
2022/10/27/22:19:08.050845,49,1666934348,48178818,base_link,0.0,0.0,7.42590745911,0.0,0.0,0.0
2022/10/27/22:19:08.068369,50,1666934348,68102125,base_link,0.0,0.0,7.56286993799,0.0,0.0,0.0
2022/10/27/22:19:08.088369,51,1666934348,88208650,base_link,0.0,0.0,7.7102874224,0.0,0.0,0.0
