time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/10/27/22:26:10.415003,0,0,0,base_link,0.500455817645,0.150084031146,0.150094254837,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.425068,1,0,0,base_link,0.500455817645,0.150084031146,0.149969254831,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.435017,2,0,0,base_link,0.500455817645,0.150084031146,0.149844254825,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.444991,3,0,0,base_link,0.500455817645,0.150084031146,0.149719254863,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.455224,4,0,0,base_link,0.500455817645,0.150084031146,0.149594254871,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.465205,5,0,0,base_link,0.500455817645,0.150084031146,0.149469254967,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.474955,6,0,0,base_link,0.500455817645,0.150084031146,0.149344255063,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.484941,7,0,0,base_link,0.500455817645,0.150084031146,0.149219255217,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.495638,8,0,0,base_link,0.500455817645,0.150084031146,0.149094255488,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.505114,9,0,0,base_link,0.500455817645,0.150084031146,0.1489692557,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.515554,10,0,0,base_link,0.500455817645,0.150084031146,0.148844256029,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.524981,11,0,0,base_link,0.500455817645,0.150084031146,0.148719256474,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.534995,12,0,0,base_link,0.500455817645,0.150084031146,0.148594256919,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.545251,13,0,0,base_link,0.500455817645,0.150084031146,0.148469257597,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.555050,14,0,0,base_link,0.500455817645,0.150084031146,0.148344258275,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.564946,15,0,0,base_link,0.500455817645,0.150084031146,0.14821925907,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.575103,16,0,0,base_link,0.500455817645,0.150084031146,0.148094260097,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.584931,17,0,0,base_link,0.500455817645,0.150084031146,0.147969261008,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.594969,18,0,0,base_link,0.500455817645,0.150084031146,0.147844262384,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.604951,19,0,0,base_link,0.500455817645,0.150084031146,0.147719263528,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.614959,20,0,0,base_link,0.500455817645,0.150084031146,0.147594265137,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.625143,21,0,0,base_link,0.500455817645,0.150084031146,0.147469266747,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.634979,22,0,0,base_link,0.500455817645,0.150084031146,0.147344268589,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.644964,23,0,0,base_link,0.500455817645,0.150084031146,0.147219270431,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.654977,24,0,0,base_link,0.500455817645,0.150084031146,0.147094272506,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.664967,25,0,0,base_link,0.500455817645,0.150084031146,0.146969274814,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.674946,26,0,0,base_link,0.500455817645,0.150084031146,0.146844277354,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.685058,27,0,0,base_link,0.500455817645,0.150084031146,0.146719280128,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.695052,28,0,0,base_link,0.500455817645,0.150084031146,0.146594283134,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.704968,29,0,0,base_link,0.500455817645,0.150084031146,0.14646928614,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.714997,30,0,0,base_link,0.500455817645,0.150084031146,0.146344289612,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.725219,31,0,0,base_link,0.500455817645,0.150084031146,0.146219293317,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.735012,32,0,0,base_link,0.500455817645,0.150084031146,0.146094297488,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.745069,33,0,0,base_link,0.500455817645,0.150084031146,0.145969301425,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.754962,34,0,0,base_link,0.500455817645,0.150084031146,0.145844306294,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.764982,35,0,0,base_link,0.500455817645,0.150084031146,0.145719311163,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.775107,36,0,0,base_link,0.500455817645,0.150084031146,0.145594316032,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.785053,37,0,0,base_link,0.500455817645,0.150084031146,0.145469321832,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.794955,38,0,0,base_link,0.500455817645,0.150084031146,0.145344327167,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.804943,39,0,0,base_link,0.500455817645,0.150084031146,0.145219333433,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.815325,40,0,0,base_link,0.500455817645,0.150084031146,0.145094339699,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.825931,41,0,0,base_link,0.500455817645,0.150084031146,0.14496934643,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.834932,42,0,0,base_link,0.500455817645,0.150084031146,0.144844353162,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.844916,43,0,0,base_link,0.500455817645,0.150084031146,0.144719360359,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.856356,44,0,0,base_link,0.500455817645,0.150084031146,0.144594368022,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.865155,45,0,0,base_link,0.500455817645,0.150084031146,0.144469376151,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.874958,46,0,0,base_link,0.500455817645,0.150084031146,0.144344384279,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.885005,47,0,0,base_link,0.500455817645,0.150084031146,0.144219392874,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.895125,48,0,0,base_link,0.500455817645,0.150084031146,0.144094401934,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.904925,49,0,0,base_link,0.500455817645,0.150084031146,0.143969411459,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.914949,50,0,0,base_link,0.500455817645,0.150084031146,0.14384442145,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.927603,51,0,0,base_link,0.500455817645,0.150084031146,0.143719431442,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.934925,52,0,0,base_link,0.500455817645,0.150084031146,0.143594441899,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.945202,53,0,0,base_link,0.500455817645,0.150084031146,0.143469452821,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.955741,54,0,0,base_link,0.500455817645,0.150084031146,0.143344464209,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.964993,55,0,0,base_link,0.500455817645,0.150084031146,0.143219476063,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.974921,56,0,0,base_link,0.500455817645,0.150084031146,0.143094488383,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.985014,57,0,0,base_link,0.500455817645,0.150084031146,0.142969501168,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:10.995095,58,0,0,base_link,0.500455817645,0.150084031146,0.142844514419,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.005006,59,0,0,base_link,0.500455817645,0.150084031146,0.14271952767,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.014963,60,0,0,base_link,0.500455817645,0.150084031146,0.142594541852,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.025206,61,0,0,base_link,0.500455817645,0.150084031146,0.1424695565,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.035458,62,0,0,base_link,0.500455817645,0.150084031146,0.142344571147,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.044981,63,0,0,base_link,0.500455817645,0.150084031146,0.142219587192,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.055114,64,0,0,base_link,0.500455817645,0.150084031146,0.14209460184,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.064986,65,0,0,base_link,0.500455817645,0.150084031146,0.141969618351,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.074994,66,0,0,base_link,0.500455817645,0.150084031146,0.141844634861,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.084981,67,0,0,base_link,0.500455817645,0.150084031146,0.141719651372,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
2022/10/27/22:26:11.095028,68,0,0,base_link,0.500455817645,0.150084031146,0.141594669745,-0.0272506479013,0.999627101512,-0.000699834833603,0.00160322914485
