time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/27/22:44:16.646650,0,1666935856,646481851,base_link,0.0,0.0,0.234350608071,0.0,0.0,0.0
2022/10/27/22:44:16.666721,1,1666935856,666563073,base_link,0.0,0.0,0.442206777719,0.0,0.0,0.0
2022/10/27/22:44:16.687325,2,1666935856,687083859,base_link,0.0,0.0,0.650113556474,0.0,0.0,0.0
2022/10/27/22:44:16.706668,3,1666935856,706457548,base_link,0.0,0.0,0.858008504209,0.0,0.0,0.0
2022/10/27/22:44:16.729148,4,1666935856,727800580,base_link,0.0,0.0,1.0659047665,0.0,0.0,0.0
2022/10/27/22:44:16.746591,5,1666935856,746435345,base_link,0.0,0.0,1.27380102879,0.0,0.0,0.0
2022/10/27/22:44:16.766943,6,1666935856,766653280,base_link,0.0,0.0,1.48219156913,0.0,0.0,0.0
2022/10/27/22:44:16.786996,7,1666935856,786528014,base_link,0.0,0.0,1.69052718968,0.0,0.0,0.0
2022/10/27/22:44:16.806592,8,1666935856,806440353,base_link,0.0,0.0,1.89726742654,0.0,0.0,0.0
2022/10/27/22:44:16.826681,9,1666935856,826456974,base_link,0.0,0.0,2.10410041429,0.0,0.0,0.0
2022/10/27/22:44:16.846631,10,1666935856,846444074,base_link,0.0,0.0,2.31079435107,0.0,0.0,0.0
2022/10/27/22:44:16.866571,11,1666935856,866438341,base_link,0.0,0.0,2.51750478135,0.0,0.0,0.0
2022/10/27/22:44:16.887256,12,1666935856,887042039,base_link,0.0,0.0,2.72378331861,0.0,0.0,0.0
2022/10/27/22:44:16.906795,13,1666935856,906643883,base_link,0.0,0.0,2.93010984399,0.0,0.0,0.0
2022/10/27/22:44:16.927486,14,1666935856,926486277,base_link,0.0,0.0,3.13636777447,0.0,0.0,0.0
2022/10/27/22:44:16.946757,15,1666935856,946538101,base_link,0.0,0.0,3.34263332661,0.0,0.0,0.0
2022/10/27/22:44:16.966716,16,1666935856,966542099,base_link,0.0,0.0,3.54930752355,0.0,0.0,0.0
