,Resolution,4,,,,,,,,,,,,
2022/10/27/22:29:04.267981,2022/10/27/22:29:04.26,5710303,1666934944,267697122,tool0_controller,-1.960321381,0.52836652,0.097184275,-0.008493534,0.006331319,0.012553312,,2022/10/27/22:29:04.58,0.452430306
2022/10/27/22:29:04.270248,2022/10/27/22:29:04.27,5710304,1666934944,269730211,tool0_controller,-1.895467756,0.120092341,0.131652753,-0.007382938,0.00479313,-0.002708967,,2022/10/27/22:29:04.59,0.309515487
2022/10/27/22:29:04.271932,2022/10/27/22:29:04.27,5710305,1666934944,271705256,tool0_controller,-1.900090758,0.049498475,0.186401315,-0.000372004,0.00150353,-0.000570021,,2022/10/27/22:29:04.60,0.155383307
2022/10/27/22:29:04.274166,2022/10/27/22:29:04.27,5710306,1666934944,273701277,tool0_controller,-1.899319411,0.083221391,0.243441547,-0.005230446,0.002533418,0.000254507,,2022/10/27/22:29:04.61,0.346100865
2022/10/27/22:29:04.275918,2022/10/27/22:29:04.27,5710307,1666934944,275714541,tool0_controller,-1.896306756,-0.001187273,0.08879803,-0.000636752,0.007627518,-0.001867213,,2022/10/27/22:29:04.62,0.225099799
2022/10/27/22:29:04.278138,2022/10/27/22:29:04.27,5710308,1666934944,277694120,tool0_controller,-1.735093134,0.083786636,0.259712251,-0.00801952,0.001031295,0.002737896,,2022/10/27/22:29:04.63,0.420204239
2022/10/27/22:29:04.279846,2022/10/27/22:29:04.27,5710309,1666934944,279693537,tool0_controller,-1.888910767,-0.041406655,0.311532689,-0.006559261,0.004010849,0.001903764,,2022/10/27/22:29:04.64,0.203991108
2022/10/27/22:29:04.285027,2022/10/27/22:29:04.28,5710310,1666934944,283530344,tool0_controller,-1.806184699,0.070232511,0.135886877,0.000457531,0.008809527,0.002943974,,2022/10/27/22:29:04.65,-0.004259293
2022/10/27/22:29:04.288342,2022/10/27/22:29:04.28,5710311,1666934944,287941436,tool0_controller,-1.726716039,0.241203356,0.384221332,-0.007842243,-0.000201106,0.004527481,,2022/10/27/22:29:04.66,0.080151633
2022/10/27/22:29:04.292581,2022/10/27/22:29:04.29,5710312,1666934944,292243360,tool0_controller,-1.937961576,0.098188583,0.247384075,-0.003335513,0.003790505,0.002022164,,2022/10/27/22:29:04.67,-0.08964881
2022/10/27/22:29:04.295300,2022/10/27/22:29:04.29,5710313,1666934944,294712158,tool0_controller,-1.826779832,0.417180354,0.335076421,-0.000755066,0.000820399,0.006499517,,2022/10/27/22:29:04.68,0.26566708
2022/10/27/22:29:04.297734,2022/10/27/22:29:04.29,5710314,1666934944,297185952,tool0_controller,-1.709205309,-0.003225179,0.077786251,-0.00097768,0.010810457,-0.00061379,,2022/10/27/22:29:04.69,-0.035604246
2022/10/27/22:29:04.299784,2022/10/27/22:29:04.29,5710315,1666934944,299656930,tool0_controller,-1.904353071,0.060664379,0.101239058,-0.001581919,0.015062295,-2.41E-05,,2022/10/27/22:29:04.70,0.268451598
2022/10/27/22:29:04.302577,2022/10/27/22:29:04.30,5710316,1666934944,302141894,tool0_controller,-1.874436476,-0.125567006,0.129289588,-0.00080107,0.007686138,-0.004503067,,2022/10/27/22:29:04.71,0.331665434
2022/10/27/22:29:04.304215,2022/10/27/22:29:04.30,5710317,1666934944,304121801,tool0_controller,-1.738900843,-0.013985667,0.025019525,-0.001080698,0.008473169,-0.004157489,,2022/10/27/22:29:04.72,0.404122893
2022/10/27/22:29:04.306430,2022/10/27/22:29:04.30,5710318,1666934944,305835160,tool0_controller,-1.9010789,0.395774572,0.022947312,0.00498481,0.005970432,0.008600041,,2022/10/27/22:29:04.73,0.013378029
2022/10/27/22:29:04.308128,2022/10/27/22:29:04.30,5710319,1666934944,307546631,tool0_controller,-1.741009835,0.089732164,0.285196587,-0.002286518,-0.003068011,0.001801716,,2022/10/27/22:29:04.74,0.246365281
2022/10/27/22:29:04.309835,2022/10/27/22:29:04.30,5710320,1666934944,309273680,tool0_controller,-1.640058403,0.013722632,0.260018598,-0.003135088,0.003701682,-0.003484571,,2022/10/27/22:29:04.75,0.390236812
2022/10/27/22:29:04.311558,2022/10/27/22:29:04.31,5710321,1666934944,311068078,tool0_controller,-1.74999372,0.199180524,0.133742296,0.003928002,0.01749372,-0.00137538,,2022/10/27/22:29:04.76,0.268260675
2022/10/27/22:29:04.313202,2022/10/27/22:29:04.31,5710322,1666934944,312771516,tool0_controller,-1.707004178,0.19717555,0.411525729,0.001428336,0.011033443,-6.54E-06,,2022/10/27/22:29:04.77,0.322763776
2022/10/27/22:29:04.314823,2022/10/27/22:29:04.31,5710323,1666934944,314454909,tool0_controller,-1.746430555,-0.149075679,0.162403693,-0.005025074,0.006435926,-0.005792862,,2022/10/27/22:29:04.78,-0.097116551
2022/10/27/22:29:04.316578,2022/10/27/22:29:04.31,5710324,1666934944,316144077,tool0_controller,-1.781477901,0.084859551,0.244133741,-0.00456376,0.000658963,0.001752047,,2022/10/27/22:29:04.79,0.093811506
2022/10/27/22:29:04.319226,2022/10/27/22:29:04.31,5710325,1666934944,318587826,tool0_controller,-1.739433936,0.078464703,0.035501366,-0.00305256,0.002788741,0.002237997,,2022/10/27/22:29:04.80,0.391220754
2022/10/27/22:29:04.323753,2022/10/27/22:29:04.32,5710326,1666934944,321220725,tool0_controller,-1.757768429,0.088812852,0.287687504,0.001038002,0.00227421,-0.000480611,,2022/10/27/22:29:04.81,0.334680788
2022/10/27/22:29:04.325323,2022/10/27/22:29:04.32,5710327,1666934944,324747710,tool0_controller,-1.857963548,0.000277214,0.384348924,-0.004246038,0.010786968,8.52E-05,,2022/10/27/22:29:04.82,0.170629379
2022/10/27/22:29:04.327055,2022/10/27/22:29:04.32,5710328,1666934944,326500552,tool0_controller,-1.77086093,0.161857085,0.606896134,-0.007409175,-0.002105519,0.005566683,,2022/10/27/22:29:04.83,-0.018532391
2022/10/27/22:29:04.328698,2022/10/27/22:29:04.32,5710329,1666934944,328275296,tool0_controller,-1.823584841,-0.138618898,0.259649271,-0.006319621,0.00367438,-0.001399536,,2022/10/27/22:29:04.84,0.175272815
2022/10/27/22:29:04.332104,2022/10/27/22:29:04.33,5710330,1666934944,330042657,tool0_controller,-1.910204776,0.351736535,0.089796285,0.000155551,-0.001679938,0.008690864,,2022/10/27/22:29:04.85,0.182735176
2022/10/27/22:29:04.332533,2022/10/27/22:29:04.33,5710331,1666934944,331735857,tool0_controller,-1.913491356,0.023299323,0.0545406,-0.005134579,-0.000487779,0.000370424,,2022/10/27/22:29:04.86,0.185073487
2022/10/27/22:29:04.335210,2022/10/27/22:29:04.33,5710332,1666934944,333398887,tool0_controller,-2.071781218,0.171156239,0.147716659,-4.71E-05,0.006702801,0.00757951,,2022/10/27/22:29:04.87,0.147103605
2022/10/27/22:29:04.336854,2022/10/27/22:29:04.33,5710333,1666934944,336772976,tool0_controller,-2.009495422,-0.276472754,-0.058393606,-0.001594369,0.014643744,-0.004028474,,2022/10/27/22:29:04.88,0.254621296
2022/10/27/22:29:04.339067,2022/10/27/22:29:04.33,5710334,1666934944,338452478,tool0_controller,-1.999202914,0.2114415,0.159993449,-0.007247804,0.00376703,0.005981911,,2022/10/27/22:29:04.89,0.369294692
2022/10/27/22:29:04.340263,2022/10/27/22:29:04.34,5710335,1666934944,340124328,tool0_controller,-1.819208884,0.117684793,0.043213283,-0.005985739,0.004313062,0.005189722,,2022/10/27/22:29:04.90,0.134628772
2022/10/27/22:29:04.341946,2022/10/27/22:29:04.34,5710336,1666934944,341777635,tool0_controller,-1.914787411,-0.045923145,-0.174125454,-0.002343465,0.007225611,0.000817801,,2022/10/27/22:29:04.91,0.201032986
2022/10/27/22:29:04.344713,2022/10/27/22:29:04.34,5710337,1666934944,344199629,tool0_controller,-1.845726277,0.098846361,0.11798533,-0.005208337,0.011599523,0.002445782,,2022/10/27/22:29:04.92,0.24682554
2022/10/27/22:29:04.346387,2022/10/27/22:29:04.34,5710338,1666934944,346052754,tool0_controller,-1.850758926,0.107420708,0.162786193,-0.006777459,0.009239992,-0.001050375,,2022/10/27/22:29:04.93,0.282538315
2022/10/27/22:29:04.348198,2022/10/27/22:29:04.34,5710339,1666934944,347949070,tool0_controller,-1.87321579,-0.08935309,0.416478904,-0.000932077,0.002573566,-0.003441943,,2022/10/27/22:29:04.94,0.389417195
2022/10/27/22:29:04.350297,2022/10/27/22:29:04.35,5710340,1666934944,349802166,tool0_controller,-1.961417429,0.148203418,0.001387626,-0.00560481,0.009562986,-0.001026867,,2022/10/27/22:29:04.95,0.257279423
2022/10/27/22:29:04.351940,2022/10/27/22:29:04.35,5710341,1666934944,351573552,tool0_controller,-1.856242296,0.270377896,0.232641039,-0.002511341,0.004333829,0.003264908,,2022/10/27/22:29:04.96,0.063659923
2022/10/27/22:29:04.353608,2022/10/27/22:29:04.35,5710342,1666934944,353337258,tool0_controller,-2.00699439,0.392187527,0.179494099,-0.002770743,0.006213092,0.008690068,,2022/10/27/22:29:04.97,0.078037217
2022/10/27/22:29:04.355378,2022/10/27/22:29:04.35,5710343,1666934944,355087178,tool0_controller,-1.920107897,0.175138708,0.201743367,-0.000235675,0.010273253,0.002797073,,2022/10/27/22:29:04.98,0.089187309
2022/10/27/22:29:04.358367,2022/10/27/22:29:04.35,5710344,1666934944,356792901,tool0_controller,-2.031756093,0.076272558,0.309782081,-0.001352463,0.010085222,-0.001970596,,2022/10/27/22:29:04.99,0.127103442
2022/10/27/22:29:04.358983,2022/10/27/22:29:04.35,5710345,1666934944,358471933,tool0_controller,-2.004061425,-0.086327718,0.052743675,-0.001338661,0.014933782,-0.004592682,,2022/10/27/22:29:05.00,0.185678
2022/10/27/22:29:04.360599,2022/10/27/22:29:04.36,5710346,1666934944,360175656,tool0_controller,-2.079011798,0.07364373,0.006611212,-0.003912625,0.01201167,-0.001992165,,2022/10/27/22:29:05.01,0.15232063
2022/10/27/22:29:04.362244,2022/10/27/22:29:04.36,5710347,1666934944,361850032,tool0_controller,-1.96549054,-0.066446598,0.054981652,0.00111659,0.003560009,-0.003433579,,2022/10/27/22:29:05.02,0.040293235
2022/10/27/22:29:04.365102,2022/10/27/22:29:04.36,5710348,1666934944,363556261,tool0_controller,-1.946666183,-0.120014396,0.398932951,-0.005401025,-0.004306596,-0.004833779,,2022/10/27/22:29:05.03,0.222673007
2022/10/27/22:29:04.365564,2022/10/27/22:29:04.36,5710349,1666934944,365217242,tool0_controller,-2.091818139,-0.054408928,-0.030962894,0.004292559,0.01112186,0.002033643,,2022/10/27/22:29:05.04,0.300583315
2022/10/27/22:29:04.367250,2022/10/27/22:29:04.36,5710350,1666934944,367121426,tool0_controller,-1.982397648,0.109269103,0.128212631,0.002114258,0.007374587,0.001830261,,2022/10/27/22:29:05.05,0.183179392
2022/10/27/22:29:04.370167,2022/10/27/22:29:04.37,5710351,1666934944,369482744,tool0_controller,-1.851697682,0.157177277,-0.002850373,0.000360295,0.010196116,0.001368002,,2022/10/27/22:29:05.06,0.253037848
2022/10/27/22:29:04.371767,2022/10/27/22:29:04.37,5710352,1666934944,371227070,tool0_controller,-2.045791436,-0.01396038,0.128147919,-0.001358735,0.005175359,0.000714545,,2022/10/27/22:29:05.07,0.2966074
2022/10/27/22:29:04.373445,2022/10/27/22:29:04.37,5710353,1666934944,372991741,tool0_controller,-1.822697344,-0.202168465,0.029095795,-0.006857755,0.008481014,-0.005498357,,2022/10/27/22:29:05.08,0.177500936
2022/10/27/22:29:04.375122,2022/10/27/22:29:04.37,5710354,1666934944,374749607,tool0_controller,-1.755138273,-0.119306458,0.063928891,-0.003657983,0.008056797,-0.000556019,,2022/10/27/22:29:05.09,0.129363602
2022/10/27/22:29:04.376799,2022/10/27/22:29:04.37,5710355,1666934944,376498224,tool0_controller,-1.889527616,0.086324859,0.125435188,-0.002186641,0.009235819,0.004554504,,2022/10/27/22:29:05.10,0.001256723
2022/10/27/22:29:04.378492,2022/10/27/22:29:04.37,5710356,1666934944,378226827,tool0_controller,-2.024587065,0.216444122,0.47657624,-0.001891583,0.000684622,0.004447131,,2022/10/27/22:29:05.11,0.42537381
2022/10/27/22:29:04.380189,2022/10/27/22:29:04.38,5710357,1666934944,379916141,tool0_controller,-2.031514243,-0.103897491,0.022429848,-0.000242374,0.0139698,-0.004802596,,2022/10/27/22:29:05.12,0.413655566
2022/10/27/22:29:04.381898,2022/10/27/22:29:04.38,5710358,1666934944,381685878,tool0_controller,-2.068990646,0.015592481,0.152168708,-0.00338525,0.007348598,0.000145745,,2022/10/27/22:29:05.13,0.359050449
2022/10/27/22:29:04.384348,2022/10/27/22:29:04.38,5710359,1666934944,383743090,tool0_controller,-2.06540317,-0.074028715,0.000853436,-0.001847768,0.006630389,-0.001887294,,2022/10/27/22:29:05.14,0.305776265
2022/10/27/22:29:04.386106,2022/10/27/22:29:04.38,5710360,1666934944,385767831,tool0_controller,-1.990700101,-0.074887209,-0.054181553,-0.003863931,0.011344522,-0.000539372,,2022/10/27/22:29:05.15,0.270734974
2022/10/27/22:29:04.388138,2022/10/27/22:29:04.38,5710361,1666934944,387686766,tool0_controller,-1.984175423,0.136480405,0.100208677,-0.004544077,0.011996593,0.000494018,,2022/10/27/22:29:05.16,0.022467399
2022/10/27/22:29:04.390660,2022/10/27/22:29:04.39,5710362,1666934944,389703916,tool0_controller,-2.003749541,0.398750783,0.126940898,-0.004171373,0.008101356,0.005200736,,2022/10/27/22:29:05.17,0.06839388
2022/10/27/22:29:04.392425,2022/10/27/22:29:04.39,5710363,1666934944,391837550,tool0_controller,-1.950185785,-0.15261477,0.164726607,-0.004941834,0.008901935,-0.002389377,,2022/10/27/22:29:05.18,0.226984285
2022/10/27/22:29:04.394029,2022/10/27/22:29:04.39,5710364,1666934944,393723609,tool0_controller,-1.951865438,0.269619442,0.071178321,-0.005393752,0.009949326,0.005684542,,2022/10/27/22:29:05.19,0.29931525
2022/10/27/22:29:04.396073,2022/10/27/22:29:04.39,5710365,1666934944,395688237,tool0_controller,-1.804741077,0.063159429,0.070506438,-0.002488791,0.008713727,-0.001219674,,2022/10/27/22:29:05.20,0.25127846
2022/10/27/22:29:04.398343,2022/10/27/22:29:04.39,5710366,1666934944,397687372,tool0_controller,-1.826505022,0.393346457,0.107568761,-0.005812209,0.004735294,0.005738459,,2022/10/27/22:29:05.21,-0.295256819
2022/10/27/22:29:04.400887,2022/10/27/22:29:04.40,5710367,1666934944,400561329,tool0_controller,-1.828664832,-0.068454961,0.102641375,-0.001546183,0.006180419,-0.003706279,,2022/10/27/22:29:05.22,0.089521055
2022/10/27/22:29:04.403139,2022/10/27/22:29:04.40,5710368,1666934944,402586044,tool0_controller,-1.902825805,0.220528923,0.347315324,-0.004728927,0.006648625,0.001854184,,2022/10/27/22:29:05.23,0.056411227
2022/10/27/22:29:04.404810,2022/10/27/22:29:04.40,5710369,1666934944,404624258,tool0_controller,-1.859612314,-0.110505635,0.397780491,0.003206498,0.004235742,-0.0045227,,2022/10/27/22:29:05.24,-0.108602163
2022/10/27/22:29:04.407058,2022/10/27/22:29:04.40,5710370,1666934944,406566066,tool0_controller,-2.059003733,0.210194795,0.251711842,8.83E-05,0.007272294,0.006078825,,2022/10/27/22:29:05.25,0.1544105
2022/10/27/22:29:04.408779,2022/10/27/22:29:04.40,5710371,1666934944,408613753,tool0_controller,-1.983295205,0.245654836,0.042755686,0.000969863,0.005993867,0.003726394,,2022/10/27/22:29:05.26,0.323442964
2022/10/27/22:29:04.410995,2022/10/27/22:29:04.41,5710372,1666934944,410718490,tool0_controller,-2.073636638,0.059126596,0.020324472,-0.004850916,0.002957071,-0.001649543,,2022/10/27/22:29:05.27,0.035005539
2022/10/27/22:29:04.413146,2022/10/27/22:29:04.41,5710373,1666934944,412971507,tool0_controller,-2.003251613,0.296400686,0.130622529,-0.001448068,-0.000101427,0.005702112,,2022/10/27/22:29:05.28,0.170537123
2022/10/27/22:29:04.415384,2022/10/27/22:29:04.41,5710374,1666934944,414949963,tool0_controller,-2.008859745,-0.062405012,0.064078562,-0.001260782,0.009612001,-0.002745271,,2022/10/27/22:29:05.29,0.30084445
2022/10/27/22:29:04.417660,2022/10/27/22:29:04.41,5710375,1666934944,417048922,tool0_controller,-1.768949784,0.020271835,0.402313151,-0.003628674,0.001836641,0.001867646,,2022/10/27/22:29:05.30,0.262720109
2022/10/27/22:29:04.418724,2022/10/27/22:29:04.41,5710376,1666934944,418608171,tool0_controller,-1.935083974,-0.098038871,-0.010429589,0.001587116,0.013751458,-0.004259078,,2022/10/27/22:29:05.31,-0.25246656
2022/10/27/22:29:04.421079,2022/10/27/22:29:04.42,5710377,1666934944,420411153,tool0_controller,-1.822022819,0.166680768,0.135950373,-0.007198537,0.000812523,0.002603006,,2022/10/27/22:29:05.32,0.406340985
2022/10/27/22:29:04.422081,2022/10/27/22:29:04.42,5710378,1666934944,421754094,tool0_controller,-1.803849605,-0.114140116,0.072906307,0.000113687,0.000539203,-0.003040944,,2022/10/27/22:29:05.33,0.362045269
2022/10/27/22:29:04.423777,2022/10/27/22:29:04.42,5710379,1666934944,423659102,tool0_controller,-1.917833918,0.048812837,0.159601672,-0.006596497,0.00261423,0.004981378,,2022/10/27/22:29:05.34,0.239539267
2022/10/27/22:29:04.426146,2022/10/27/22:29:04.42,5710380,1666934944,425705202,tool0_controller,-1.893929987,0.076851018,0.12683118,-0.000283466,0.008201058,0.002346205,,2022/10/27/22:29:05.35,0.216675114
2022/10/27/22:29:04.428231,2022/10/27/22:29:04.42,5710381,1666934944,427751943,tool0_controller,-1.876941949,0.303011697,0.033787411,-0.004699655,0.016435998,0.007973352,,2022/10/27/22:29:05.36,0.114188587
2022/10/27/22:29:04.431800,2022/10/27/22:29:04.43,5710382,1666934944,430323217,tool0_controller,-1.951163719,0.091986828,0.344825534,-0.006823379,0.00642329,0.005831534,,2022/10/27/22:29:05.37,-0.0281915
2022/10/27/22:29:04.433160,2022/10/27/22:29:04.43,5710383,1666934944,432167860,tool0_controller,-1.984424227,0.464288077,0.177704235,-0.003205224,0.001406979,0.00695949,,2022/10/27/22:29:05.38,0.165610568
2022/10/27/22:29:04.434823,2022/10/27/22:29:04.43,5710384,1666934944,434035966,tool0_controller,-2.104773136,0.14716533,0.219034818,-0.001483398,-0.003030095,0.005374627,,2022/10/27/22:29:05.39,0.085807323
2022/10/27/22:29:04.436440,2022/10/27/22:29:04.43,5710385,1666934944,436083201,tool0_controller,-2.056774296,-0.264329838,0.216391673,-0.005751459,0.003614774,-0.009792221,,2022/10/27/22:29:05.40,0.001122425
2022/10/27/22:29:04.438589,2022/10/27/22:29:04.43,5710386,1666934944,438206272,tool0_controller,-2.029489322,0.201764587,0.269565977,-0.002932496,0.005978696,0.003821939,,2022/10/27/22:29:05.41,0.119891307
