,Resolution,4,,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,,Unique timestamp,Force.z
2022/10/27/22:26:13.577338,2022/10/27/22:26:13.57,5625066,1666934773,576769857,tool0_controller,-1.90350275,0.070423198,-0.839183007,-0.022840562,0.022698249,-0.005055423,,,
2022/10/27/22:26:13.579019,2022/10/27/22:26:13.57,5625067,1666934773,578744287,tool0_controller,-1.866794227,0.406397461,-0.836758561,-0.03192355,0.02693764,0.014736551,,,
2022/10/27/22:26:13.581214,2022/10/27/22:26:13.58,5625068,1666934773,580736276,tool0_controller,-2.003739627,-0.155569291,-0.618557049,-0.021010235,0.035846158,0.002812174,,,
2022/10/27/22:26:13.582914,2022/10/27/22:26:13.58,5625069,1666934773,582746198,tool0_controller,-1.736322495,0.293645633,-0.747267553,-0.013809392,0.031036181,0.007527073,,,
2022/10/27/22:26:13.585160,2022/10/27/22:26:13.58,5625070,1666934773,584812919,tool0_controller,-1.620589738,-0.005965622,-0.839217643,-0.023237087,0.022115215,-0.006308976,,,
2022/10/27/22:26:13.587552,2022/10/27/22:26:13.58,5625071,1666934773,586794176,tool0_controller,-1.65011996,-0.051816542,-0.953712103,-0.019898512,0.026982692,-0.007278505,,,
2022/10/27/22:26:13.589705,2022/10/27/22:26:13.58,5625072,1666934773,589169166,tool0_controller,-1.626094012,0.170682315,-0.581352073,-0.029740216,0.023984397,0.005227746,,,
2022/10/27/22:26:13.591424,2022/10/27/22:26:13.59,5625073,1666934773,591240309,tool0_controller,-1.92699454,-0.261524793,-0.390192735,-0.030071122,0.030074776,0.005519298,,,
2022/10/27/22:26:13.594383,2022/10/27/22:26:13.59,5625074,1666934773,593684727,tool0_controller,-1.859837009,0.139871298,-0.424734622,-0.019680119,0.03071381,0.017038756,,,
2022/10/27/22:26:13.596464,2022/10/27/22:26:13.59,5625075,1666934773,596070282,tool0_controller,-1.70836126,-0.149128866,-0.584652887,-0.022350769,0.026120062,0.000551936,,,
2022/10/27/22:26:13.598117,2022/10/27/22:26:13.59,5625076,1666934773,597948809,tool0_controller,-1.906470547,0.21625227,-0.96416707,-0.017916512,0.034168751,0.003087483,,,
2022/10/27/22:26:13.600392,2022/10/27/22:26:13.60,5625077,1666934773,600073301,tool0_controller,-1.656387789,0.032702868,-0.685800015,-0.015970187,0.024376716,-0.002171987,,,
2022/10/27/22:26:13.602809,2022/10/27/22:26:13.60,5625078,1666934773,602067130,tool0_controller,-1.74466431,0.164224102,-0.603106962,-0.024988566,0.025636216,0.003111425,,,
2022/10/27/22:26:13.604633,2022/10/27/22:26:13.60,5625079,1666934773,604090487,tool0_controller,-1.973938644,-0.084724472,-0.769462489,-0.016327498,0.036014961,0.000220525,,,
2022/10/27/22:26:13.606484,2022/10/27/22:26:13.60,5625080,1666934773,606115553,tool0_controller,-1.899327705,0.028461745,-0.545814949,-0.01546858,0.029521179,-0.000346107,,,
2022/10/27/22:26:13.608700,2022/10/27/22:26:13.60,5625081,1666934773,608137498,tool0_controller,-1.880594771,0.134724155,-0.996076434,-0.013627848,0.037381404,-0.004466877,,,
2022/10/27/22:26:13.610369,2022/10/27/22:26:13.61,5625082,1666934773,610157640,tool0_controller,-2.064830878,0.382039101,-1.025138871,-0.012234697,0.035536483,0.004708659,,,
2022/10/27/22:26:13.612608,2022/10/27/22:26:13.61,5625083,1666934773,612181992,tool0_controller,-1.996840085,0.182987958,-0.781794461,-0.017291337,0.028485234,0.001353472,,,
2022/10/27/22:26:13.614270,2022/10/27/22:26:13.61,5625084,1666934773,614140988,tool0_controller,-1.90063221,0.02094022,-0.520411116,-0.022868578,0.024061279,0.00788556,,,
2022/10/27/22:26:13.616495,2022/10/27/22:26:13.61,5625085,1666934773,616157304,tool0_controller,-1.888007814,-0.155972377,-0.572652607,-0.009977629,0.038530742,0.000791135,,,
2022/10/27/22:26:13.618745,2022/10/27/22:26:13.61,5625086,1666934773,618188091,tool0_controller,-1.785741952,0.178852408,-0.591074895,-0.016128287,0.037119623,0.005472462,,,
2022/10/27/22:26:13.620993,2022/10/27/22:26:13.62,5625087,1666934773,620391282,tool0_controller,-1.952017281,0.081676994,-0.316355366,-0.017563144,0.028789187,0.004057718,,,
2022/10/27/22:26:13.622692,2022/10/27/22:26:13.62,5625088,1666934773,622222169,tool0_controller,-1.884458588,0.162566352,-0.469375846,-0.02446931,0.027222967,0.012151696,,,
2022/10/27/22:26:13.624521,2022/10/27/22:26:13.62,5625089,1666934773,624017071,tool0_controller,-1.730614567,-0.131795494,-0.591464787,-0.01333985,0.024929103,0.004510029,,,
2022/10/27/22:26:13.626207,2022/10/27/22:26:13.62,5625090,1666934773,625817459,tool0_controller,-1.839800683,0.075598319,-0.19882894,-0.017924531,0.029267049,0.007719906,,,
2022/10/27/22:26:13.627884,2022/10/27/22:26:13.62,5625091,1666934773,627594997,tool0_controller,-1.852940459,-0.061395456,-0.19406917,-0.021560966,0.032993675,0.00325067,,,
2022/10/27/22:26:13.630186,2022/10/27/22:26:13.63,5625092,1666934773,629444017,tool0_controller,-1.705473476,-0.222471642,-0.212279629,-0.01673495,0.037737665,0.000610272,,,
2022/10/27/22:26:13.632813,2022/10/27/22:26:13.63,5625093,1666934773,631241937,tool0_controller,-1.639369045,0.108974499,-0.316348603,-0.019999425,0.034473589,0.004627492,,,
2022/10/27/22:26:13.635538,2022/10/27/22:26:13.63,5625094,1666934773,633048377,tool0_controller,-1.646886156,0.342841004,-0.383068502,-0.025523183,0.025444452,0.003992624,,,
2022/10/27/22:26:13.635584,2022/10/27/22:26:13.63,5625095,1666934773,634832589,tool0_controller,-1.791688762,-0.05267869,-0.612428143,-0.016542004,0.026842515,-0.002285499,,,
2022/10/27/22:26:13.636928,2022/10/27/22:26:13.63,5625096,1666934773,636762026,tool0_controller,-1.793276588,0.116422568,-0.779477898,-0.014163416,0.027805242,0.002883969,,,
2022/10/27/22:26:13.639149,2022/10/27/22:26:13.63,5625097,1666934773,638755417,tool0_controller,-1.785497402,-0.015411001,-0.542085271,-0.014552726,0.024781427,-0.002447166,,,
2022/10/27/22:26:13.641562,2022/10/27/22:26:13.64,5625098,1666934773,640753644,tool0_controller,-1.713474002,0.09989985,-0.576929183,-0.016911659,0.032068521,-0.000730282,,,
2022/10/27/22:26:13.643067,2022/10/27/22:26:13.64,5625099,1666934773,642751723,tool0_controller,-1.93392499,0.312900644,-0.838839628,-0.01197348,0.034930634,-0.000668081,,,
2022/10/27/22:26:13.645697,2022/10/27/22:26:13.64,5625100,1666934773,644752799,tool0_controller,-1.920457181,0.117640929,-0.714875245,-0.008815207,0.028671217,0.003855584,,,
2022/10/27/22:26:13.648023,2022/10/27/22:26:13.64,5625101,1666934773,646825316,tool0_controller,-1.971297238,0.382342091,-0.715565201,-0.016049365,0.021293245,0.008572049,,,
2022/10/27/22:26:13.649823,2022/10/27/22:26:13.64,5625102,1666934773,648792201,tool0_controller,-2.084856621,0.023269553,-0.96329541,-0.017950882,0.026404407,0.002736546,,,
2022/10/27/22:26:13.651431,2022/10/27/22:26:13.65,5625103,1666934773,650834217,tool0_controller,-2.024246198,0.014318014,-0.943087493,-0.013786442,0.023900373,0.005518188,,,
2022/10/27/22:26:13.653489,2022/10/27/22:26:13.65,5625104,1666934773,652773531,tool0_controller,-2.07647386,0.169524321,-1.067263774,-0.013980782,0.026973912,0.006984119,,,
2022/10/27/22:26:13.655192,2022/10/27/22:26:13.65,5625105,1666934773,654792577,tool0_controller,-2.008221985,-0.117300357,-0.793907602,-0.015863052,0.019037718,0.001023823,,,
2022/10/27/22:26:13.657573,2022/10/27/22:26:13.65,5625106,1666934773,657043716,tool0_controller,-2.025640706,-0.059805099,-1.041973713,-0.016216513,0.026933199,0.00760151,,,
2022/10/27/22:26:13.659178,2022/10/27/22:26:13.65,5625107,1666934773,659015789,tool0_controller,-2.01638211,-0.260848191,-0.78344333,-0.01977122,0.023024789,-0.001643477,,,
2022/10/27/22:26:13.661400,2022/10/27/22:26:13.66,5625108,1666934773,660766353,tool0_controller,-1.862211486,-0.096026601,-0.77530412,-0.012922218,0.02521907,0.003716107,,,
2022/10/27/22:26:13.663089,2022/10/27/22:26:13.66,5625109,1666934773,662813519,tool0_controller,-2.030536119,0.144326642,-0.635525043,-0.015199163,0.022524622,0.011765827,,,
2022/10/27/22:26:13.665317,2022/10/27/22:26:13.66,5625110,1666934773,664740161,tool0_controller,-1.842316814,0.279087839,-1.114298587,-0.012412309,0.028777414,0.011279388,,,
2022/10/27/22:26:13.666997,2022/10/27/22:26:13.66,5625111,1666934773,666751502,tool0_controller,-1.941058123,0.333191308,-0.786033038,-0.011649231,0.025757974,0.007301393,,,
2022/10/27/22:26:13.669241,2022/10/27/22:26:13.66,5625112,1666934773,668784515,tool0_controller,-1.966824252,0.277846904,-0.675918898,-0.012526953,0.025636207,0.007463069,,,
2022/10/27/22:26:13.670929,2022/10/27/22:26:13.67,5625113,1666934773,670811698,tool0_controller,-1.833801203,0.508225811,-0.616152486,-0.016039745,0.021374549,0.011266416,,,
2022/10/27/22:26:13.673190,2022/10/27/22:26:13.67,5625114,1666934773,673046444,tool0_controller,-1.775022752,0.051247675,-0.913629308,-0.01455292,0.029997818,0.001934052,,,
2022/10/27/22:26:13.675228,2022/10/27/22:26:13.67,5625115,1666934773,674978572,tool0_controller,-1.826356978,0.153799122,-0.96455208,-0.017605365,0.029458203,0.006846954,,,
2022/10/27/22:26:13.677600,2022/10/27/22:26:13.67,5625116,1666934773,676815618,tool0_controller,-1.725060784,0.192195653,-0.900538339,-0.014552437,0.031123506,0.004937608,,,
2022/10/27/22:26:13.679157,2022/10/27/22:26:13.67,5625117,1666934773,678777810,tool0_controller,-1.829010174,0.392030979,-0.746274206,-0.006186837,0.033615631,0.009864071,,,
2022/10/27/22:26:13.681541,2022/10/27/22:26:13.68,5625118,1666934773,680775979,tool0_controller,-1.732077279,-0.050943093,-0.574629545,-0.009517695,0.032240697,0.004353786,,,
2022/10/27/22:26:13.683028,2022/10/27/22:26:13.68,5625119,1666934773,682846103,tool0_controller,-1.828367799,-0.231416822,-0.46141168,-0.018710045,0.032186783,0.001777884,,,
2022/10/27/22:26:13.685242,2022/10/27/22:26:13.68,5625120,1666934773,684924218,tool0_controller,-1.924696763,-0.452575767,-0.832689969,-0.014225351,0.040615508,-0.006820785,,,
2022/10/27/22:26:13.687467,2022/10/27/22:26:13.68,5625121,1666934773,687004132,tool0_controller,-2.018567816,0.302861746,-0.478304093,-0.018700805,0.024716699,0.010869631,,,
2022/10/27/22:26:13.689429,2022/10/27/22:26:13.68,5625122,1666934773,688969297,tool0_controller,-1.981194556,0.176561838,-0.797153136,-0.01302182,0.028070259,0.007730002,,,
2022/10/27/22:26:13.691817,2022/10/27/22:26:13.69,5625123,1666934773,690762731,tool0_controller,-1.839474985,0.119203447,-0.336937939,-0.009864745,0.018953307,0.002902285,,,
2022/10/27/22:26:13.693102,2022/10/27/22:26:13.69,5625124,1666934773,692760661,tool0_controller,-1.643038088,-0.036498883,-0.283435529,-0.011523001,0.024739196,0.000564206,,,
2022/10/27/22:26:13.695280,2022/10/27/22:26:13.69,5625125,1666934773,694765479,tool0_controller,-2.101827949,0.023133092,-0.513817436,-0.011872142,0.039403223,0.004879097,,,
2022/10/27/22:26:13.696975,2022/10/27/22:26:13.69,5625126,1666934773,696774760,tool0_controller,-1.801591222,0.365403503,-0.385076319,-0.012557985,0.028255307,0.009480749,,,
2022/10/27/22:26:13.699271,2022/10/27/22:26:13.69,5625127,1666934773,698769838,tool0_controller,-1.758796861,0.169804239,-0.520335216,-0.010888577,0.024769113,0.003777252,,,
2022/10/27/22:26:13.702539,2022/10/27/22:26:13.70,5625128,1666934773,702199785,tool0_controller,-2.009623213,0.042418553,-0.677862923,-0.005174621,0.023920999,-0.000891366,,,
2022/10/27/22:26:13.704112,2022/10/27/22:26:13.70,5625129,1666934773,703743782,tool0_controller,-1.938928451,-0.002848173,-0.734576714,-0.003558258,0.025292077,-0.003035244,,,
2022/10/27/22:26:13.705751,2022/10/27/22:26:13.70,5625130,1666934773,705129724,tool0_controller,-1.978244389,0.152031574,-0.723504777,-0.010784054,0.030908063,0.005924281,,,
2022/10/27/22:26:13.706943,2022/10/27/22:26:13.70,5625131,1666934773,706778959,tool0_controller,-1.891182366,-0.168262816,-0.824759564,-0.004267236,0.031760627,0.004305982,,,
2022/10/27/22:26:13.709574,2022/10/27/22:26:13.70,5625132,1666934773,708811551,tool0_controller,-1.841778168,0.127335217,-1.0440153,-0.003369163,0.031408487,0.002785885,,,
2022/10/27/22:26:13.711360,2022/10/27/22:26:13.71,5625133,1666934773,710788335,tool0_controller,-1.743850665,-0.102271917,-0.843755915,-0.002218396,0.019368829,0.003518915,,,
2022/10/27/22:26:13.713113,2022/10/27/22:26:13.71,5625134,1666934773,712769778,tool0_controller,-1.788397824,-0.168681283,-0.874051813,0.001413525,0.022093215,0.001868209,,,
2022/10/27/22:26:13.715421,2022/10/27/22:26:13.71,5625135,1666934773,714757285,tool0_controller,-1.801129755,0.027721973,-0.867271315,0.007914225,0.029210698,0.007588476,,,
2022/10/27/22:26:13.717216,2022/10/27/22:26:13.71,5625136,1666934773,716990803,tool0_controller,-2.027420019,-0.223162232,-0.718783627,0.011363096,0.036578819,0.006702608,,,
2022/10/27/22:26:13.719700,2022/10/27/22:26:13.71,5625137,1666934773,719090323,tool0_controller,-1.834203815,-0.070138841,-0.713764979,0.029659841,0.032232998,0.003719365,,,
2022/10/27/22:26:13.721553,2022/10/27/22:26:13.72,5625138,1666934773,721265087,tool0_controller,-1.833410903,-0.160698582,-0.53654119,0.031605679,0.030826763,0.002565944,,,
2022/10/27/22:26:13.723748,2022/10/27/22:26:13.72,5625139,1666934773,723234795,tool0_controller,-1.773140873,-0.074670308,-0.7753064,0.030542983,0.028080671,0.011138382,,,
2022/10/27/22:26:13.725436,2022/10/27/22:26:13.72,5625140,1666934773,725264122,tool0_controller,-1.821641923,-0.292578054,-1.120829858,0.024925146,0.034697686,0.00759487,,,
2022/10/27/22:26:13.727656,2022/10/27/22:26:13.72,5625141,1666934773,727284532,tool0_controller,-1.825998306,-0.137999411,-0.641308613,0.02707449,0.028141669,0.009511008,,,
2022/10/27/22:26:13.729915,2022/10/27/22:26:13.72,5625142,1666934773,729384999,tool0_controller,-1.804786311,0.273067951,-0.568937171,0.045328627,0.025664548,0.004594111,,,
2022/10/27/22:26:13.731588,2022/10/27/22:26:13.73,5625143,1666934773,731488349,tool0_controller,-2.01370635,0.386884474,-0.692378395,0.055986969,0.027521026,0.003962388,,,
2022/10/27/22:26:13.733821,2022/10/27/22:26:13.73,5625144,1666934773,733515353,tool0_controller,-1.931938068,-0.025474062,-0.694672676,0.043560194,0.026897048,0.002975678,,,
2022/10/27/22:26:13.736030,2022/10/27/22:26:13.73,5625145,1666934773,735504867,tool0_controller,-1.757014852,-0.283721303,-0.457634014,0.031573014,0.02826005,0.001989865,,,
2022/10/27/22:26:13.737755,2022/10/27/22:26:13.73,5625146,1666934773,737398632,tool0_controller,-1.949687991,0.059325728,-0.496553419,0.034569468,0.032359174,0.008492476,,,
2022/10/27/22:26:13.739444,2022/10/27/22:26:13.73,5625147,1666934773,739258266,tool0_controller,-2.004001501,0.281811515,-0.475978099,0.038146487,0.033320849,0.005130782,,,
2022/10/27/22:26:13.741670,2022/10/27/22:26:13.74,5625148,1666934773,741141144,tool0_controller,-1.8939883,0.324663529,-0.843796096,0.041610271,0.029101946,0.002506944,,,
2022/10/27/22:26:13.743333,2022/10/27/22:26:13.74,5625149,1666934773,743118926,tool0_controller,-1.837521785,0.135297663,-0.76352005,0.039654595,0.022084985,0.007158056,,,
2022/10/27/22:26:13.745049,2022/10/27/22:26:13.74,5625150,1666934773,744793804,tool0_controller,-1.788590993,-0.330389608,-0.760686412,0.028889942,0.024852192,0.001952723,,,
2022/10/27/22:26:13.747257,2022/10/27/22:26:13.74,5625151,1666934773,746836747,tool0_controller,-1.877514267,-0.122134301,-0.392060701,0.03252067,0.022927396,0.006599619,,,
2022/10/27/22:26:13.748986,2022/10/27/22:26:13.74,5625152,1666934773,748777528,tool0_controller,-1.868058333,0.280917826,-0.796160759,0.041188687,0.039913248,0.012486683,,,
2022/10/27/22:26:13.752565,2022/10/27/22:26:13.75,5625153,1666934773,751953631,tool0_controller,-1.705996816,0.22007527,-0.679250738,0.035486515,0.018273738,0.006111759,,,
2022/10/27/22:26:13.754441,2022/10/27/22:26:13.75,5625154,1666934773,753753984,tool0_controller,-1.748360617,0.069444241,-1.215455393,0.037644303,0.018168158,0.005353129,,,
2022/10/27/22:26:13.756021,2022/10/27/22:26:13.75,5625155,1666934773,755702423,tool0_controller,-1.941033024,0.040522743,-1.16590811,0.034247722,0.017515243,0.005678697,,,
2022/10/27/22:26:13.760767,2022/10/27/22:26:13.76,5625156,1666934773,757750317,tool0_controller,-2.012271163,0.144162368,-0.842224314,0.038418692,0.017835321,0.008151657,,,
2022/10/27/22:26:13.762917,2022/10/27/22:26:13.76,5625157,1666934773,761411786,tool0_controller,-1.847634803,-0.141300043,-0.934533754,0.037116115,0.029058191,0.002211382,,,
2022/10/27/22:26:13.763515,2022/10/27/22:26:13.76,5625158,1666934773,763372339,tool0_controller,-1.78295546,0.076668558,-0.96236115,0.035898471,0.020837736,0.004365013,,,
2022/10/27/22:26:13.765743,2022/10/27/22:26:13.76,5625159,1666934773,765536067,tool0_controller,-1.917270304,-0.125012062,-1.128371472,0.029938187,0.02346342,-0.003227097,,,
2022/10/27/22:26:13.767995,2022/10/27/22:26:13.76,5625160,1666934773,767639912,tool0_controller,-1.893683938,0.028079873,-1.100718298,0.040621755,0.017729949,0.002970714,,,
2022/10/27/22:26:13.770201,2022/10/27/22:26:13.77,5625161,1666934773,769566736,tool0_controller,-2.054867192,0.097777513,-0.968381751,0.032215072,0.020447599,0.012207781,,,
2022/10/27/22:26:13.771873,2022/10/27/22:26:13.77,5625162,1666934773,771689069,tool0_controller,-1.817017576,0.034274395,-0.862108821,0.029755088,0.023809599,0.008537906,,,
2022/10/27/22:26:13.774088,2022/10/27/22:26:13.77,5625163,1666934773,773697793,tool0_controller,-1.823412026,0.251425943,-0.512900188,0.029710023,0.024224111,0.008353002,,,
2022/10/27/22:26:13.775774,2022/10/27/22:26:13.77,5625164,1666934773,775688333,tool0_controller,-1.850014901,0.346668038,-0.444165662,0.033116398,0.026446143,0.007314179,,,
2022/10/27/22:26:13.778026,2022/10/27/22:26:13.77,5625165,1666934773,777701671,tool0_controller,-1.916279066,-0.115946091,-0.740203067,0.033819747,0.034556287,0.000249537,,,
2022/10/27/22:26:13.780272,2022/10/27/22:26:13.78,5625166,1666934773,779652502,tool0_controller,-1.76922607,0.152803917,-0.657654223,0.035095327,0.024706894,0.009368242,,,
2022/10/27/22:26:13.781931,2022/10/27/22:26:13.78,5625167,1666934773,781554585,tool0_controller,-1.725069776,0.286206316,-0.631361494,0.031936594,0.020564358,0.014925404,,,
2022/10/27/22:26:13.783645,2022/10/27/22:26:13.78,5625168,1666934773,783324296,tool0_controller,-1.724052725,0.322625169,-0.485803114,0.040521041,0.018686272,0.013031132,,,
2022/10/27/22:26:13.785830,2022/10/27/22:26:13.78,5625169,1666934773,785511012,tool0_controller,-1.711647279,0.183127903,-0.530082866,0.027494081,0.029342246,0.006670523,,,
2022/10/27/22:26:13.788050,2022/10/27/22:26:13.78,5625170,1666934773,787508354,tool0_controller,-1.897099768,0.357626426,-0.403008853,0.029816339,0.02983089,0.009334821,,,
2022/10/27/22:26:13.790149,2022/10/27/22:26:13.79,5625171,1666934773,789446403,tool0_controller,-1.644997732,0.056996153,-0.765762394,0.030757083,0.03283462,0.00364573,,,
2022/10/27/22:26:13.791315,2022/10/27/22:26:13.79,5625172,1666934773,791087609,tool0_controller,-1.744346122,0.353828098,-0.680751696,0.030034024,0.022797875,0.007099345,,,
2022/10/27/22:26:13.797111,2022/10/27/22:26:13.79,5625173,1666934773,796927224,tool0_controller,-1.892396933,0.070322408,-0.948759088,0.035697171,0.025952647,0.002461648,,,
2022/10/27/22:26:13.799359,2022/10/27/22:26:13.79,5625174,1666934773,799139349,tool0_controller,-1.810977907,0.259648821,-0.930251557,0.033589058,0.018473991,0.005439659,,,
2022/10/27/22:26:13.801930,2022/10/27/22:26:13.80,5625175,1666934773,801166523,tool0_controller,-1.880582505,0.092898126,-0.617117145,0.0256218,0.016674457,0.005013532,,,
2022/10/27/22:26:13.803550,2022/10/27/22:26:13.80,5625176,1666934773,803255911,tool0_controller,-2.057233121,0.448389573,-0.818934822,0.034987385,0.030316362,0.011188211,,,
2022/10/27/22:26:13.805604,2022/10/27/22:26:13.80,5625177,1666934773,805291580,tool0_controller,-1.989133791,0.284119482,-0.588229564,0.03496639,0.022704345,0.009453599,,,
2022/10/27/22:26:13.807716,2022/10/27/22:26:13.80,5625178,1666934773,807265840,tool0_controller,-1.990226536,0.128818976,-0.903001256,0.03530917,0.027574588,0.004316247,,,
2022/10/27/22:26:13.809427,2022/10/27/22:26:13.80,5625179,1666934773,809221511,tool0_controller,-2.006416432,0.035209921,-0.87337717,0.03302369,0.020397736,0.004646829,,,
2022/10/27/22:26:13.811707,2022/10/27/22:26:13.81,5625180,1666934773,811115239,tool0_controller,-1.914351015,0.11638201,-0.936132726,0.030406164,0.018055592,0.001020124,,,
2022/10/27/22:26:13.813312,2022/10/27/22:26:13.81,5625181,1666934773,813006531,tool0_controller,-2.061313831,0.11808688,-0.692228522,0.02661555,0.022816373,0.002414341,,,
2022/10/27/22:26:13.815545,2022/10/27/22:26:13.81,5625182,1666934773,815027247,tool0_controller,-2.201390818,0.044931081,-0.776987776,0.030022589,0.0304882,0.004282742,,,
2022/10/27/22:26:13.817232,2022/10/27/22:26:13.81,5625183,1666934773,817052329,tool0_controller,-2.096261271,0.075086629,-0.473240766,0.027519987,0.024293712,0.004090557,,,
2022/10/27/22:26:13.819483,2022/10/27/22:26:13.81,5625184,1666934773,818977788,tool0_controller,-1.959989009,-0.027162593,-0.291329331,0.025637539,0.026213674,0.0045994,,,
2022/10/27/22:26:13.821151,2022/10/27/22:26:13.82,5625185,1666934773,820939363,tool0_controller,-1.760363249,0.054133299,-0.709032263,0.024755895,0.030891535,0.005175289,,,
2022/10/27/22:26:13.823378,2022/10/27/22:26:13.82,5625186,1666934773,822856300,tool0_controller,-1.852081421,0.208632433,-0.663988013,0.023924635,0.027093019,0.010979309,,,
2022/10/27/22:26:13.825048,2022/10/27/22:26:13.82,5625187,1666934773,824580416,tool0_controller,-1.731086564,-0.097439612,-0.341486654,0.023659917,0.022837059,0.004182995,,,
2022/10/27/22:26:13.826888,2022/10/27/22:26:13.82,5625188,1666934773,826404638,tool0_controller,-1.684973875,0.170101644,-0.276197685,0.027938957,0.022734665,0.008928239,,,
2022/10/27/22:26:13.828500,2022/10/27/22:26:13.82,5625189,1666934773,828268141,tool0_controller,-1.767724275,0.071008955,-0.370233115,0.027712258,0.027691484,0.006156501,,,
2022/10/27/22:26:13.830145,2022/10/27/22:26:13.83,5625190,1666934773,829873902,tool0_controller,-1.573664466,-0.163523715,-0.423228071,0.032215432,0.025824728,-0.002343809,,,
2022/10/27/22:26:13.831825,2022/10/27/22:26:13.83,5625191,1666934773,831384453,tool0_controller,-1.795965584,0.089580161,-0.775502731,0.030088707,0.026445234,0.002239346,,,
2022/10/27/22:26:13.834360,2022/10/27/22:26:13.83,5625192,1666934773,833173338,tool0_controller,-1.692715567,-0.016398109,-0.55541209,0.029819072,0.02291229,0.000189874,,,
2022/10/27/22:26:13.835788,2022/10/27/22:26:13.83,5625193,1666934773,835192163,tool0_controller,-1.790333232,0.055236113,-0.786535896,0.029660599,0.029401257,0.00355415,,,
2022/10/27/22:26:13.837489,2022/10/27/22:26:13.83,5625194,1666934773,837265011,tool0_controller,-1.755381289,0.165042459,-0.864956173,0.031234225,0.027573062,0.002845614,,,
2022/10/27/22:26:13.839697,2022/10/27/22:26:13.83,5625195,1666934773,839167669,tool0_controller,-1.872675442,0.152574788,-1.008945711,0.015768064,0.031840747,0.00368,,,
2022/10/27/22:26:13.841359,2022/10/27/22:26:13.84,5625196,1666934773,841045071,tool0_controller,-2.115207085,0.014220867,-1.238000039,0.029664222,0.028238282,0.002897807,,,
2022/10/27/22:26:13.843512,2022/10/27/22:26:13.84,5625197,1666934773,843088828,tool0_controller,-1.911654379,0.18154551,-1.187802326,0.027668287,0.015363229,0.007373324,,,
2022/10/27/22:26:13.845757,2022/10/27/22:26:13.84,5625198,1666934773,845172479,tool0_controller,-2.021737361,0.119558492,-1.069826878,0.031250039,0.014757463,0.007256283,,,
2022/10/27/22:26:13.847406,2022/10/27/22:26:13.84,5625199,1666934773,847140029,tool0_controller,-2.218665887,0.019246006,-1.365085796,0.030999677,0.023840779,0.002910699,,,
2022/10/27/22:26:13.849602,2022/10/27/22:26:13.84,5625200,1666934773,849107570,tool0_controller,-1.973299513,0.142914551,-1.184362519,0.024808244,0.020030491,0.006675293,,,
2022/10/27/22:26:13.851236,2022/10/27/22:26:13.85,5625201,1666934773,850951220,tool0_controller,-2.09611061,-0.106375196,-0.949242569,0.028545758,0.020053091,0.002750285,,,
2022/10/27/22:26:13.853516,2022/10/27/22:26:13.85,5625202,1666934773,852962481,tool0_controller,-1.837255162,0.12996431,-0.799191477,0.02739402,0.016081913,0.007628024,,,
2022/10/27/22:26:13.855173,2022/10/27/22:26:13.85,5625203,1666934773,854971349,tool0_controller,-1.956886465,0.12998493,-0.785982154,0.01814932,0.01849551,0.011264357,,,
2022/10/27/22:26:13.857385,2022/10/27/22:26:13.85,5625204,1666934773,856957922,tool0_controller,-2.006804637,-0.0775436,-0.844513783,0.020145292,0.020954159,0.003367232,,,
2022/10/27/22:26:13.859069,2022/10/27/22:26:13.85,5625205,1666934773,858931692,tool0_controller,-1.991279098,0.046540881,-0.819438659,0.024267824,0.020312062,0.011486655,,,
2022/10/27/22:26:13.861270,2022/10/27/22:26:13.86,5625206,1666934773,860899177,tool0_controller,-2.067311192,-0.01253805,-0.732678176,0.021404991,0.028279598,0.005526314,,,
2022/10/27/22:26:13.862926,2022/10/27/22:26:13.86,5625207,1666934773,862779094,tool0_controller,-1.922870455,-0.020569511,-0.540683165,0.029429418,0.024768726,0.004831909,,,
2022/10/27/22:26:13.865151,2022/10/27/22:26:13.86,5625208,1666934773,864730002,tool0_controller,-1.858566481,0.043988457,-0.397837219,0.019081222,0.024287377,0.007432134,,,
2022/10/27/22:26:13.866881,2022/10/27/22:26:13.86,5625209,1666934773,866423453,tool0_controller,-1.8344187,-0.063055915,-0.29039958,0.023846841,0.029011339,0.00611451,,,
2022/10/27/22:26:13.868528,2022/10/27/22:26:13.86,5625210,1666934773,868105201,tool0_controller,-1.645570477,-0.101271315,-0.317145588,0.022864126,0.02919674,0.004821463,,,
2022/10/27/22:26:13.870214,2022/10/27/22:26:13.87,5625211,1666934773,869837254,tool0_controller,-1.87997629,0.171192895,-0.664374832,0.02408215,0.039826073,0.008705119,,,
2022/10/27/22:26:13.871862,2022/10/27/22:26:13.87,5625212,1666934773,871438449,tool0_controller,-1.821387347,0.11048205,-0.449955049,0.021397075,0.031202831,0.003251492,,,
2022/10/27/22:26:13.873422,2022/10/27/22:26:13.87,5625213,1666934773,873017186,tool0_controller,-1.861374358,0.193801317,-0.222543788,0.020669714,0.021263819,0.009999847,,,
2022/10/27/22:26:13.875504,2022/10/27/22:26:13.87,5625214,1666934773,874820064,tool0_controller,-2.003502705,0.091280243,-0.64588258,0.026347153,0.030773183,0.003517039,,,
