time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/10/27/22:18:57.657466,0,0,0,base_link,0.5,0.150000006,0.150000006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.670107,1,0,0,base_link,0.5,0.150000006,0.149875006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.677737,2,0,0,base_link,0.5,0.150000006,0.149750006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.687524,3,0,0,base_link,0.5,0.150000006,0.149625006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.697809,4,0,0,base_link,0.5,0.150000006,0.149500006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.710474,5,0,0,base_link,0.5,0.150000006,0.149375006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.717433,6,0,0,base_link,0.5,0.150000006,0.149250006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.727483,7,0,0,base_link,0.5,0.150000006,0.149125006,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.737425,8,0,0,base_link,0.5,0.150000006,0.149000007,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.747513,9,0,0,base_link,0.5,0.150000006,0.148875007,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.757602,10,0,0,base_link,0.5,0.150000006,0.148750007,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.767474,11,0,0,base_link,0.5,0.150000006,0.148625008,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.777594,12,0,0,base_link,0.5,0.150000006,0.148500008,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.787607,13,0,0,base_link,0.5,0.150000006,0.148375009,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.797477,14,0,0,base_link,0.5,0.150000006,0.148250009,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.811604,15,0,0,base_link,0.5,0.150000006,0.14812501,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.817499,16,0,0,base_link,0.5,0.150000006,0.148000011,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.827446,17,0,0,base_link,0.5,0.150000006,0.147875012,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.837447,18,0,0,base_link,0.5,0.150000006,0.147750014,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.847430,19,0,0,base_link,0.5,0.150000006,0.147625015,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.857435,20,0,0,base_link,0.5,0.150000006,0.147500016,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.867540,21,0,0,base_link,0.5,0.150000006,0.147375018,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.879736,22,0,0,base_link,0.5,0.150000006,0.14725002,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.887541,23,0,0,base_link,0.5,0.150000006,0.147125022,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.897449,24,0,0,base_link,0.5,0.150000006,0.147000024,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.907935,25,0,0,base_link,0.5,0.150000006,0.146875026,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.917441,26,0,0,base_link,0.5,0.150000006,0.146750028,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.927403,27,0,0,base_link,0.5,0.150000006,0.146625031,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.939486,28,0,0,base_link,0.5,0.150000006,0.146500034,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.947473,29,0,0,base_link,0.5,0.150000006,0.146375037,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.957542,30,0,0,base_link,0.5,0.150000006,0.146250041,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.967592,31,0,0,base_link,0.5,0.150000006,0.146125044,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.977538,32,0,0,base_link,0.5,0.150000006,0.146000049,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.987418,33,0,0,base_link,0.5,0.150000006,0.145875053,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:57.997421,34,0,0,base_link,0.5,0.150000006,0.145750057,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.007590,35,0,0,base_link,0.5,0.150000006,0.145625062,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.017662,36,0,0,base_link,0.5,0.150000006,0.145500067,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.027417,37,0,0,base_link,0.5,0.150000006,0.145375073,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.037472,38,0,0,base_link,0.5,0.150000006,0.145250078,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.048190,39,0,0,base_link,0.5,0.150000006,0.145125085,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.057422,40,0,0,base_link,0.5,0.150000006,0.145000091,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.067418,41,0,0,base_link,0.5,0.150000006,0.144875098,-0.0273594,0.999623001,-0.000577826,0.0024396
2022/10/27/22:18:58.077948,42,0,0,base_link,0.5,0.150000006,0.144750104,-0.0273594,0.999623001,-0.000577826,0.0024396
