time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/10/27/22:44:10.366349,0,0,0,base_link,0.500123917025,0.150156086473,0.0426877413174,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.376348,1,0,0,base_link,0.500123917025,0.150156086473,0.0425627413115,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.386981,2,0,0,base_link,0.500123917025,0.150156086473,0.0424377413055,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.396268,3,0,0,base_link,0.500123917025,0.150156086473,0.0423127413433,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.406327,4,0,0,base_link,0.500123917025,0.150156086473,0.0421877413519,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.416339,5,0,0,base_link,0.500123917025,0.150156086473,0.0420627414478,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.426569,6,0,0,base_link,0.500123917025,0.150156086473,0.0419377415437,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.436292,7,0,0,base_link,0.500123917025,0.150156086473,0.0418127416979,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.446371,8,0,0,base_link,0.500123917025,0.150156086473,0.0416877419684,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.457163,9,0,0,base_link,0.500123917025,0.150156086473,0.0415627421807,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.466419,10,0,0,base_link,0.500123917025,0.150156086473,0.0414377425095,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.476377,11,0,0,base_link,0.500123917025,0.150156086473,0.0413127429547,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.487105,12,0,0,base_link,0.500123917025,0.150156086473,0.0411877433998,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.496419,13,0,0,base_link,0.500123917025,0.150156086473,0.0410627440778,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.506323,14,0,0,base_link,0.500123917025,0.150156086473,0.0409377447559,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.516299,15,0,0,base_link,0.500123917025,0.150156086473,0.0408127455503,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.526285,16,0,0,base_link,0.500123917025,0.150156086473,0.0406877465775,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.536707,17,0,0,base_link,0.500123917025,0.150156086473,0.0405627474884,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.546293,18,0,0,base_link,0.500123917025,0.150156086473,0.0404377488648,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.556896,19,0,0,base_link,0.500123917025,0.150156086473,0.0403127500085,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.566273,20,0,0,base_link,0.500123917025,0.150156086473,0.0401877516178,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.576319,21,0,0,base_link,0.500123917025,0.150156086473,0.0400627532272,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.586272,22,0,0,base_link,0.500123917025,0.150156086473,0.0399377550693,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.596279,23,0,0,base_link,0.500123917025,0.150156086473,0.0398127569115,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.606346,24,0,0,base_link,0.500123917025,0.150156086473,0.0396877589865,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.616265,25,0,0,base_link,0.500123917025,0.150156086473,0.0395627612943,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.626253,26,0,0,base_link,0.500123917025,0.150156086473,0.0394377638349,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.636280,27,0,0,base_link,0.500123917025,0.150156086473,0.0393127666084,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.651021,28,0,0,base_link,0.500123917025,0.150156086473,0.0391877696147,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.656328,29,0,0,base_link,0.500123917025,0.150156086473,0.039062772621,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.666226,30,0,0,base_link,0.500123917025,0.150156086473,0.038937776093,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.676306,31,0,0,base_link,0.500123917025,0.150156086473,0.0388127797978,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.687153,32,0,0,base_link,0.500123917025,0.150156086473,0.0386877839683,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.696297,33,0,0,base_link,0.500123917025,0.150156086473,0.0385627879059,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.706304,34,0,0,base_link,0.500123917025,0.150156086473,0.0384377927748,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.716813,35,0,0,base_link,0.500123917025,0.150156086473,0.0383127976438,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.726276,36,0,0,base_link,0.500123917025,0.150156086473,0.0381878025128,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.736460,37,0,0,base_link,0.500123917025,0.150156086473,0.038062808313,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.748436,38,0,0,base_link,0.500123917025,0.150156086473,0.0379378136476,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.756276,39,0,0,base_link,0.500123917025,0.150156086473,0.0378128199136,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.766223,40,0,0,base_link,0.500123917025,0.150156086473,0.0376878261795,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.776362,41,0,0,base_link,0.500123917025,0.150156086473,0.0375628329111,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.787602,42,0,0,base_link,0.500123917025,0.150156086473,0.0374378396427,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.796378,43,0,0,base_link,0.500123917025,0.150156086473,0.03731284684,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.806291,44,0,0,base_link,0.500123917025,0.150156086473,0.0371878545029,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.816284,45,0,0,base_link,0.500123917025,0.150156086473,0.0370628626315,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.826349,46,0,0,base_link,0.500123917025,0.150156086473,0.0369378707601,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.836256,47,0,0,base_link,0.500123917025,0.150156086473,0.0368128793543,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.846345,48,0,0,base_link,0.500123917025,0.150156086473,0.0366878884142,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.857847,49,0,0,base_link,0.500123917025,0.150156086473,0.0365628979398,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.866283,50,0,0,base_link,0.500123917025,0.150156086473,0.036437907931,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.876495,51,0,0,base_link,0.500123917025,0.150156086473,0.0363129179222,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.886344,52,0,0,base_link,0.500123917025,0.150156086473,0.0361879283791,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.896265,53,0,0,base_link,0.500123917025,0.150156086473,0.0360629393017,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.906252,54,0,0,base_link,0.500123917025,0.150156086473,0.0359379506899,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.916494,55,0,0,base_link,0.500123917025,0.150156086473,0.0358129625438,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.926364,56,0,0,base_link,0.500123917025,0.150156086473,0.0356879748633,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.936240,57,0,0,base_link,0.500123917025,0.150156086473,0.0355629876485,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.946372,58,0,0,base_link,0.500123917025,0.150156086473,0.0354380008994,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.957765,59,0,0,base_link,0.500123917025,0.150156086473,0.0353130141502,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.966267,60,0,0,base_link,0.500123917025,0.150156086473,0.0351880283324,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
2022/10/27/22:44:10.976436,61,0,0,base_link,0.500123917025,0.150156086473,0.0350630429802,-0.0274068077534,0.999623018879,-0.000562233807664,0.00153977540511
