time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/27/22:29:12.371965,0,1666934952,371776636,base_link,0.0,0.0,0.11206681364,0.0,0.0,0.0
2022/10/27/22:29:12.391709,1,1666934952,391521890,base_link,0.0,0.0,0.218294310257,0.0,0.0,0.0
2022/10/27/22:29:12.411811,2,1666934952,411587573,base_link,0.0,0.0,0.320024381195,0.0,0.0,0.0
2022/10/27/22:29:12.436711,3,1666934952,436311736,base_link,0.0,0.0,0.42069465274,0.0,0.0,0.0
2022/10/27/22:29:12.451637,4,1666934952,451519169,base_link,0.0,0.0,0.521529132831,0.0,0.0,0.0
2022/10/27/22:29:12.472705,5,1666934952,472190213,base_link,0.0,0.0,0.624262782624,0.0,0.0,0.0
2022/10/27/22:29:12.491764,6,1666934952,491613819,base_link,0.0,0.0,0.726785413562,0.0,0.0,0.0
2022/10/27/22:29:12.511892,7,1666934952,511620768,base_link,0.0,0.0,0.830354283284,0.0,0.0,0.0
2022/10/27/22:29:12.531737,8,1666934952,531545105,base_link,0.0,0.0,0.933806904253,0.0,0.0,0.0
2022/10/27/22:29:12.551784,9,1666934952,551551485,base_link,0.0,0.0,1.03311289874,0.0,0.0,0.0
2022/10/27/22:29:12.571822,10,1666934952,571511665,base_link,0.0,0.0,1.13287962951,0.0,0.0,0.0
2022/10/27/22:29:12.591684,11,1666934952,591523521,base_link,0.0,0.0,1.23264636027,0.0,0.0,0.0
2022/10/27/22:29:12.611837,12,1666934952,611508869,base_link,0.0,0.0,1.338804473,0.0,0.0,0.0
2022/10/27/22:29:12.631685,13,1666934952,631534759,base_link,0.0,0.0,1.44425243217,0.0,0.0,0.0
2022/10/27/22:29:12.651717,14,1666934952,651535949,base_link,0.0,0.0,1.54515753836,0.0,0.0,0.0
2022/10/27/22:29:12.672019,15,1666934952,671664084,base_link,0.0,0.0,1.64656740598,0.0,0.0,0.0
2022/10/27/22:29:12.691784,16,1666934952,691570096,base_link,0.0,0.0,1.74650598932,0.0,0.0,0.0
2022/10/27/22:29:12.711727,17,1666934952,711522465,base_link,0.0,0.0,1.84660804869,0.0,0.0,0.0
2022/10/27/22:29:12.731705,18,1666934952,731555760,base_link,0.0,0.0,1.94671010806,0.0,0.0,0.0
2022/10/27/22:29:12.751696,19,1666934952,751535934,base_link,0.0,0.0,2.04894938288,0.0,0.0,0.0
2022/10/27/22:29:12.772061,20,1666934952,771865355,base_link,0.0,0.0,2.15095118932,0.0,0.0,0.0
2022/10/27/22:29:12.791745,21,1666934952,791506278,base_link,0.0,0.0,2.25473012063,0.0,0.0,0.0
2022/10/27/22:29:12.813862,22,1666934952,812307427,base_link,0.0,0.0,2.35831159363,0.0,0.0,0.0
2022/10/27/22:29:12.831750,23,1666934952,831504799,base_link,0.0,0.0,2.45542171431,0.0,0.0,0.0
2022/10/27/22:29:12.851682,24,1666934952,851497433,base_link,0.0,0.0,2.55605168499,0.0,0.0,0.0
2022/10/27/22:29:12.872031,25,1666934952,871815990,base_link,0.0,0.0,2.6572087592,0.0,0.0,0.0
2022/10/27/22:29:12.891780,26,1666934952,891521245,base_link,0.0,0.0,2.75827268844,0.0,0.0,0.0
2022/10/27/22:29:12.912343,27,1666934952,912191545,base_link,0.0,0.0,2.85866127735,0.0,0.0,0.0
2022/10/27/22:29:12.931694,28,1666934952,931509449,base_link,0.0,0.0,2.95912490408,0.0,0.0,0.0
2022/10/27/22:29:12.951707,29,1666934952,951499095,base_link,0.0,0.0,3.0595885308,0.0,0.0,0.0
2022/10/27/22:29:12.971756,30,1666934952,971584207,base_link,0.0,0.0,3.15548116374,0.0,0.0,0.0
