time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/10/27/22:40:56.700545,0,0,0,base_link,0.500112782,0.150051773,0.149202629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.710624,1,0,0,base_link,0.500112782,0.150051773,0.149077629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.720621,2,0,0,base_link,0.500112782,0.150051773,0.148952629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.730680,3,0,0,base_link,0.500112782,0.150051773,0.148827629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.741937,4,0,0,base_link,0.500112782,0.150051773,0.148702629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.750527,5,0,0,base_link,0.500112782,0.150051773,0.148577629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.760812,6,0,0,base_link,0.500112782,0.150051773,0.148452629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.770693,7,0,0,base_link,0.500112782,0.150051773,0.148327629,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.781368,8,0,0,base_link,0.500112782,0.150051773,0.14820263,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.790618,9,0,0,base_link,0.500112782,0.150051773,0.14807763,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.800547,10,0,0,base_link,0.500112782,0.150051773,0.14795263,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.810744,11,0,0,base_link,0.500112782,0.150051773,0.147827631,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.821658,12,0,0,base_link,0.500112782,0.150051773,0.147702631,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.830570,13,0,0,base_link,0.500112782,0.150051773,0.147577632,-0.027388263,0.999623459,-0.000555855,0.00158536
2022/10/27/22:40:56.840522,14,0,0,base_link,0.500112782,0.150051773,0.147452632,-0.027388263,0.999623459,-0.000555855,0.00158536
