time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2022/10/27/22:49:02.773746,0,0,0,base_link,0.500297643,0.150193133,0.042512938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.783882,1,0,0,base_link,0.500297643,0.150193133,0.042387938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.793875,2,0,0,base_link,0.500297643,0.150193133,0.042262938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.803794,3,0,0,base_link,0.500297643,0.150193133,0.042137938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.813941,4,0,0,base_link,0.500297643,0.150193133,0.042012938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.823702,5,0,0,base_link,0.500297643,0.150193133,0.041887938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.833726,6,0,0,base_link,0.500297643,0.150193133,0.041762938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.843683,7,0,0,base_link,0.500297643,0.150193133,0.041637938,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.853690,8,0,0,base_link,0.500297643,0.150193133,0.041512939,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.863652,9,0,0,base_link,0.500297643,0.150193133,0.041387939,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.873959,10,0,0,base_link,0.500297643,0.150193133,0.041262939,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.883688,11,0,0,base_link,0.500297643,0.150193133,0.04113794,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.893994,12,0,0,base_link,0.500297643,0.150193133,0.04101294,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.903727,13,0,0,base_link,0.500297643,0.150193133,0.040887941,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.913959,14,0,0,base_link,0.500297643,0.150193133,0.040762941,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.923942,15,0,0,base_link,0.500297643,0.150193133,0.040637942,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.933753,16,0,0,base_link,0.500297643,0.150193133,0.040512943,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.944792,17,0,0,base_link,0.500297643,0.150193133,0.040387944,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.953688,18,0,0,base_link,0.500297643,0.150193133,0.040262946,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.963708,19,0,0,base_link,0.500297643,0.150193133,0.040137947,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.973788,20,0,0,base_link,0.500297643,0.150193133,0.040012948,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.983694,21,0,0,base_link,0.500297643,0.150193133,0.03988795,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:02.994559,22,0,0,base_link,0.500297643,0.150193133,0.039762952,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:03.004448,23,0,0,base_link,0.500297643,0.150193133,0.039637954,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:03.013678,24,0,0,base_link,0.500297643,0.150193133,0.039512956,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:03.023706,25,0,0,base_link,0.500297643,0.150193133,0.039387958,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:03.034149,26,0,0,base_link,0.500297643,0.150193133,0.03926296,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:03.045076,27,0,0,base_link,0.500297643,0.150193133,0.039137963,-0.027375472,0.999623923,-0.000632979,0.00148184
2022/10/27/22:49:03.053679,28,0,0,base_link,0.500297643,0.150193133,0.039012966,-0.027375472,0.999623923,-0.000632979,0.00148184
