time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/27/22:18:55.564216,5406480,1666934335,563469549,tool0_controller,-1.38444922427,0.289470312417,-0.304485677453,0.0076520105681,0.0167784860258,0.00600122689692
2022/10/27/22:18:55.565601,5406481,1666934335,565399886,tool0_controller,-1.38570354685,0.133531973749,-0.528450830966,0.00953344637788,0.0190729501764,0.00399274052334
2022/10/27/22:18:55.567863,5406482,1666934335,567430900,tool0_controller,-1.29209722954,-0.248269612492,-0.449729937519,0.00256302491837,0.0189633499501,-0.00643534292266
2022/10/27/22:18:55.569539,5406483,1666934335,569388072,tool0_controller,-1.41861462284,-0.0867374195427,-0.172604935775,0.00916993151378,0.0177026125708,0.000435374880538
2022/10/27/22:18:55.571781,5406484,1666934335,571430111,tool0_controller,-1.47385798051,-0.0207839557479,-0.173561514733,0.0106912219742,0.0239146968534,0.00150433129146
2022/10/27/22:18:55.574025,5406485,1666934335,573476474,tool0_controller,-1.1874030275,-0.161836829949,-0.443213385572,0.00650369543279,0.0256018741205,-0.00270592505469
2022/10/27/22:18:55.575714,5406486,1666934335,575539965,tool0_controller,-1.33194019039,-0.0349807425756,-0.361673820961,0.00386740615634,0.0243579671034,0.00209179825995
2022/10/27/22:18:55.577970,5406487,1666934335,577435862,tool0_controller,-1.30682342922,-0.176268055378,-0.381668643484,0.00889762754039,0.0169767638338,0.00297039690614
2022/10/27/22:18:55.579653,5406488,1666934335,579396294,tool0_controller,-1.32135976766,0.178382634898,-0.527023942709,0.00682109078415,0.0194095139919,0.0103732799092
2022/10/27/22:18:55.581887,5406489,1666934335,581397580,tool0_controller,-1.37989117951,0.0443486880355,-0.693007994266,0.00492439631332,0.0292561268769,0.00621449715138
2022/10/27/22:18:55.583585,5406490,1666934335,583387348,tool0_controller,-1.28566962999,0.128754115098,-0.682073483421,0.00267363112947,0.0303645854045,0.00507895004276
2022/10/27/22:18:55.585821,5406491,1666934335,585379754,tool0_controller,-1.30076779864,0.102858108504,-0.339048063558,0.00481212574969,0.0255990913078,0.00710562569602
2022/10/27/22:18:55.587496,5406492,1666934335,587380803,tool0_controller,-1.40956451135,0.357894702527,-0.520871067883,-0.0015856643558,0.0248936733984,0.0104758782593
2022/10/27/22:18:55.589746,5406493,1666934335,589376991,tool0_controller,-1.42668379764,0.108408580878,-0.464136612414,0.00907295465055,0.0188507236012,0.00588594545127
2022/10/27/22:18:55.591988,5406494,1666934335,591387035,tool0_controller,-1.43750948559,0.0134113318837,-0.87166670193,0.00869925068038,0.0315054782846,0.00400162830849
2022/10/27/22:18:55.593687,5406495,1666934335,593396509,tool0_controller,-1.37062482088,0.16585564989,-0.463535088475,0.00708905497868,0.0173187015767,0.00643431498103
2022/10/27/22:18:55.595922,5406496,1666934335,595402286,tool0_controller,-1.36976228968,0.0562040036108,-0.533725418651,-0.00063837497738,0.025691141937,0.00253082008986
2022/10/27/22:18:55.597684,5406497,1666934335,597398249,tool0_controller,-1.18719803642,-0.0373535238245,-0.260951629331,0.00678195113589,0.0242637326757,0.00268979144942
2022/10/27/22:18:55.599864,5406498,1666934335,599398867,tool0_controller,-1.32982437549,0.24457033044,-0.363219895737,0.00779320270173,0.0219202279655,0.00813617466761
2022/10/27/22:18:55.601533,5406499,1666934335,601406347,tool0_controller,-1.28948287677,0.145841788719,-0.537218328312,0.00475872869738,0.0256850680394,0.00689521311149
2022/10/27/22:18:55.603781,5406500,1666934335,603404607,tool0_controller,-1.15845059876,0.385707113115,-0.499595283525,0.00711862463397,0.0201268171368,0.010663679372
2022/10/27/22:18:55.606006,5406501,1666934335,605378125,tool0_controller,-1.22812649148,-0.099548529057,-0.335089878882,0.00538739343759,0.0218278310323,0.00322567745897
2022/10/27/22:18:55.607687,5406502,1666934335,607480621,tool0_controller,-1.33619371255,0.00147460893593,-0.581184183369,0.00139759787827,0.0349971524593,0.0012722581083
2022/10/27/22:18:55.609933,5406503,1666934335,609392650,tool0_controller,-1.2558950042,0.212791331478,-0.502798670935,0.0065341495287,0.0286769467692,0.0102393562708
2022/10/27/22:18:55.611615,5406504,1666934335,611436087,tool0_controller,-1.39742565474,-0.0455671781816,-0.718530979874,0.0048775221182,0.0278658339259,0.00317467832127
