time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/21:18:38.241823,2162629,1666325918,241095429,tool0_controller,-0.306268334342,0.944698230144,-1.21747654457,0.142852199186,-0.038149755525,-0.00666893972951
2022/10/20/21:18:38.242786,2162630,1666325918,242528868,tool0_controller,-0.680019117028,-0.0593802472972,0.505235997711,0.134695595153,0.0247887748304,0.00738251787955
2022/10/20/21:18:38.244483,2162631,1666325918,243866296,tool0_controller,-1.01182215778,-0.928834119639,0.785624277555,0.102605152119,0.0806472430648,0.0297966458953
2022/10/20/21:18:38.245714,2162632,1666325918,245160543,tool0_controller,-0.667928402258,-0.452996718691,0.370983891874,0.0998175931188,0.0401708356328,0.0363408485901
2022/10/20/21:18:38.246781,2162633,1666325918,246513404,tool0_controller,-0.302370831005,0.61556433798,-0.450863880045,0.125469047141,-0.0326095801482,0.00616631502486
2022/10/20/21:18:38.248444,2162634,1666325918,247817921,tool0_controller,0.118900748186,1.36521107161,-1.20706305274,0.154988528296,-0.0655550131254,-0.0275481603801
2022/10/20/21:18:38.250140,2162635,1666325918,249536197,tool0_controller,0.251363875555,1.382352733,-1.02665871812,0.148251464993,-0.0436164903753,-0.0230222671803
2022/10/20/21:18:38.251829,2162636,1666325918,251539655,tool0_controller,-0.207422434466,0.7320448187,0.456784816122,0.114429070543,0.0161314128966,0.00926497815293
2022/10/20/21:18:38.254104,2162637,1666325918,253524070,tool0_controller,-0.796089772531,-0.621498641683,1.32433084874,0.0970083177543,0.0728673760175,0.0218111513051
2022/10/20/21:18:38.255772,2162638,1666325918,255522656,tool0_controller,-1.04634591248,-0.908464881044,0.604004682591,0.1078697027,0.0630497199027,0.032182670368
2022/10/20/21:18:38.259155,2162639,1666325918,258487748,tool0_controller,-0.452903864463,-0.241746386072,-0.245256524789,0.121384913142,-0.0168365658475,0.0162814957778
2022/10/20/21:18:38.260341,2162640,1666325918,260058106,tool0_controller,0.10737199897,1.26427755571,-0.943715493433,0.149250431407,-0.0658974356836,0.000972556505656
2022/10/20/21:18:38.262039,2162641,1666325918,261545678,tool0_controller,-0.111497910313,1.35025561529,-0.774609474821,0.164263036584,-0.049193302229,-0.0178681567157
2022/10/20/21:18:38.263693,2162642,1666325918,263533377,tool0_controller,-0.41920996781,0.320442887764,-0.0219979378285,0.124459351632,0.0162616148253,-0.00401644491011
2022/10/20/21:18:38.265927,2162643,1666325918,265579775,tool0_controller,-0.882692384295,-0.504589892844,0.611041005551,0.0900470266391,0.0676020703267,0.0279077139087
2022/10/20/21:18:38.268173,2162644,1666325918,267563737,tool0_controller,-0.860034038344,-0.507901050362,0.973486125005,0.0838095819932,0.0601017673301,0.0339850792115
2022/10/20/21:18:38.269889,2162645,1666325918,269563770,tool0_controller,-0.434876999766,0.152531776164,-0.0185580575735,0.133531648587,0.00036012285996,0.00699970603172
2022/10/20/21:18:38.272094,2162646,1666325918,271523199,tool0_controller,0.154037123955,1.33645179829,-1.27414420563,0.161017539654,-0.0631141964809,-0.00528175147651
2022/10/20/21:18:38.273817,2162647,1666325918,273554344,tool0_controller,0.186674123214,0.899062097387,-1.08814858107,0.150260150461,-0.0712289554475,-0.016911162738
2022/10/20/21:18:38.276075,2162648,1666325918,275608523,tool0_controller,-0.173374980317,0.29505731075,0.386345010157,0.112308657117,-0.0128022373147,0.00310834697421
2022/10/20/21:18:38.277766,2162649,1666325918,277539412,tool0_controller,-0.674429001263,0.358817405677,1.24337085598,0.101793111333,0.0653134325244,0.0251659688797
2022/10/20/21:18:38.279977,2162650,1666325918,279531181,tool0_controller,-0.725315571737,0.0517479688912,0.843032005433,0.121560641198,0.0793128583277,0.0125402085988
2022/10/20/21:18:38.282241,2162651,1666325918,281594562,tool0_controller,-0.38587159516,0.302746077287,-0.305793882017,0.135506542437,0.0158011157264,0.0116345329869
2022/10/20/21:18:38.283936,2162652,1666325918,283542282,tool0_controller,-0.0360532067822,0.311839719418,-1.15521757987,0.115122613984,-0.0519173102034,0.0081138594485
2022/10/20/21:18:38.286152,2162653,1666325918,285577695,tool0_controller,-0.474278161507,0.260329245604,-1.29925593664,0.113347750959,-0.0671100683968,0.00784499126676
2022/10/20/21:18:38.287838,2162654,1666325918,287566032,tool0_controller,-0.508062985988,0.405212889394,-0.854446716743,0.126176413112,-0.0296166944903,0.0198535578776
2022/10/20/21:18:38.291024,2162655,1666325918,289619761,tool0_controller,-0.708858276399,-0.0704239133325,0.350770246871,0.129483504445,0.028172539659,0.0146784695391
2022/10/20/21:18:38.292270,2162656,1666325918,291608122,tool0_controller,-0.58253862116,0.300016216914,1.02567854075,0.120506768779,0.0569540598879,0.0167332660867
2022/10/20/21:18:38.294035,2162657,1666325918,293725769,tool0_controller,-0.307869576175,0.395884262715,0.57056861082,0.120977782654,0.0409316857084,1.9436721837e-05
2022/10/20/21:18:38.296240,2162658,1666325918,295602162,tool0_controller,-0.311807841606,1.11524927301,-0.246506548575,0.126035092578,-0.0100982943171,0.00230154728829
2022/10/20/21:18:38.297873,2162659,1666325918,297558820,tool0_controller,-0.520831066627,0.43708383469,-1.07036592045,0.123514773694,-0.0458181278373,0.00211686320128
2022/10/20/21:18:38.300127,2162660,1666325918,299619006,tool0_controller,-0.651892036533,0.29857312655,-0.848848771815,0.125597030816,-0.050881341149,0.0203948652153
2022/10/20/21:18:38.301759,2162661,1666325918,301631862,tool0_controller,-0.47791437164,-0.296098551103,0.103271869847,0.120964658999,-0.0138772657328,0.0136926791741
2022/10/20/21:18:38.304022,2162662,1666325918,303586809,tool0_controller,-0.594860780667,0.550019660159,0.784722060746,0.144157853268,0.0315723254458,0.0219377394922
2022/10/20/21:18:38.306252,2162663,1666325918,305593896,tool0_controller,-0.331766224523,0.701147893753,0.746569166927,0.146322298183,0.0397832910554,0.00397919227115
2022/10/20/21:18:38.310678,2162664,1666325918,310143532,tool0_controller,-0.191864975441,0.915018103454,0.30432431682,0.121782539108,0.0161409085308,-0.00469160574844
2022/10/20/21:18:38.315063,2162665,1666325918,314392194,tool0_controller,-0.337985744558,0.647748598192,-0.343739063395,0.115575198676,-0.0238918934549,-0.000287684005475
2022/10/20/21:18:38.318969,2162666,1666325918,318325232,tool0_controller,-0.201686579983,0.427480767105,-0.808123938656,0.121791974916,-0.0399971438105,0.00893895017544
2022/10/20/21:18:38.321873,2162667,1666325918,321355459,tool0_controller,-0.595227870485,-0.227294295487,-0.427588353748,0.127415098329,-0.0176247330962,0.00903088733835
2022/10/20/21:18:38.325758,2162668,1666325918,325161442,tool0_controller,-0.459669031294,0.105457838267,0.328912921024,0.118445024398,0.0137803032993,0.0278168735855
2022/10/20/21:18:38.328398,2162669,1666325918,327984899,tool0_controller,-0.819209310394,-0.248009985434,0.425404749258,0.119161052708,0.0382951890389,0.0231000683919
2022/10/20/21:18:38.330615,2162670,1666325918,330173680,tool0_controller,-0.707769665761,0.571530944113,-0.113067257582,0.127689321895,0.019637716872,0.0173032471489
2022/10/20/21:18:38.332272,2162671,1666325918,332038888,tool0_controller,-0.438921635005,0.83668590027,-0.575437257344,0.147385891478,-0.0293258937994,-0.0120252453996
2022/10/20/21:18:38.333936,2162672,1666325918,333782650,tool0_controller,-0.0378894656217,1.30476644942,-0.678174209051,0.137786885765,-0.0514780946352,-0.00968518750442
2022/10/20/21:18:38.336147,2162673,1666325918,335531999,tool0_controller,-0.104457889734,0.775578627568,-0.355102164261,0.121973482829,-0.0182139259629,-0.00831669588754
2022/10/20/21:18:38.337835,2162674,1666325918,337300222,tool0_controller,-0.559826415992,-0.0622869921005,0.122844311984,0.114302362366,0.0337351563905,0.00610560083329
2022/10/20/21:18:38.339600,2162675,1666325918,339157331,tool0_controller,-1.17886868803,-0.41434589799,0.5283651983,0.107357282592,0.053624934278,0.0359620578699
2022/10/20/21:18:38.341208,2162676,1666325918,340848326,tool0_controller,-0.930545173438,-1.24080780087,-0.0308683517526,0.0999210234118,0.0253395411297,0.0321387706861
2022/10/20/21:18:38.344254,2162677,1666325918,342715863,tool0_controller,-0.553460183157,0.136954035227,-0.610609377272,0.125495199514,-0.0383577810903,0.0225721369351
2022/10/20/21:18:38.344738,2162678,1666325918,344357358,tool0_controller,-0.223070833221,1.36967926543,-1.15689195023,0.167190052367,-0.0585309380144,-0.0140841738352
2022/10/20/21:18:38.346371,2162679,1666325918,345675360,tool0_controller,-0.205801627325,1.76834835805,-0.655109677054,0.174271234243,-0.0401861293467,-0.0220409031905
2022/10/20/21:18:38.347506,2162680,1666325918,346969154,tool0_controller,-0.10951870345,0.905576073931,0.420321290637,0.122243033678,0.0114510037896,0.00187814384318
2022/10/20/21:18:38.348544,2162681,1666325918,348247222,tool0_controller,-0.601465366012,-0.34307483313,1.17161279902,0.0816378915015,0.0538175379762,0.019812160138
2022/10/20/21:18:38.350221,2162682,1666325918,349554329,tool0_controller,-0.649408198903,-0.868529369732,0.442914455382,0.0989098706144,0.0550840293917,0.0189390668715
2022/10/20/21:18:38.351344,2162683,1666325918,350831715,tool0_controller,-0.33963199013,0.107654661929,-0.0669082065638,0.129831481715,-0.0127117857177,0.0164962357274
2022/10/20/21:18:38.354856,2162684,1666325918,352153756,tool0_controller,-0.271439824058,1.01931884882,-0.808276535137,0.148689763519,-0.0474320621996,0.00622480457794
2022/10/20/21:18:38.356493,2162685,1666325918,356244964,tool0_controller,-0.863964214815,0.629877131701,0.0699100686946,0.122047911897,0.0188826603307,0.00845051471617
2022/10/20/21:18:38.358164,2162686,1666325918,357728845,tool0_controller,-0.964410550556,0.0695835033864,0.225065210509,0.121046348665,0.0491759782465,0.0116104732982
2022/10/20/21:18:38.359253,2162687,1666325918,359043203,tool0_controller,-0.922664857027,0.435952805871,0.156095179334,0.114526250737,0.0327352014898,0.0205330272484
2022/10/20/21:18:38.360939,2162688,1666325918,360357897,tool0_controller,-0.456831626692,0.548368018392,-0.129904688938,0.127997827164,-0.0121709914299,0.0105643891876
2022/10/20/21:18:38.362071,2162689,1666325918,361753079,tool0_controller,-0.386594389317,0.728005593833,-0.483460943904,0.125339255194,-0.0349738873804,0.0110222722095
2022/10/20/21:18:38.363241,2162690,1666325918,363069391,tool0_controller,-0.816982866881,0.46223091573,-0.623821856966,0.117033022337,-0.00469821732797,0.0167448173501
2022/10/20/21:18:38.364923,2162691,1666325918,364350650,tool0_controller,-0.929745103231,-0.12657879746,-0.257985555681,0.113767832164,0.0213874392351,0.0215982887014
2022/10/20/21:18:38.366042,2162692,1666325918,365607059,tool0_controller,-0.715738144889,5.08800343279e-05,0.137385102645,0.125640832988,0.0164257446689,0.0248727942851
2022/10/20/21:18:38.368285,2162693,1666325918,367617122,tool0_controller,-0.335365755677,0.645955726093,0.0218270230177,0.13607605815,0.00341420235246,0.00908509919922
2022/10/20/21:18:38.370534,2162694,1666325918,370237975,tool0_controller,-0.087968378182,0.933791375817,-0.33240996074,0.153666406916,-0.0137905735642,-0.0124884514963
2022/10/20/21:18:38.374523,2162695,1666325918,374027370,tool0_controller,-0.193803627619,0.88605765078,-0.507534728671,0.131631745974,-0.00884850532111,-0.0155961947507
2022/10/20/21:18:38.377206,2162696,1666325918,377035156,tool0_controller,-0.36931781562,0.484142078914,-0.237396671636,0.11502869415,0.00381279344396,0.00546709888673
2022/10/20/21:18:38.380049,2162697,1666325918,379657389,tool0_controller,-0.33689509995,-0.113580979907,0.317615096217,0.108301804781,0.00786760798504,0.0212494268455
2022/10/20/21:18:38.382265,2162698,1666325918,381601111,tool0_controller,-0.625945526614,0.249347482379,0.500125246303,0.116745158782,0.0114467657271,0.0256849571581
2022/10/20/21:18:38.383996,2162699,1666325918,383576969,tool0_controller,-0.320144020738,0.855404044396,-0.0190728618865,0.144870358701,0.00195743662298,0.00658621609877
2022/10/20/21:18:38.386744,2162700,1666325918,386073606,tool0_controller,-0.185441702013,1.04941174145,-0.705105848318,0.155566054993,-0.0137719699421,-0.0077251850676
2022/10/20/21:18:38.389375,2162701,1666325918,388726956,tool0_controller,-0.128425946695,0.637284384717,-0.658690085207,0.123222020128,-0.0212942568346,0.00647762989666
2022/10/20/21:18:38.390482,2162702,1666325918,390320810,tool0_controller,-0.464636035209,0.0800188753164,0.0354800120968,0.0916077483125,-0.00429223014585,0.0166625764584
2022/10/20/21:18:38.392151,2162703,1666325918,391668416,tool0_controller,-0.738568251357,-0.263320583972,0.0669504836924,0.10930147091,0.0251984242476,0.0197963288228
2022/10/20/21:18:38.393274,2162704,1666325918,393016158,tool0_controller,-0.664572484399,0.220765847743,-0.163881093665,0.135870921087,0.0291807628261,0.0220963926378
2022/10/20/21:18:38.394966,2162705,1666325918,394387729,tool0_controller,-0.640436980156,0.245544259232,-0.393651092005,0.139140561087,0.0044972145976,0.0132289919516
2022/10/20/21:18:38.396090,2162706,1666325918,395724936,tool0_controller,-0.296785119575,0.616731609715,-0.421844429219,0.121239072405,-0.0302859765807,0.0109636431479
2022/10/20/21:18:38.397214,2162707,1666325918,397048553,tool0_controller,-0.207002773234,0.743247560091,-0.73065031413,0.11859612831,-0.0239612309632,-0.000121683324613
2022/10/20/21:18:38.398894,2162708,1666325918,398371850,tool0_controller,-0.170255638778,0.595349995029,-0.0128434239005,0.119636406533,-0.00576333297856,0.000364774860775
2022/10/20/21:18:38.400016,2162709,1666325918,399732315,tool0_controller,-0.415500320765,0.639495644507,0.697850700376,0.126044695912,0.0302943563606,0.0154502679255
2022/10/20/21:18:38.402022,2162710,1666325918,401599273,tool0_controller,-0.367563264109,0.113568009846,0.790220372569,0.123053660021,0.0353384150468,0.0140900447703
2022/10/20/21:18:38.404257,2162711,1666325918,403586964,tool0_controller,-0.236623363796,0.204218422265,0.17021126602,0.116572561989,0.00353636531707,0.0141489516025
2022/10/20/21:18:38.405942,2162712,1666325918,405529046,tool0_controller,-0.385621121649,0.689458836856,-0.644462265824,0.123580896455,-0.022444686286,0.0111418019593
2022/10/20/21:18:38.408153,2162713,1666325918,407523106,tool0_controller,-0.276212846307,1.12275045911,-0.87513377979,0.136127684241,-0.0441203065338,2.4581845766e-05
2022/10/20/21:18:38.409842,2162714,1666325918,409536265,tool0_controller,-0.34024257394,0.8775550099,-0.454944712171,0.128121298193,-0.0218047218307,-0.00167824123854
2022/10/20/21:18:38.412087,2162715,1666325918,411521354,tool0_controller,-0.494835176058,0.750312720871,0.541515927555,0.114027010366,0.0146313269408,0.0143610932788
2022/10/20/21:18:38.413799,2162716,1666325918,413518355,tool0_controller,-0.753942400105,0.162422024567,0.829885805534,0.101990075247,0.0440994137291,0.0220251302779
2022/10/20/21:18:38.416023,2162717,1666325918,415507850,tool0_controller,-0.864318734141,0.360684076251,-0.0849529870147,0.11017954286,0.0383797121301,0.0240396514523
2022/10/20/21:18:38.419265,2162718,1666325918,417644284,tool0_controller,-0.564014858174,0.184961798568,-0.784003645783,0.121329532222,-0.0178018384531,0.0142022796368
2022/10/20/21:18:38.419963,2162719,1666325918,419553615,tool0_controller,-0.340908795476,0.536777379536,-1.09979280789,0.120350150043,-0.0516861636226,0.0135068702765
2022/10/20/21:18:38.424508,2162720,1666325918,424219165,tool0_controller,-0.306231121036,0.965410823038,-0.509619261026,0.125494558539,-0.0406312415697,0.0103661960497
2022/10/20/21:18:38.429148,2162721,1666325918,428519792,tool0_controller,-0.361916576323,1.09543592081,0.41276923314,0.125018423764,0.0109231989037,0.0104932384277
2022/10/20/21:18:38.431819,2162722,1666325918,431434947,tool0_controller,-0.460808383825,0.405093360859,0.84206493268,0.129080828459,0.0515346232821,0.0119867819701
2022/10/20/21:18:38.434591,2162723,1666325918,434254922,tool0_controller,-0.547005664175,0.072144183431,0.337918958886,0.109363586406,0.0438018873809,0.0265715665101
2022/10/20/21:18:38.437410,2162724,1666325918,437189482,tool0_controller,-0.259563203515,0.0993918133725,-0.527830980011,0.111087790211,-0.0110881390095,0.0261645773437
2022/10/20/21:18:38.440159,2162725,1666325918,439678927,tool0_controller,0.0235380129391,0.359725114509,-1.02417297837,0.130914693819,-0.0627728842698,0.0216890858985
2022/10/20/21:18:38.441867,2162726,1666325918,441605719,tool0_controller,0.206139649736,0.743744427601,0.135773884611,0.128435999555,-0.0539206579054,0.00852773414632
2022/10/20/21:18:38.444137,2162727,1666325918,443524674,tool0_controller,-0.0580821181196,0.788093400248,0.881126993255,0.131154621078,0.0205762597578,-0.00161894433928
2022/10/20/21:18:38.445773,2162728,1666325918,445403795,tool0_controller,-0.439640909998,0.871562032498,0.916462550988,0.144658092434,0.0703218225771,0.0062690797035
2022/10/20/21:18:38.447456,2162729,1666325918,447239241,tool0_controller,-0.623614806805,0.0511479946198,0.561964123844,0.123068052037,0.044809530038,0.00768636518283
