time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/09/13/22:40:26.043907,861920,1663134026,43185587,tool0_controller,0.489526249935,1.81888474969,-1.56679404649,-0.118947217202,0.0122889739196,-0.0560065883577
2022/09/13/22:40:26.045681,861921,1663134026,45218156,tool0_controller,0.521855296776,-0.688577431208,-2.07965923131,-0.0665783422299,-0.144608181442,-0.0218071829377
2022/09/13/22:40:26.047906,861922,1663134026,47266030,tool0_controller,0.0481060393807,0.999425236661,-0.247847513179,-0.036795142455,-0.132253283969,-0.050103241642
2022/09/13/22:40:26.049512,861923,1663134026,49183285,tool0_controller,-0.27233611946,2.35530857782,-0.724777592315,-0.0956426401176,-0.122311687639,-0.0370771192477
2022/09/13/22:40:26.051769,861924,1663134026,51192397,tool0_controller,-1.59854444538,0.393722532359,-0.702275166806,-0.152830502013,-0.0875702428069,0.01780298737
2022/09/13/22:40:26.053455,861925,1663134026,53177643,tool0_controller,-2.20100181977,0.943899521353,-1.84632889481,-0.0623235671429,0.0214053516164,0.0191976152362
2022/09/13/22:40:26.055741,861926,1663134026,55191062,tool0_controller,-1.64983314306,-0.923093493886,-2.96425627184,-0.0793556992023,-0.195398266463,0.0177860290584
2022/09/13/22:40:26.057365,861927,1663134026,57150414,tool0_controller,-0.520108666973,1.71997603279,0.0427426245466,-0.0326364209312,-0.328418982027,-0.0297802983642
2022/09/13/22:40:26.059598,861928,1663134026,59153761,tool0_controller,0.198684072605,1.50173805725,0.220266117528,-0.0195661735466,-0.105347742787,-0.0297229056938
2022/09/13/22:40:26.061841,861929,1663134026,61165009,tool0_controller,-3.17665668871,0.301513162152,-0.195316694749,-0.0800593661384,-0.00782787058474,0.0644034760499
2022/09/13/22:40:26.063562,861930,1663134026,63174846,tool0_controller,-3.39280156977,1.86912765287,0.221594715908,0.0583201216772,0.119877958728,0.0226433826764
2022/09/13/22:40:26.065754,861931,1663134026,65209492,tool0_controller,-3.2545505476,-1.28717093252,-1.49406864191,0.0625257687328,-0.0481723556237,0.0477838915576
2022/09/13/22:40:26.067407,861932,1663134026,67162326,tool0_controller,-1.16823241846,-0.0667146303337,1.98014337936,0.108636174923,-0.174829745016,0.0254605956795
2022/09/13/22:40:26.069636,861933,1663134026,69137555,tool0_controller,0.604864376694,0.860911021157,0.80759486564,0.0560469172247,-0.120529254446,-0.0353214606062
2022/09/13/22:40:26.071347,861934,1663134026,71165568,tool0_controller,-0.210858643564,-2.83049175422,-3.0804091233,-0.147787029897,-0.147143994228,-0.0446175643553
2022/09/13/22:40:26.073585,861935,1663134026,73156784,tool0_controller,1.19938166042,1.51560150563,-0.531384652287,-0.0270532887583,-0.0592002305914,-0.0771991866412
2022/09/13/22:40:26.075265,861936,1663134026,75137716,tool0_controller,0.0579647312062,-0.929300322284,-3.22041468403,-0.0728386787016,-0.0962200045063,-0.0147197020316
2022/09/13/22:40:26.077494,861937,1663134026,77132762,tool0_controller,0.128394369608,1.5440288518,0.523365366942,0.0286919715088,-0.184718248606,-0.00250150289475
2022/09/13/22:40:26.079727,861938,1663134026,79138211,tool0_controller,-0.977922263366,1.15315034994,1.63987233779,0.0307643702231,-0.0875969537058,0.00171239733482
2022/09/13/22:40:26.081406,861939,1663134026,81153897,tool0_controller,-2.47953224103,-0.0588838869865,-0.905338468525,-0.0840929483866,-0.016227978967,0.0387515130721
2022/09/13/22:40:26.083641,861940,1663134026,83140399,tool0_controller,-1.42726631914,2.7201313379,-0.694708316763,-0.0461733995886,-0.0031236295632,-0.00896982541947
2022/09/13/22:40:26.085330,861941,1663134026,85135105,tool0_controller,-1.29558328048,-2.42019967628,-4.40737115451,-0.198439466605,0.00593184380068,-0.0316742834256
2022/09/13/22:40:26.087565,861942,1663134026,87132890,tool0_controller,0.0520876311816,0.624920021933,-2.27476212935,-0.0582167559879,-0.146789703387,-0.0356720737652
2022/09/13/22:40:26.089255,861943,1663134026,89128206,tool0_controller,-0.385669655229,2.41572203035,1.37637592596,0.016841977434,-0.101829201667,-0.0135394840871
2022/09/13/22:40:26.091476,861944,1663134026,91142083,tool0_controller,-2.27334162385,1.57211260527,-0.244614131112,-0.173860028454,0.0318070363999,-0.00807903506748
2022/09/13/22:40:26.093710,861945,1663134026,93130772,tool0_controller,-1.60155290742,0.536770168351,-1.00935816167,-0.223553448446,-0.0287203102551,-0.00670877023542
2022/09/13/22:40:26.095457,861946,1663134026,95179241,tool0_controller,-2.47973665343,-1.10929060492,-4.31467688524,-0.184243738378,0.0284848694194,0.0139340410279
2022/09/13/22:40:26.097664,861947,1663134026,97136262,tool0_controller,-0.253528830263,1.37015951931,-1.19099874536,0.000121058079413,-0.0524957966971,-0.0131592873927
2022/09/13/22:40:26.099353,861948,1663134026,99131189,tool0_controller,1.05757461419,1.96596618569,1.3504325458,-0.0215764112788,-0.28505579621,-0.00660075569552
2022/09/13/22:40:26.101573,861949,1663134026,101118405,tool0_controller,1.52054970832,0.105947285938,-0.855257724815,-0.198832292913,-0.190862975382,-0.0828680079933
2022/09/13/22:40:26.103276,861950,1663134026,103124440,tool0_controller,-0.157519809064,0.86006379165,-0.832281124152,-0.0807007388748,-0.165104481139,0.00397165686403
2022/09/13/22:40:26.105513,861951,1663134026,105136323,tool0_controller,-3.23127549804,0.80722397362,-2.59600373506,-0.084263828411,-0.0387051876469,0.0725380593217
2022/09/13/22:40:26.107746,861952,1663134026,107132721,tool0_controller,-2.33349062714,1.36803447173,-2.03279831438,-0.00111250691017,-0.113170946943,0.0268519173783
2022/09/13/22:40:26.109431,861953,1663134026,109126353,tool0_controller,-1.99571516914,0.0869340068951,0.882101790921,-0.059831379222,-0.223111887589,0.0416070696755
2022/09/13/22:40:26.111801,861954,1663134026,111172297,tool0_controller,-2.61310748962,1.87702077127,2.09696649944,0.0135061766268,0.0794836641686,0.000283903619627
2022/09/13/22:40:26.113531,861955,1663134026,113136683,tool0_controller,-2.80995265458,1.21268893825,0.950795386365,-0.0357392223418,0.023614849453,0.0449161121195
2022/09/13/22:40:26.115727,861956,1663134026,115130418,tool0_controller,-1.83245860119,-1.45603324862,-2.6891459056,-0.119580107183,-0.0560378052425,0.00130455937059
2022/09/13/22:40:26.117411,861957,1663134026,117120983,tool0_controller,0.408255084907,-0.160767390404,-2.09573283402,0.0199009136348,-0.143785038416,-0.0441145662354
2022/09/13/22:40:26.119649,861958,1663134026,119150325,tool0_controller,-0.0401037718575,0.00855578136806,0.202696021533,0.0620182475221,-0.207236703283,0.0086041299776
2022/09/13/22:40:26.121335,861959,1663134026,121149182,tool0_controller,0.388084973854,2.14019008414,1.31465376523,0.0957388653096,-0.00894264882207,-0.0427645891313
2022/09/13/22:40:26.123595,861960,1663134026,123159059,tool0_controller,0.342594672699,-2.03246161964,-0.791417512178,-0.0716734213716,-0.115017317219,-0.020328455311
2022/09/13/22:40:26.125370,861961,1663134026,125145719,tool0_controller,0.0573637095418,0.131583799992,-1.08381978238,-0.0775827179079,-0.156703702897,-0.00748740988914
2022/09/13/22:40:26.127628,861962,1663134026,127154581,tool0_controller,0.0166824183806,1.59814039306,-2.96214274023,-0.0245664830387,-0.0856572553204,-0.0162729858758
2022/09/13/22:40:26.129835,861963,1663134026,129154408,tool0_controller,-1.37090037574,-0.219415415397,-2.11812596097,-0.109010831007,-0.151604214852,0.00214067506483
2022/09/13/22:40:26.131551,861964,1663134026,131151564,tool0_controller,-0.894612321273,1.09891428333,0.763056272735,0.0222643028428,-0.0112456145678,-0.0443401231426
2022/09/13/22:40:26.133740,861965,1663134026,133156109,tool0_controller,-1.60106829897,0.872234113243,-1.050270561,-0.0572469469121,-0.0398756618225,-0.0106496208965
2022/09/13/22:40:26.135416,861966,1663134026,135165536,tool0_controller,-1.26593601978,0.581520799661,-1.35658570932,-0.0587422440601,-0.101034449072,0.00231774417255
2022/09/13/22:40:26.137680,861967,1663134026,137190090,tool0_controller,-1.92449884077,0.482850743871,-1.54610881656,-0.0728705786409,0.0343169770934,-0.0218901260009
2022/09/13/22:40:26.139383,861968,1663134026,139166201,tool0_controller,-1.93581577163,0.799709612544,-0.755716692305,-0.162451816465,0.0331409478419,-0.0107356002064
2022/09/13/22:40:26.141649,861969,1663134026,141170270,tool0_controller,-0.848307005953,2.4173610705,-0.0117229940445,-0.132111071012,-0.0495627308755,-0.0140541259873
2022/09/13/22:40:26.143333,861970,1663134026,143177059,tool0_controller,-1.59590642663,-2.25420844817,-2.62703247487,-0.194188613657,-0.0449910000738,0.00780019396789
2022/09/13/22:40:26.145584,861971,1663134026,145152056,tool0_controller,-0.226899426536,1.7832628948,-0.290498401488,0.00213053882272,-0.072585104795,-0.0249430228591
2022/09/13/22:40:26.147802,861972,1663134026,147210599,tool0_controller,0.593773961325,1.99719177351,-0.612010097547,-0.0348590434205,-0.0983494170276,-0.0392655584027
2022/09/13/22:40:26.149502,861973,1663134026,149155067,tool0_controller,0.906261080318,-0.387139683974,-2.43164490317,-0.261472841439,-0.202899279368,-0.0457509851426
2022/09/13/22:40:26.151722,861974,1663134026,151152920,tool0_controller,0.282346802993,1.39044345866,-1.06225100436,-0.140593393744,-0.271387178128,0.00072773967065
2022/09/13/22:40:26.153442,861975,1663134026,153158049,tool0_controller,-2.72239036204,0.99489238784,-2.66533519937,-0.0552376741185,-0.0785173174844,0.0101431784822
