,Resolution,4,,,,,,,,,,,,
time,Timestamp reduced res,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z,,Unique timestamp,Force.z
2022/10/27/22:18:59.540832,2022/10/27/22:18:59.54,5408450,1666934339,540216015,tool0_controller,-1.307920424,0.019224039,-0.552202379,0.01251305,0.025751749,0.001299761,,,
2022/10/27/22:18:59.542888,2022/10/27/22:18:59.54,5408451,1666934339,542294066,tool0_controller,-1.268694443,0.178900694,-0.406047276,0.007273115,0.025654903,0.004655268,,,
2022/10/27/22:18:59.544576,2022/10/27/22:18:59.54,5408452,1666934339,544377976,tool0_controller,-1.318843326,0.196332487,-0.589717655,0.007263283,0.030841342,0.00404515,,,
2022/10/27/22:18:59.546806,2022/10/27/22:18:59.54,5408453,1666934339,546261045,tool0_controller,-1.120952775,0.040256204,-0.54742142,0.003951049,0.018923034,0.002975628,,,
2022/10/27/22:18:59.548521,2022/10/27/22:18:59.54,5408454,1666934339,548260904,tool0_controller,-1.334448393,0.160084579,-0.368901658,0.002901405,0.017553414,0.007514026,,,
2022/10/27/22:18:59.550145,2022/10/27/22:18:59.55,5408455,1666934339,550000571,tool0_controller,-1.213253653,0.264397158,-0.637380409,0.010313244,0.023280091,0.008163433,,,
2022/10/27/22:18:59.551873,2022/10/27/22:18:59.55,5408456,1666934339,551658993,tool0_controller,-1.325385705,-0.060858954,-0.39237015,0.00441162,0.02128184,0.000797408,,,
2022/10/27/22:18:59.553523,2022/10/27/22:18:59.55,5408457,1666934339,553390164,tool0_controller,-1.279083864,0.156956936,-0.314197607,0.002572416,0.027282305,0.006797956,,,
2022/10/27/22:18:59.555746,2022/10/27/22:18:59.55,5408458,1666934339,555335909,tool0_controller,-1.216341079,-0.02414409,-0.33306832,0.009432822,0.022815943,0.001253178,,,
2022/10/27/22:18:59.558402,2022/10/27/22:18:59.55,5408459,1666934339,557414816,tool0_controller,-1.163885642,0.232578106,-0.144987602,0.007360324,0.016837201,0.009004646,,,
2022/10/27/22:18:59.559660,2022/10/27/22:18:59.55,5408460,1666934339,559534163,tool0_controller,-1.298626566,-0.090140482,-0.387669657,0.010504946,0.019943897,-0.001352541,,,
2022/10/27/22:18:59.561960,2022/10/27/22:18:59.56,5408461,1666934339,561423356,tool0_controller,-1.121119815,0.169832631,-0.542820105,0.00419342,0.018553276,0.003655261,,,
2022/10/27/22:18:59.563626,2022/10/27/22:18:59.56,5408462,1666934339,563416595,tool0_controller,-1.383995673,-0.016554229,-0.523708626,0.006594915,0.018624934,0.003214769,,,
2022/10/27/22:18:59.565812,2022/10/27/22:18:59.56,5408463,1666934339,565361227,tool0_controller,-1.235473339,0.200028736,-0.573778596,0.007862161,0.020350161,0.007290467,,,
2022/10/27/22:18:59.568593,2022/10/27/22:18:59.56,5408464,1666934339,568133589,tool0_controller,-1.191199957,0.120253376,-0.607883336,0.00356296,0.02373684,0.004901076,,,
2022/10/27/22:18:59.573666,2022/10/27/22:18:59.57,5408465,1666934339,573049771,tool0_controller,-1.332932021,0.129934331,-0.667837043,0.003363313,0.022667776,0.006384631,,,
2022/10/27/22:18:59.575363,2022/10/27/22:18:59.57,5408466,1666934339,574797362,tool0_controller,-1.231906703,-0.028306902,-0.823534899,0.003350613,0.01839255,0.001697295,,,
2022/10/27/22:18:59.577675,2022/10/27/22:18:59.57,5408467,1666934339,577234174,tool0_controller,-1.386228547,0.195904997,-0.799825936,-0.001669963,0.017291457,0.006388491,,,
2022/10/27/22:18:59.579805,2022/10/27/22:18:59.57,5408468,1666934339,579219547,tool0_controller,-1.239838302,0.056315304,-0.932007693,0.010141165,0.023114113,0.000538176,,,
2022/10/27/22:18:59.581535,2022/10/27/22:18:59.58,5408469,1666934339,581196590,tool0_controller,-1.136231789,-0.254965861,-0.774911839,0.009199066,0.021959314,-0.005373022,,,
2022/10/27/22:18:59.583727,2022/10/27/22:18:59.58,5408470,1666934339,583183469,tool0_controller,-1.332792756,0.101485233,-0.728850371,0.006744916,0.017760607,-0.000269376,,,
2022/10/27/22:18:59.585383,2022/10/27/22:18:59.58,5408471,1666934339,585183071,tool0_controller,-1.224156173,0.633999643,-0.694736316,0.004257168,0.015511097,0.013792866,,,
2022/10/27/22:18:59.587580,2022/10/27/22:18:59.58,5408472,1666934339,587080840,tool0_controller,-1.256310119,-0.032759732,-0.531398919,0.004035831,0.013768183,0.002017972,,,
2022/10/27/22:18:59.589320,2022/10/27/22:18:59.58,5408473,1666934339,589133957,tool0_controller,-1.162237258,-0.036628416,-0.383791485,0.001076577,0.017735174,-0.000836545,,,
2022/10/27/22:18:59.591501,2022/10/27/22:18:59.59,5408474,1666934339,591088166,tool0_controller,-1.091145231,-0.277851565,-0.486091764,0.006521222,0.025753575,-0.001486277,,,
2022/10/27/22:18:59.593165,2022/10/27/22:18:59.59,5408475,1666934339,593047078,tool0_controller,-1.162850081,0.120706842,-0.318830414,0.001099836,0.026770754,0.005339089,,,
2022/10/27/22:18:59.595384,2022/10/27/22:18:59.59,5408476,1666934339,595008116,tool0_controller,-1.301232096,0.260712775,-0.119880635,0.00101972,0.024693353,0.008327489,,,
2022/10/27/22:18:59.597586,2022/10/27/22:18:59.59,5408477,1666934339,597013439,tool0_controller,-1.116128654,-0.096759129,-0.47373378,0.007797324,0.029451769,-0.000295048,,,
2022/10/27/22:18:59.599824,2022/10/27/22:18:59.59,5408478,1666934339,599187408,tool0_controller,-1.276099401,0.182357094,-0.538870195,0.00592107,0.022603575,0.00623918,,,
2022/10/27/22:18:59.601535,2022/10/27/22:18:59.60,5408479,1666934339,601204480,tool0_controller,-1.215689808,0.014009909,-0.533459827,0.002255851,0.024162005,0.005580739,,,
2022/10/27/22:18:59.603223,2022/10/27/22:18:59.60,5408480,1666934339,602993927,tool0_controller,-1.184427195,0.371098037,-0.168014989,0.002253595,0.019482476,0.01338396,,,
2022/10/27/22:18:59.605397,2022/10/27/22:18:59.60,5408481,1666934339,604903495,tool0_controller,-1.470443588,0.020303613,-0.120466878,0.004208143,0.032668744,0.006183443,,,
2022/10/27/22:18:59.607049,2022/10/27/22:18:59.60,5408482,1666934339,606666447,tool0_controller,-1.264364747,0.112435324,-0.185713565,-0.002701091,0.030076879,0.00554622,,,
2022/10/27/22:18:59.608887,2022/10/27/22:18:59.60,5408483,1666934339,608447690,tool0_controller,-1.489360881,0.454141728,-0.476829224,0.007144476,0.027253265,0.013689765,,,
2022/10/27/22:18:59.611025,2022/10/27/22:18:59.61,5408484,1666934339,610495581,tool0_controller,-1.366744604,0.449746981,-0.538668094,0.002356216,0.017455305,0.00903224,,,
2022/10/27/22:18:59.613436,2022/10/27/22:18:59.61,5408485,1666934339,613199048,tool0_controller,-1.225353667,0.366612131,-0.400090051,0.003801416,0.012497684,0.008238564,,,
2022/10/27/22:18:59.616907,2022/10/27/22:18:59.61,5408486,1666934339,615312598,tool0_controller,-1.347538025,0.214152831,-0.354911554,0.013825279,0.026371809,0.01049058,,,
2022/10/27/22:18:59.617578,2022/10/27/22:18:59.61,5408487,1666934339,616908280,tool0_controller,-1.327025724,0.327424498,-0.387687867,-0.001001086,0.031656691,0.009446729,,,
2022/10/27/22:18:59.619429,2022/10/27/22:18:59.61,5408488,1666934339,619319937,tool0_controller,-1.166452446,0.183377939,-0.18479252,-0.001254063,0.023635318,0.004486224,,,
2022/10/27/22:18:59.621765,2022/10/27/22:18:59.62,5408489,1666934339,621116748,tool0_controller,-1.276266608,0.364754618,-0.675967972,0.000950465,0.028133682,0.008179031,,,
2022/10/27/22:18:59.623407,2022/10/27/22:18:59.62,5408490,1666934339,623111462,tool0_controller,-1.397434671,0.158077284,-0.786187137,0.006301723,0.019513328,0.001629293,,,
2022/10/27/22:18:59.625684,2022/10/27/22:18:59.62,5408491,1666934339,625091128,tool0_controller,-1.354694065,0.550094355,-0.75540125,0.00958928,0.016923556,0.01363953,,,
2022/10/27/22:18:59.627294,2022/10/27/22:18:59.62,5408492,1666934339,626890821,tool0_controller,-1.520419928,0.218032565,-0.503676737,0.001515386,0.017234374,0.012003658,,,
2022/10/27/22:18:59.629513,2022/10/27/22:18:59.62,5408493,1666934339,629065788,tool0_controller,-1.306594832,0.205088141,-0.169580937,-0.001946268,0.015039722,0.014292244,,,
2022/10/27/22:18:59.631210,2022/10/27/22:18:59.63,5408494,1666934339,630928578,tool0_controller,-1.255383721,-0.139945669,-0.492531423,0.004798625,0.035394248,0.000581092,,,
2022/10/27/22:18:59.633407,2022/10/27/22:18:59.63,5408495,1666934339,632871835,tool0_controller,-1.22507854,0.213135589,-0.176366954,0.010609519,0.027415507,0.005657989,,,
2022/10/27/22:18:59.635694,2022/10/27/22:18:59.63,5408496,1666934339,634846029,tool0_controller,-1.234736717,0.579961895,-0.454532149,0.010344167,0.030071442,0.008326952,,,
2022/10/27/22:18:59.636886,2022/10/27/22:18:59.63,5408497,1666934339,636695328,tool0_controller,-1.375676307,0.285340213,-0.500593427,0.005165608,0.027471474,0.007906815,,,
2022/10/27/22:18:59.639091,2022/10/27/22:18:59.63,5408498,1666934339,638640324,tool0_controller,-1.446461643,0.18910393,-0.359702195,0.006812098,0.017144462,0.006397679,,,
2022/10/27/22:18:59.641357,2022/10/27/22:18:59.64,5408499,1666934339,640764508,tool0_controller,-1.418061025,0.296377073,-0.445862298,0.006442301,0.02215142,0.010730213,,,
2022/10/27/22:18:59.643036,2022/10/27/22:18:59.64,5408500,1666934339,642815712,tool0_controller,-1.427571641,0.100238468,-0.320320802,0.006287084,0.026998644,0.002383976,,,
2022/10/27/22:18:59.645236,2022/10/27/22:18:59.64,5408501,1666934339,644844441,tool0_controller,-1.274501608,0.472293013,-0.247509434,0.008681532,0.028292404,0.009423951,,,
2022/10/27/22:18:59.646889,2022/10/27/22:18:59.64,5408502,1666934339,646500809,tool0_controller,-1.267767094,0.034793144,-0.457541582,0.00940087,0.031568014,-0.001896112,,,
2022/10/27/22:18:59.649146,2022/10/27/22:18:59.64,5408503,1666934339,648722266,tool0_controller,-1.458390916,0.16429847,-0.183776201,0.007880293,0.024094164,0.004854313,,,
2022/10/27/22:18:59.650839,2022/10/27/22:18:59.65,5408504,1666934339,650702617,tool0_controller,-1.327887096,0.301980311,-0.225737737,0.009863706,0.017272731,0.010802353,,,
2022/10/27/22:18:59.653185,2022/10/27/22:18:59.65,5408505,1666934339,652874261,tool0_controller,-1.198061765,0.204101948,-0.349522672,0.010379385,0.019390437,0.008750931,,,
2022/10/27/22:18:59.655413,2022/10/27/22:18:59.65,5408506,1666934339,654951232,tool0_controller,-1.224684699,0.397618095,-0.445731796,0.003273243,0.021515422,0.014840412,,,
2022/10/27/22:18:59.659546,2022/10/27/22:18:59.65,5408507,1666934339,656980353,tool0_controller,-1.086326404,0.428998527,-0.34492642,-0.001256812,0.019248239,0.013247363,,,
2022/10/27/22:18:59.659554,2022/10/27/22:18:59.65,5408508,1666934339,658758562,tool0_controller,-1.087807693,-0.132502171,-0.477913672,0.006574103,0.030030638,-0.000326245,,,
2022/10/27/22:18:59.661479,2022/10/27/22:18:59.66,5408509,1666934339,660447081,tool0_controller,-1.103847964,-0.062089324,-0.038429379,0.006362244,0.020835813,0.002860402,,,
2022/10/27/22:18:59.662630,2022/10/27/22:18:59.66,5408510,1666934339,662492901,tool0_controller,-0.99573749,0.118643598,-0.450392695,0.006281724,0.026331635,0.004891414,,,
2022/10/27/22:18:59.664892,2022/10/27/22:18:59.66,5408511,1666934339,664287287,tool0_controller,-1.219832559,-0.074169745,-0.448842573,0.003022945,0.021832888,0.001599315,,,
2022/10/27/22:18:59.666596,2022/10/27/22:18:59.66,5408512,1666934339,666158159,tool0_controller,-1.2766105,0.030580376,-0.62022308,-0.001147993,0.017342816,0.011088572,,,
2022/10/27/22:18:59.668274,2022/10/27/22:18:59.66,5408513,1666934339,668091101,tool0_controller,-1.193513398,-0.214420787,-0.536081028,0.006923765,0.019244996,0.003887475,,,
2022/10/27/22:18:59.670490,2022/10/27/22:18:59.67,5408514,1666934339,669998644,tool0_controller,-1.28188757,-0.166910848,-0.423677223,0.001739193,0.023029219,0.007838878,,,
2022/10/27/22:18:59.672137,2022/10/27/22:18:59.67,5408515,1666934339,671982862,tool0_controller,-1.228648476,-0.022728316,-0.276963242,0.001375515,0.025986555,0.008985505,,,
2022/10/27/22:18:59.674370,2022/10/27/22:18:59.67,5408516,1666934339,673940217,tool0_controller,-1.25034101,0.260495364,-0.227228566,0.004217975,0.02428035,0.005365704,,,
2022/10/27/22:18:59.676119,2022/10/27/22:18:59.67,5408517,1666934339,675877432,tool0_controller,-1.406219424,0.425903179,-0.388835664,0.008491059,0.023971192,-0.002134294,,,
2022/10/27/22:18:59.678115,2022/10/27/22:18:59.67,5408518,1666934339,677798292,tool0_controller,-1.324709463,0.317890653,-0.418322213,0.005555289,0.024419261,-0.002452407,,,
2022/10/27/22:18:59.680364,2022/10/27/22:18:59.68,5408519,1666934339,679893917,tool0_controller,-1.218484884,0.651919877,-0.383335078,0.006487864,0.023692754,0.01389627,,,
2022/10/27/22:18:59.682156,2022/10/27/22:18:59.68,5408520,1666934339,681924214,tool0_controller,-1.234609976,0.246485305,-0.358124587,-0.00201872,0.028249552,0.014627537,,,
2022/10/27/22:18:59.684359,2022/10/27/22:18:59.68,5408521,1666934339,684107798,tool0_controller,-1.237557793,-0.319933363,-0.066440578,0.00390203,0.029600464,0.001253107,,,
2022/10/27/22:18:59.686578,2022/10/27/22:18:59.68,5408522,1666934339,686190429,tool0_controller,-1.20075554,0.094994039,-0.242630609,0.009845805,0.034294394,0.000120759,,,
2022/10/27/22:18:59.688800,2022/10/27/22:18:59.68,5408523,1666934339,688273430,tool0_controller,-0.905775144,0.760364171,0.069339308,0.007676768,0.018250201,0.00993921,,,
2022/10/27/22:18:59.690566,2022/10/27/22:18:59.69,5408524,1666934339,690300231,tool0_controller,-1.047222955,0.596595137,-0.058446535,0.000801322,0.021101818,0.00485913,,,
2022/10/27/22:18:59.692232,2022/10/27/22:18:59.69,5408525,1666934339,691974638,tool0_controller,-1.219900418,0.342970547,-0.168779924,0.004561202,0.026959338,0.005747968,,,
2022/10/27/22:18:59.693865,2022/10/27/22:18:59.69,5408526,1666934339,693513564,tool0_controller,-1.087395456,0.199957619,0.094010164,0.006037068,0.017103223,0.007722614,,,
2022/10/27/22:18:59.694960,2022/10/27/22:18:59.69,5408527,1666934339,694860634,tool0_controller,-1.185474142,0.301714767,0.048460811,0.008714121,0.021029555,0.011600337,,,
2022/10/27/22:18:59.696831,2022/10/27/22:18:59.69,5408528,1666934339,696220103,tool0_controller,-1.128819908,0.134146275,0.108586933,0.00499636,0.020379238,0.005408104,,,
2022/10/27/22:18:59.698301,2022/10/27/22:18:59.69,5408529,1666934339,697844614,tool0_controller,-1.111863757,0.28707008,0.090510551,0.002282393,0.017384368,0.003424699,,,
2022/10/27/22:18:59.700920,2022/10/27/22:18:59.70,5408530,1666934339,700760277,tool0_controller,-1.341839617,0.567652938,-0.289012109,0.006677642,0.024773376,0.008765311,,,
2022/10/27/22:18:59.702526,2022/10/27/22:18:59.70,5408531,1666934339,702159465,tool0_controller,-1.193208773,0.290213821,-0.529740427,0.0087556,0.021181443,0.001191792,,,
2022/10/27/22:18:59.703628,2022/10/27/22:18:59.70,5408532,1666934339,703497333,tool0_controller,-1.238097314,0.01638724,-0.221044827,0.002785706,0.01064043,0.004121896,,,
2022/10/27/22:18:59.705769,2022/10/27/22:18:59.70,5408533,1666934339,705330098,tool0_controller,-1.213072953,-0.100438097,-0.549339446,0.00791685,0.020898621,0.004098692,,,
2022/10/27/22:18:59.708076,2022/10/27/22:18:59.70,5408534,1666934339,707824224,tool0_controller,-1.160189255,0.114304987,-0.374168084,0.005806028,0.011412149,0.008698415,,,
2022/10/27/22:18:59.710327,2022/10/27/22:18:59.71,5408535,1666934339,710177661,tool0_controller,-1.344199628,0.520644748,-0.847570089,0.002438904,0.023312436,0.011564016,,,
2022/10/27/22:18:59.712601,2022/10/27/22:18:59.71,5408536,1666934339,712312368,tool0_controller,-1.244307691,-0.07301988,-1.066243915,0.008669004,0.015309257,-0.003990017,,,
2022/10/27/22:18:59.714793,2022/10/27/22:18:59.71,5408537,1666934339,714524765,tool0_controller,-1.239179483,0.015507969,-1.048161717,0.008266864,0.009392363,-0.001050369,,,
2022/10/27/22:18:59.717033,2022/10/27/22:18:59.71,5408538,1666934339,716776443,tool0_controller,-1.279156447,-0.184380445,-1.116321889,0.005393856,0.017959844,-0.000650404,,,
2022/10/27/22:18:59.719311,2022/10/27/22:18:59.71,5408539,1666934339,718954960,tool0_controller,-1.403198008,0.255577247,-0.774197094,0.00381717,0.012853464,0.013341423,,,
2022/10/27/22:18:59.721556,2022/10/27/22:18:59.72,5408540,1666934339,721251663,tool0_controller,-1.338509988,-0.006623251,-0.794986792,0.002153421,0.013670429,0.00808675,,,
2022/10/27/22:18:59.723732,2022/10/27/22:18:59.72,5408541,1666934339,723332538,tool0_controller,-1.228292511,0.164537127,-0.715106046,0.001190092,0.013712555,0.007871798,,,
2022/10/27/22:18:59.726284,2022/10/27/22:18:59.72,5408542,1666934339,725350919,tool0_controller,-1.086003675,0.123570497,-0.630640449,0.002963472,0.012901998,0.007227991,,,
2022/10/27/22:18:59.727959,2022/10/27/22:18:59.72,5408543,1666934339,727409789,tool0_controller,-1.34212429,0.193914016,-0.501945435,0.012427924,0.020025638,0.009765165,,,
2022/10/27/22:18:59.730374,2022/10/27/22:18:59.73,5408544,1666934339,729516851,tool0_controller,-1.141491703,0.156529458,-0.421172891,0.004319342,0.021248348,0.012187534,,,
2022/10/27/22:18:59.731736,2022/10/27/22:18:59.73,5408545,1666934339,731523899,tool0_controller,-1.096161305,0.42589132,-0.18969963,0.007715527,0.017685516,0.01735896,,,
2022/10/27/22:18:59.733911,2022/10/27/22:18:59.73,5408546,1666934339,733560844,tool0_controller,-1.188706503,0.54576154,-0.240720493,0.001425975,0.020636995,0.013085202,,,
2022/10/27/22:18:59.736170,2022/10/27/22:18:59.73,5408547,1666934339,735652630,tool0_controller,-0.943184879,0.174375197,-0.122308522,-5.04E-05,0.014257754,0.004202432,,,
2022/10/27/22:18:59.737859,2022/10/27/22:18:59.73,5408548,1666934339,737319226,tool0_controller,-1.071179406,0.244778853,-0.153292798,0.000343298,0.026117786,0.006646749,,,
2022/10/27/22:18:59.738992,2022/10/27/22:18:59.73,5408549,1666934339,738772384,tool0_controller,-1.047576965,0.15519324,-0.022021144,0.002577944,0.030179725,0.007050323,,,
2022/10/27/22:18:59.740637,2022/10/27/22:18:59.74,5408550,1666934339,740261083,tool0_controller,-1.102729061,0.318932454,0.00982907,0.008000958,0.031727627,0.009200224,,,
2022/10/27/22:18:59.742306,2022/10/27/22:18:59.74,5408551,1666934339,741896233,tool0_controller,-1.126894046,0.495501379,-0.168289339,0.009995321,0.032724015,0.008228638,,,
2022/10/27/22:18:59.744023,2022/10/27/22:18:59.74,5408552,1666934339,743440702,tool0_controller,-1.023603463,0.28690288,-0.049025671,0.004852977,0.02654776,0.003689028,,,
2022/10/27/22:18:59.745701,2022/10/27/22:18:59.74,5408553,1666934339,745353036,tool0_controller,-1.077694626,0.220951239,-0.091638044,0.010158638,0.023265929,0.002004047,,,
2022/10/27/22:18:59.747818,2022/10/27/22:18:59.74,5408554,1666934339,747364701,tool0_controller,-1.271044537,0.5118516,-0.051047169,0.005534111,0.018432197,0.012243539,,,
2022/10/27/22:18:59.749486,2022/10/27/22:18:59.74,5408555,1666934339,749345972,tool0_controller,-1.316261918,0.106962351,-0.294968797,0.001380818,0.022797004,0.004912163,,,
2022/10/27/22:18:59.751710,2022/10/27/22:18:59.75,5408556,1666934339,751332027,tool0_controller,-1.35362511,0.232313454,-0.337473585,0.003661795,0.019673002,0.007605271,,,
2022/10/27/22:18:59.754541,2022/10/27/22:18:59.75,5408557,1666934339,754322150,tool0_controller,-1.374320351,0.283492013,-0.456743467,-0.000940607,0.021482061,0.00675407,,,
2022/10/27/22:18:59.756705,2022/10/27/22:18:59.75,5408558,1666934339,756322537,tool0_controller,-1.21969832,0.089147963,-0.578741481,0.006461756,0.023831328,-0.001100711,,,
2022/10/27/22:18:59.759010,2022/10/27/22:18:59.75,5408559,1666934339,758377994,tool0_controller,-1.173369795,0.246990219,-0.411481513,0.001083887,0.020342444,0.011482586,,,
2022/10/27/22:18:59.761242,2022/10/27/22:18:59.76,5408560,1666934339,760558596,tool0_controller,-1.290834145,0.146902246,-0.585472703,0.002865964,0.025549739,0.008110501,,,
2022/10/27/22:18:59.763437,2022/10/27/22:18:59.76,5408561,1666934339,762785302,tool0_controller,-1.081946759,-0.081912558,-0.759067862,0.008553948,0.016163663,0.007477417,,,
2022/10/27/22:18:59.765131,2022/10/27/22:18:59.76,5408562,1666934339,764739846,tool0_controller,-1.32732307,0.102802816,-0.766698546,0.004343969,0.013823197,0.008316925,,,
2022/10/27/22:18:59.766837,2022/10/27/22:18:59.76,5408563,1666934339,766494288,tool0_controller,-1.189788002,0.523368071,-0.681391834,0.006233242,0.008228382,0.013923035,,,
2022/10/27/22:18:59.768525,2022/10/27/22:18:59.76,5408564,1666934339,768315178,tool0_controller,-1.237768803,0.128522566,-0.512442881,0.006893475,0.017611277,0.003622249,,,
2022/10/27/22:18:59.770309,2022/10/27/22:18:59.77,5408565,1666934339,769949754,tool0_controller,-1.253504328,-0.096007692,-0.68373025,0.000175001,0.035126378,0.003860407,,,
2022/10/27/22:18:59.771992,2022/10/27/22:18:59.77,5408566,1666934339,771871482,tool0_controller,-1.264073695,0.265218141,-0.320816267,0.005004213,0.021661624,0.012956786,,,
2022/10/27/22:18:59.774219,2022/10/27/22:18:59.77,5408567,1666934339,773883305,tool0_controller,-1.209488846,0.086671578,-0.365207156,0.003925914,0.015045861,0.006808781,,,
2022/10/27/22:18:59.776443,2022/10/27/22:18:59.77,5408568,1666934339,775842693,tool0_controller,-1.152756326,0.309256581,-0.428911901,0.005611943,0.008521082,0.008681193,,,
2022/10/27/22:18:59.778095,2022/10/27/22:18:59.77,5408569,1666934339,777606482,tool0_controller,-1.087196765,0.04619316,-0.400859298,0.00294865,0.017145027,0.000946752,,,
2022/10/27/22:18:59.779775,2022/10/27/22:18:59.77,5408570,1666934339,779663917,tool0_controller,-1.317491011,0.247940972,-0.521202785,0.007818633,0.029470603,0.007523339,,,
2022/10/27/22:18:59.781997,2022/10/27/22:18:59.78,5408571,1666934339,781701155,tool0_controller,-1.268895398,0.052568188,-0.294941702,-1.10E-06,0.03139553,0.002140683,,,
2022/10/27/22:18:59.783709,2022/10/27/22:18:59.78,5408572,1666934339,783525149,tool0_controller,-1.212952249,-0.168764902,-0.31566,0.003999858,0.031070923,-0.001407789,,,
2022/10/27/22:18:59.785901,2022/10/27/22:18:59.78,5408573,1666934339,785491643,tool0_controller,-1.313804961,0.251103096,-0.446100783,0.005008716,0.026723456,0.008413808,,,
2022/10/27/22:18:59.787647,2022/10/27/22:18:59.78,5408574,1666934339,787411674,tool0_controller,-1.227800827,0.376167292,-0.417563314,0.012932231,0.01587759,0.008524426,,,
2022/10/27/22:18:59.789824,2022/10/27/22:18:59.78,5408575,1666934339,789420111,tool0_controller,-1.222252623,0.348025737,-0.464371382,0.005473345,0.019799768,0.009166494,,,
2022/10/27/22:18:59.792032,2022/10/27/22:18:59.79,5408576,1666934339,791421282,tool0_controller,-1.360562728,-0.177046292,-0.321245061,0.001239232,0.022301797,-0.000607741,,,
2022/10/27/22:18:59.794346,2022/10/27/22:18:59.79,5408577,1666934339,793847339,tool0_controller,-1.317543287,0.42562423,-0.14907266,0.006266626,0.024232694,0.014262415,,,
2022/10/27/22:18:59.797075,2022/10/27/22:18:59.79,5408578,1666934339,796328083,tool0_controller,-1.309714715,0.128392596,-0.491061869,0.006299981,0.032385326,0.005739626,,,
2022/10/27/22:18:59.798061,2022/10/27/22:18:59.79,5408579,1666934339,797834675,tool0_controller,-1.035521973,-0.026971398,-0.47155973,0.007433959,0.018222972,0.000612388,,,
2022/10/27/22:18:59.799750,2022/10/27/22:18:59.79,5408580,1666934339,799359375,tool0_controller,-1.214990845,0.134050426,-0.642122014,0.010786142,0.018142284,-0.000350112,,,
2022/10/27/22:18:59.801461,2022/10/27/22:18:59.80,5408581,1666934339,801349026,tool0_controller,-1.355201164,-0.171194693,-0.859713333,0.007683472,0.020960073,-0.005807998,,,
2022/10/27/22:18:59.803756,2022/10/27/22:18:59.80,5408582,1666934339,803383589,tool0_controller,-1.437059649,-0.08960991,-0.743809989,0.013180719,0.016730845,0.003756369,,,
2022/10/27/22:18:59.805947,2022/10/27/22:18:59.80,5408583,1666934339,805380103,tool0_controller,-1.339865884,0.496302377,-0.693302061,0.002164858,0.018689286,0.017085218,,,
2022/10/27/22:18:59.808259,2022/10/27/22:18:59.80,5408584,1666934339,807676447,tool0_controller,-1.31164603,0.267472018,-1.116466938,0.00110701,0.025748301,0.007698308,,,
2022/10/27/22:18:59.810723,2022/10/27/22:18:59.81,5408585,1666934339,810141502,tool0_controller,-1.220707563,0.283039015,-0.91093498,0.002180035,0.016457234,0.003157396,,,
2022/10/27/22:18:59.812913,2022/10/27/22:18:59.81,5408586,1666934339,812408222,tool0_controller,-1.309955408,0.150795426,-0.855800357,0.008273612,0.017673464,0.002850128,,,
2022/10/27/22:18:59.815094,2022/10/27/22:18:59.81,5408587,1666934339,814712084,tool0_controller,-1.414906607,0.037781345,-0.935364122,0.008694534,0.023960332,0.002534741,,,
2022/10/27/22:18:59.817255,2022/10/27/22:18:59.81,5408588,1666934339,816792707,tool0_controller,-1.550550667,0.153454872,-0.757949442,0.012135627,0.019744217,0.006723794,,,
2022/10/27/22:18:59.819465,2022/10/27/22:18:59.81,5408589,1666934339,818989278,tool0_controller,-1.425054422,0.004899399,-0.737842591,0.008428776,0.017838883,0.003380394,,,
2022/10/27/22:18:59.821662,2022/10/27/22:18:59.82,5408590,1666934339,821109423,tool0_controller,-1.404671266,-0.009196118,-0.876417417,0.004688938,0.014604551,0.007983762,,,
2022/10/27/22:18:59.823360,2022/10/27/22:18:59.82,5408591,1666934339,823193935,tool0_controller,-1.381686305,0.174798702,-0.93718866,0.009937289,0.01822854,0.010950926,,,
2022/10/27/22:18:59.825590,2022/10/27/22:18:59.82,5408592,1666934339,825200802,tool0_controller,-1.472458013,0.10062189,-0.529033454,0.005850483,0.018000423,0.007714508,,,
2022/10/27/22:18:59.827793,2022/10/27/22:18:59.82,5408593,1666934339,827218318,tool0_controller,-1.301653381,-0.075135274,-0.699002281,0.005588066,0.033126924,0.003800531,,,
2022/10/27/22:18:59.829477,2022/10/27/22:18:59.82,5408594,1666934339,829266280,tool0_controller,-1.404311183,0.23931913,-0.189914993,0.005199382,0.03032113,0.013155308,,,
2022/10/27/22:18:59.831706,2022/10/27/22:18:59.83,5408595,1666934339,831268282,tool0_controller,-1.363910843,0.431575746,-0.215449935,0.004470844,0.024551897,0.012325281,,,
2022/10/27/22:18:59.833387,2022/10/27/22:18:59.83,5408596,1666934339,833220515,tool0_controller,-1.134963279,0.383811366,-0.105656778,0.007929881,0.015257583,0.008910733,,,
2022/10/27/22:18:59.835630,2022/10/27/22:18:59.83,5408597,1666934339,835189498,tool0_controller,-1.171970601,0.32714112,-0.390806462,0.003264341,0.020253865,0.008611404,,,
2022/10/27/22:18:59.837945,2022/10/27/22:18:59.83,5408598,1666934339,837246772,tool0_controller,-1.060495234,0.034975069,-0.454525696,0.008300152,0.017412468,-0.000851931,,,
2022/10/27/22:18:59.839536,2022/10/27/22:18:59.83,5408599,1666934339,839100532,tool0_controller,-1.232577527,0.03507923,-0.141411453,0.007456966,0.014720942,0.003240434,,,
