Elbow joint,Shoulder lift joint,Shoulder pan joint,Wrist 1 joint,Wrist 2 joint,Wrist 3 joint
1.857053582,-1.207599775,0.153228596,-0.646939592,0.936640561,-3.140298907
1.85704023,-1.207599716,0.153277397,-0.646942334,0.936626494,-3.140311066
1.857028309,-1.207576053,0.153241813,-0.646970884,0.936611712,-3.140272919
1.857039277,-1.207599924,0.153242812,-0.647050158,0.936575651,-3.140274827
1.857026402,-1.207588093,0.153257161,-0.647072391,0.936617672,-3.140339677
1.857013528,-1.207599656,0.153279811,-0.647095875,0.936568975,-3.140314166
1.85704023,-1.207599656,0.153242081,-0.647108869,0.936618447,-3.140338008
1.857028309,-1.207563297,0.15328981,-0.647032933,0.936617613,-3.140298907
1.857016389,-1.207563059,0.153290436,-0.647095994,0.936578214,-3.140249316
1.857028309,-1.207551317,0.153253615,-0.647093133,0.936589658,-3.140300099
1.857052151,-1.207601206,0.153241724,-0.647105889,0.936615586,-3.140301291
1.857088868,-1.207587228,0.153292641,-0.64708008,0.936566353,-3.140278165
1.857100312,-1.20763667,0.153242379,-0.647067205,0.936656177,-3.140313212
1.857102219,-1.207599507,0.153279409,-0.647092597,0.936605275,-3.14028794
1.857087437,-1.207599686,0.153240025,-0.647106723,0.936627984,-3.140326564
1.857051675,-1.207562791,0.153253853,-0.647058026,0.936551988,-3.140249077
1.857063595,-1.207574235,0.153265119,-0.647082643,0.936602235,-3.14028794
1.857036416,-1.207575427,0.153253496,-0.647067563,0.936617434,-3.14032561
1.857037846,-1.207574443,0.153255597,-0.647054808,0.936681449,-3.140338484
1.857039277,-1.207587675,0.153254285,-0.647120253,0.936640799,-3.140300099
1.857039754,-1.207577125,0.153278753,-0.647058682,0.936661243,-3.140301291
1.85704023,-1.207601265,0.153253108,-0.647032217,0.93663919,-3.140312974
1.857089821,-1.207612948,0.153229371,-0.647042767,0.936599612,-3.140312497
1.857063595,-1.207599328,0.153229699,-0.647068874,0.936628759,-3.140349929
1.857065503,-1.207550095,0.153243363,-0.647056953,0.936615288,-3.140312735
1.857063119,-1.207612531,0.153279632,-0.647023515,0.936616361,-3.140337769
1.857099358,-1.207576678,0.15327923,-0.647096233,0.936602056,-3.14028794
1.857086484,-1.207562582,0.153266653,-0.647107558,0.936615705,-3.140301053
1.8570388,-1.20760058,0.153242841,-0.647106306,0.936603963,-3.140325371
1.857050721,-1.207564608,0.153279603,-0.647081749,0.936628997,-3.140300576
1.857052151,-1.20757647,0.153242275,-0.647129552,0.936629653,-3.140375916
1.857075993,-1.207589344,0.153277308,-0.647131042,0.93661505,-3.140311782
1.857100312,-1.207589791,0.153289676,-0.647092418,0.936603308,-3.140300337
1.857052628,-1.207565473,0.153278753,-0.647080557,0.936579347,-3.140324418
1.857113663,-1.207611815,0.153253734,-0.647079245,0.936605632,-3.140288178
1.857077901,-1.207575337,0.153278098,-0.647045748,0.936629415,-3.140300576
1.857126538,-1.207548247,0.153265387,-0.64711167,0.93656683,-3.14027435
1.857126538,-1.207561807,0.153278783,-0.647125797,0.936642289,-3.140276257
1.857125584,-1.207587735,0.153267577,-0.647235767,0.936552644,-3.14027435
1.857161824,-1.207562224,0.153229743,-0.647258894,0.936592162,-3.14027435
1.857185189,-1.207588272,0.15322876,-0.647279279,0.936580718,-3.140263383
1.857171837,-1.207613037,0.153254852,-0.647336976,0.93661809,-3.140264575
1.857182805,-1.207525418,0.153241798,-0.647372679,0.936630845,-3.140252892
1.857183282,-1.207575397,0.153229862,-0.647370593,0.936578095,-3.14026529
1.857223336,-1.20760213,0.153267041,-0.647409276,0.93657732,-3.140214268
1.857222859,-1.207575516,0.153240874,-0.647381143,0.936603427,-3.1402517
1.857232873,-1.207601206,0.153241798,-0.647381024,0.936593115,-3.140227143
1.857218091,-1.20758544,0.153241843,-0.647364454,0.93660593,-3.140266005
1.8572529,-1.207574801,0.153278813,-0.6473092,0.936566651,-3.14026672
1.857218568,-1.207550214,0.153267711,-0.647311942,0.93660605,-3.140265528
1.857218091,-1.207563089,0.153267235,-0.64728965,0.936566293,-3.14031798
1.857156579,-1.207589285,0.153230429,-0.647236006,0.936568081,-3.140288178
1.857158009,-1.207539247,0.153291941,-0.647225217,0.936569631,-3.140300814
1.857132737,-1.207564638,0.153265804,-0.647249715,0.936632991,-3.140287224
1.85712177,-1.207563863,0.153279468,-0.647238986,0.936604261,-3.140288417
1.85715944,-1.207640873,0.153266773,-0.647225098,0.936615646,-3.140300099
1.857147519,-1.207587288,0.153280035,-0.647198872,0.936590672,-3.140288417
1.857170884,-1.207598762,0.153253794,-0.647161738,0.936563969,-3.140314643
1.857147996,-1.207561598,0.153278023,-0.647137956,0.936642766,-3.140337292
1.85715944,-1.207623706,0.153290272,-0.647136943,0.936593115,-3.140300099
1.857185189,-1.207585977,0.153279141,-0.647114531,0.936644971,-3.1403361
1.857184235,-1.207550274,0.153266162,-0.647142605,0.936630905,-3.140299145
1.857185666,-1.207539008,0.153278619,-0.647132413,0.936578095,-3.14034969
1.857196633,-1.207588868,0.153228268,-0.647131221,0.93661499,-3.140297953
1.85716993,-1.207601087,0.153266519,-0.647180275,0.936600983,-3.140312735
1.857158009,-1.207539634,0.153229475,-0.647180097,0.93666786,-3.140300814
1.857158963,-1.207527236,0.153241694,-0.64721568,0.936667621,-3.140299384
1.857158963,-1.207566009,0.153254345,-0.647203223,0.936628282,-3.140312497
1.857158009,-1.207564996,0.153218269,-0.64720066,0.936613858,-3.140312974
1.857184235,-1.20757495,0.153242394,-0.647213177,0.936560988,-3.140313689
1.857183282,-1.207562582,0.153231025,-0.64718856,0.936591387,-3.140350405
1.857194249,-1.207548664,0.153243974,-0.647135929,0.936592519,-3.140298192
1.857194726,-1.207561658,0.153242737,-0.647124664,0.936567247,-3.140300814
1.85715944,-1.207538949,0.153217673,-0.647089855,0.936568677,-3.14031202
1.857172314,-1.207539485,0.153241649,-0.647118763,0.936542988,-3.140299384
1.857185189,-1.207539992,0.153242588,-0.647094504,0.936568081,-3.140312974
1.857169453,-1.207563774,0.153255939,-0.647168891,0.936493397,-3.140299622
1.857158486,-1.207538382,0.153256327,-0.647190468,0.936556637,-3.140300576
1.857133214,-1.207525538,0.153267562,-0.647152202,0.936607957,-3.140288655
1.8571232,-1.207538859,0.153230146,-0.647228615,0.936568975,-3.140286271
1.857135121,-1.207515017,0.153280377,-0.647190945,0.93659395,-3.140326087
1.857135121,-1.207540379,0.153279409,-0.647251562,0.936516941,-3.140274827
1.857159917,-1.207590358,0.153266951,-0.647236959,0.936566293,-3.140313212
1.857158963,-1.207562999,0.153229475,-0.647163348,0.936555982,-3.140326564
1.85715944,-1.207550184,0.153242707,-0.647225098,0.936533213,-3.140323226
1.857171361,-1.207538502,0.153266609,-0.647165851,0.936544895,-3.140313212
1.857247655,-1.207501189,0.153278708,-0.647191004,0.936531365,-3.140312258
1.857182805,-1.207516388,0.153253451,-0.647188501,0.936567247,-3.140337531
1.857185189,-1.207528309,0.153240725,-0.647165672,0.93653053,-3.140335862
1.857184712,-1.20752819,0.153229117,-0.647230522,0.93658179,-3.140260522
1.857170407,-1.207525448,0.153242379,-0.647191064,0.936594605,-3.140274827
1.857169453,-1.207589642,0.153268486,-0.647238628,0.936595023,-3.140299384
1.85716993,-1.207552539,0.153230444,-0.6472127,0.936606467,-3.140289132
1.857195679,-1.207539902,0.153241634,-0.647274689,0.936552525,-3.140288655
1.857170407,-1.207568006,0.153241888,-0.647249238,0.936539054,-3.140299622
1.857222382,-1.207539932,0.15319182,-0.647209839,0.936590254,-3.140314404
1.857220475,-1.207599596,0.153204322,-0.64720829,0.93653065,-3.140287224
1.857218091,-1.207561211,0.153231755,-0.647222297,0.936582267,-3.140338961
1.857220475,-1.207562999,0.153231278,-0.647163944,0.936556637,-3.140301768
1.857208554,-1.207501487,0.153267309,-0.647178845,0.936529934,-3.140311066
1.857208554,-1.207539455,0.153278932,-0.647167699,0.936554313,-3.140324895
1.857218568,-1.207552211,0.153229654,-0.647168176,0.936480284,-3.140299622
1.857205693,-1.207502918,0.153256759,-0.647252993,0.936608374,-3.14031345
1.857168976,-1.207589434,0.153266639,-0.64723684,0.936571002,-3.140337769
1.85716993,-1.207514392,0.153255135,-0.647252695,0.936618805,-3.140285794
1.857157532,-1.207551764,0.153230876,-0.64722629,0.93656826,-3.140300099
1.857196633,-1.207553135,0.153279424,-0.647277491,0.936503947,-3.14032561
1.857170407,-1.207528577,0.153242454,-0.647274451,0.936554372,-3.14027578
1.857233826,-1.207529531,0.153254136,-0.647211508,0.93651706,-3.140337531
1.857244794,-1.207527445,0.153267592,-0.647224323,0.936545491,-3.140325371
1.857233349,-1.207563178,0.153241381,-0.647247748,0.936559975,-3.140288178
1.857255761,-1.207501368,0.153304175,-0.64719923,0.936569333,-3.140324895
1.857255284,-1.207538084,0.15327996,-0.647214786,0.936582267,-3.140337531
1.857269112,-1.207527087,0.153229594,-0.647213117,0.936541975,-3.14031202
1.857219044,-1.207539575,0.153216869,-0.647227125,0.9365924,-3.140335385
1.857219044,-1.207540528,0.153254449,-0.647200481,0.936608315,-3.140300099
1.857194726,-1.207539753,0.153254271,-0.647199587,0.936606467,-3.140324418
1.857206647,-1.207540707,0.153278396,-0.6472127,0.936642587,-3.14031345
1.857206647,-1.207515017,0.153265849,-0.647264854,0.9366166,-3.140250031
1.857169453,-1.207552032,0.153253958,-0.647226767,0.936615646,-3.140337292
1.85719711,-1.207492189,0.153229147,-0.64727755,0.936602473,-3.140287463
1.857219521,-1.207527594,0.153254196,-0.647210733,0.93657583,-3.140325371
1.857232396,-1.207552151,0.153242335,-0.647223727,0.936630249,-3.140312258
1.857245747,-1.207524703,0.153230131,-0.647237317,0.936591685,-3.140326325
1.857268635,-1.207500086,0.153217643,-0.647250788,0.936567843,-3.14032561
1.857243363,-1.207540737,0.153279901,-0.647288041,0.936566353,-3.140300576
1.857233349,-1.207529919,0.153229743,-0.647264795,0.93655318,-3.140349452
1.857194726,-1.207504169,0.153255254,-0.647275881,0.936618447,-3.140311066
1.857219521,-1.207479731,0.153305009,-0.64731218,0.936592162,-3.140311782
1.857206647,-1.207467423,0.153254271,-0.647273914,0.936580718,-3.140313689
1.857206647,-1.207517074,0.153266668,-0.647335665,0.936593473,-3.14027435
1.857193772,-1.207481073,0.153291702,-0.647346036,0.936577439,-3.140325371
1.857242409,-1.20749201,0.153253749,-0.647267179,0.936541438,-3.140300337
1.857220475,-1.207541363,0.153278232,-0.647269742,0.936556041,-3.140274827
1.857221429,-1.207527505,0.153279424,-0.647159235,0.936594903,-3.140349929
1.857244794,-1.207515137,0.153280124,-0.647225575,0.936582506,-3.140311543
1.857255761,-1.207502471,0.153241068,-0.647212223,0.936580002,-3.140374247
1.857255284,-1.207478182,0.153241768,-0.647226648,0.936604023,-3.140360419
1.85728151,-1.207504229,0.15322943,-0.647214548,0.936578035,-3.140299384
1.857244317,-1.207479433,0.153278366,-0.647201375,0.936617613,-3.14032561
1.857231442,-1.207515017,0.153279692,-0.647251503,0.936554551,-3.140298907
1.857219521,-1.207526849,0.153216273,-0.647210972,0.936616302,-3.140324179
1.857218091,-1.207478629,0.153228208,-0.647212581,0.936607897,-3.140299861
1.857182328,-1.207466291,0.153242245,-0.647252397,0.936580062,-3.140298192
1.857243363,-1.20751764,0.153192297,-0.647226648,0.936614692,-3.140350405
1.857218568,-1.207529472,0.153193638,-0.647275345,0.936526656,-3.140311782
1.857206647,-1.207539276,0.153255194,-0.647248821,0.93658787,-3.140287701
1.85728151,-1.207500265,0.15323171,-0.647261218,0.936555386,-3.140287701
1.857281987,-1.207513885,0.153243497,-0.647263305,0.936617315,-3.140274827
1.857293908,-1.207467572,0.153205872,-0.647251324,0.936607361,-3.140313212
1.857267205,-1.207505779,0.153267577,-0.647300915,0.936542869,-3.140311305
1.857279126,-1.207504706,0.153256044,-0.647335069,0.936554313,-3.140300576
1.857267205,-1.207516716,0.153231353,-0.64731075,0.936579645,-3.140327279
1.857253853,-1.207490669,0.153255329,-0.647309617,0.936567008,-3.140299622
1.857253853,-1.207491116,0.153268412,-0.647358374,0.936593652,-3.140312258
1.857253853,-1.207505987,0.153278634,-0.647382633,0.936606884,-3.140286748
1.857193295,-1.207480149,0.153266266,-0.647359864,0.936579347,-3.140299384
1.857231442,-1.207517014,0.153254956,-0.647332208,0.936567366,-3.140325133
1.857255284,-1.207489894,0.153278843,-0.647317604,0.936566353,-3.140300099
1.857280556,-1.207514839,0.153229743,-0.647305683,0.936592817,-3.140315358
1.857281987,-1.207526044,0.153266534,-0.64729722,0.936529815,-3.140339438
1.857266251,-1.207525955,0.153290763,-0.647284405,0.93666774,-3.140300099
1.857268635,-1.207478599,0.153267235,-0.647309379,0.936618507,-3.140323464
1.857292477,-1.207489983,0.153277919,-0.647298829,0.936605752,-3.14031202
1.857267682,-1.207503752,0.15325509,-0.647333638,0.936591923,-3.140289609
1.857242409,-1.207467065,0.153228134,-0.647285001,0.936564803,-3.140325848
1.857267205,-1.207491116,0.153241679,-0.647296743,0.936629117,-3.140286271
1.857241456,-1.207491623,0.153229415,-0.647358553,0.936640084,-3.140288178
1.857231919,-1.207441137,0.15325436,-0.647310094,0.936591804,-3.140337054
1.857243363,-1.207493262,0.153229386,-0.647333757,0.936615586,-3.140287701
1.857268159,-1.207493917,0.15327841,-0.647345976,0.93657726,-3.140326087
1.857280556,-1.207490639,0.153217226,-0.647356824,0.936626792,-3.140262429
1.857292477,-1.207441912,0.153243065,-0.64738311,0.936567187,-3.14032561
1.857279603,-1.207480477,0.153229758,-0.647359745,0.936591446,-3.140276496
1.857267682,-1.207442389,0.153242648,-0.647371785,0.936552525,-3.140312974
1.8572529,-1.207454876,0.153267309,-0.647358553,0.936593652,-3.140299622
1.857279126,-1.207528518,0.153267398,-0.647369818,0.936606586,-3.140286509
1.857229058,-1.207468347,0.153254241,-0.647382097,0.936555326,-3.140311782
1.857230012,-1.207444296,0.153279826,-0.647418754,0.936617434,-3.140273873
1.857242886,-1.207431869,0.153267801,-0.647418157,0.93656671,-3.14028794
1.857291524,-1.207478986,0.153316274,-0.647366838,0.936591804,-3.140337292
1.857267682,-1.207466559,0.153254882,-0.647380845,0.936553836,-3.14028794
1.857255284,-1.207466767,0.153278261,-0.647304253,0.936593294,-3.140325133
1.857266251,-1.207465873,0.153227344,-0.647381024,0.936616719,-3.140300814
1.857255284,-1.207454221,0.153290942,-0.647332506,0.936605692,-3.14028794
1.857293431,-1.207443879,0.153278217,-0.647347705,0.936617553,-3.140350167
1.857316319,-1.207444237,0.15325509,-0.647419648,0.936565936,-3.140338484
1.857240025,-1.207417504,0.153254136,-0.647368626,0.936617017,-3.140311305
1.857267205,-1.20743169,0.153204307,-0.647442893,0.936617792,-3.140274588
1.857231919,-1.207419203,0.153229997,-0.647429482,0.936631322,-3.140301053
1.857230965,-1.207432972,0.153205588,-0.647417681,0.936640263,-3.14027578
1.857255284,-1.20743321,0.153217465,-0.647404448,0.936600208,-3.140288655
1.857244317,-1.20746939,0.153241605,-0.647404866,0.936601162,-3.140325133
1.857280556,-1.207469986,0.15323016,-0.647391872,0.936577201,-3.140275304
1.857281033,-1.207490878,0.153230324,-0.647404448,0.936581016,-3.140338484
1.857291524,-1.207429366,0.153242871,-0.647368268,0.936617792,-3.140286509
1.857318226,-1.207431362,0.153229907,-0.647393243,0.936630011,-3.140288655
1.857304398,-1.207469181,0.153256178,-0.647417919,0.936591864,-3.140288178
1.857278649,-1.207419829,0.153266802,-0.647469596,0.936564803,-3.140262906
1.857253853,-1.207468168,0.153243631,-0.647391872,0.936591148,-3.140313212
1.857266728,-1.207381592,0.153229147,-0.647394435,0.936617255,-3.140312258
1.857230012,-1.207405732,0.153278634,-0.647415952,0.936640799,-3.140313212
1.857218091,-1.207396017,0.153267458,-0.647455589,0.9366557,-3.140350882
1.857279126,-1.20740904,0.153216183,-0.647443311,0.936604083,-3.140287224
1.857242409,-1.207421349,0.153291181,-0.647429482,0.936653376,-3.140362803
1.857255284,-1.207457857,0.153253734,-0.647391276,0.93656373,-3.140286509
1.857304398,-1.207479076,0.153254658,-0.64740266,0.936591446,-3.14028937
1.857291524,-1.20742868,0.153216302,-0.647389428,0.936543345,-3.140300576
1.857267682,-1.207418368,0.153254867,-0.647379891,0.936580062,-3.140274827
1.857305352,-1.20741971,0.153277993,-0.647356109,0.936655343,-3.140314166
1.857267205,-1.207445012,0.153254643,-0.647432343,0.936616898,-3.140311782
1.857279603,-1.207432167,0.153265432,-0.647443489,0.936641216,-3.140276257
1.857253377,-1.207382218,0.153254628,-0.647418515,0.93662864,-3.140325371
1.857253853,-1.207431303,0.153230041,-0.647430078,0.936614335,-3.140286271
1.85725433,-1.207432644,0.153252736,-0.647415714,0.936678469,-3.140288417
1.857230965,-1.207408146,0.153241724,-0.647403674,0.936602116,-3.140311543
1.857255761,-1.2074212,0.153229162,-0.647467272,0.936625838,-3.140249793
1.85728008,-1.207419859,0.15320465,-0.647440926,0.936615944,-3.140313689
1.857267682,-1.20741807,0.153242409,-0.647454337,0.936579227,-3.140261952
1.85725433,-1.207442747,0.153230593,-0.647365527,0.936678648,-3.140325848
1.857291524,-1.207430766,0.153229713,-0.647380845,0.936553836,-3.140300576
1.857317273,-1.207420514,0.153243676,-0.647367672,0.936604738,-3.140276257
1.857292,-1.207408087,0.153266996,-0.647381739,0.936564624,-3.140313927
1.85728008,-1.207420246,0.153229952,-0.647433476,0.936604321,-3.140286748
1.857291524,-1.207406805,0.153253749,-0.64745553,0.936591983,-3.140300576
1.857302491,-1.207384513,0.153242499,-0.64746751,0.936579287,-3.140337054
1.857302014,-1.207371519,0.153230786,-0.647455112,0.936592579,-3.14031202
1.857279126,-1.207420633,0.153242543,-0.647489683,0.936580122,-3.140299622
1.857253853,-1.207409815,0.153279483,-0.647528068,0.936617017,-3.140337531
1.857253377,-1.207458542,0.153280154,-0.64747657,0.936591387,-3.140301053
1.857281033,-1.20739557,0.153267086,-0.647514479,0.936527014,-3.140325371
1.85728008,-1.207468019,0.15324083,-0.647454457,0.936617255,-3.140300099
1.857277695,-1.207441078,0.153230995,-0.647436337,0.936606944,-3.140313689
1.857289139,-1.207393126,0.153267339,-0.647421018,0.936630368,-3.140312735
1.857328717,-1.207406746,0.153254539,-0.647424654,0.936667562,-3.140264575
1.857293431,-1.207383261,0.153267562,-0.647441701,0.936615288,-3.140338008
1.857254807,-1.207370327,0.153279081,-0.647357599,0.936665237,-3.140298907
1.857267682,-1.20735933,0.153241351,-0.647431032,0.936576128,-3.140300337
1.857265774,-1.207345323,0.153266296,-0.647442297,0.936652601,-3.140337769
1.857241933,-1.207358108,0.153266519,-0.647467152,0.936681747,-3.140324179
1.857242886,-1.207359509,0.153254032,-0.647429125,0.936692595,-3.140300576
1.857255761,-1.207374678,0.153216973,-0.647490398,0.936677039,-3.140311782
1.857256238,-1.207374976,0.153242037,-0.647502021,0.936600268,-3.14027578
1.857269112,-1.207371877,0.15327844,-0.647475497,0.93663609,-3.140299622
1.85728008,-1.207383232,0.153217912,-0.647465543,0.936577141,-3.140300337
1.857292954,-1.207395957,0.153243288,-0.647440509,0.936579049,-3.14032561
1.857280556,-1.207358317,0.153267577,-0.647403316,0.936630547,-3.140299861
1.857292,-1.207371847,0.153229877,-0.647415535,0.936629236,-3.140299384
1.857280556,-1.207373576,0.153267682,-0.647430913,0.936641455,-3.140363518
1.857303921,-1.207372354,0.153280124,-0.647494511,0.936600685,-3.140273873
1.857290093,-1.207360641,0.153255746,-0.647503154,0.936602175,-3.140288417
1.857278172,-1.207371549,0.153242797,-0.647485868,0.936618865,-3.140300337
1.857251946,-1.207373844,0.153267235,-0.647487358,0.936618328,-3.14028794
1.857266251,-1.207359747,0.153316498,-0.647476153,0.936603606,-3.140350405
1.857292,-1.207410828,0.153253958,-0.647504405,0.936602831,-3.140273158
1.857292,-1.207383679,0.153290525,-0.647488253,0.936627269,-3.140300814
1.857301537,-1.20735778,0.153267965,-0.647462861,0.936628222,-3.14031345
1.857279126,-1.207394825,0.153240755,-0.647460954,0.936603308,-3.14031345
1.857340638,-1.207395182,0.153254822,-0.647475318,0.936617494,-3.140351121
1.857279126,-1.207346873,0.153253943,-0.64746453,0.936592937,-3.140286748
1.857304398,-1.207372652,0.153242499,-0.647466199,0.936627626,-3.140313212
1.857315365,-1.207384811,0.153253227,-0.647516922,0.936615825,-3.140336577
1.857278172,-1.207360343,0.153242007,-0.647551255,0.936614335,-3.140297953
1.857303445,-1.207334982,0.153277203,-0.647513227,0.936654449,-3.140324895
1.857315842,-1.207337723,0.153241396,-0.647513942,0.936666846,-3.140262429
1.85729057,-1.207373754,0.153254241,-0.647525982,0.936627686,-3.140287463
1.857266251,-1.207337425,0.15321745,-0.647514479,0.936627269,-3.140325133
1.857266251,-1.20736082,0.153229743,-0.647499995,0.936600387,-3.140274827
1.857291047,-1.207383321,0.153216779,-0.647512273,0.936614811,-3.140327517
1.857291524,-1.207407789,0.153241709,-0.647488014,0.936615705,-3.140299622
1.857318226,-1.207383053,0.153267071,-0.647462623,0.936666131,-3.140313212
1.85732824,-1.207383977,0.153230101,-0.647474603,0.936640918,-3.140337769
1.857330147,-1.207409309,0.153267443,-0.64747657,0.936602354,-3.140273873
1.85732824,-1.207347916,0.153230399,-0.647514061,0.936614275,-3.1403392
1.857302968,-1.207396553,0.153230757,-0.647552566,0.936577797,-3.140312974
1.857339684,-1.207346902,0.153266147,-0.647566096,0.936615705,-3.140287463
1.85732824,-1.207359211,0.153255075,-0.647526578,0.936606944,-3.140313927
1.857289139,-1.207384692,0.153267235,-0.647562281,0.936630368,-3.140298192
1.857289139,-1.207348035,0.153266579,-0.647623078,0.936640501,-3.140275065
1.857290093,-1.20734726,0.153278902,-0.647610382,0.936576366,-3.140312497
1.857253377,-1.207323716,0.153255001,-0.647548215,0.936614692,-3.140313927
1.857291047,-1.207361804,0.153265625,-0.647523538,0.936553597,-3.140313689
1.857354466,-1.20734726,0.153241366,-0.64755048,0.936591685,-3.140335862
1.857341592,-1.207345353,0.153216645,-0.647514955,0.936619222,-3.140287701
1.857368771,-1.207345323,0.153291821,-0.647580699,0.936618149,-3.140298669
1.857377354,-1.207321123,0.153254613,-0.647663729,0.936641514,-3.140311066
1.857401196,-1.207360492,0.153267756,-0.647710935,0.936616182,-3.140363995
1.857399766,-1.20732318,0.153242528,-0.647720115,0.936578512,-3.14027578
1.857361619,-1.207322286,0.153242096,-0.647751943,0.936616421,-3.140314166
1.857374493,-1.207322137,0.153205082,-0.647677676,0.936603904,-3.14027578
1.857375447,-1.207372294,0.153279036,-0.647679643,0.936630011,-3.140288178
1.857350651,-1.207372532,0.153278872,-0.647669451,0.936615407,-3.140324895
1.857362096,-1.207334237,0.153254032,-0.647706167,0.936626792,-3.140311305
1.857362572,-1.207323627,0.15325436,-0.647691445,0.936627746,-3.140300814
1.857362572,-1.207361327,0.153217092,-0.647689001,0.936612844,-3.140313927
1.857362572,-1.207359121,0.153268367,-0.647637979,0.936603725,-3.140263621
1.857376401,-1.207297609,0.153205514,-0.647568361,0.936605036,-3.140302722
1.85736448,-1.207322137,0.153242588,-0.64762135,0.936616421,-3.140313212
1.857400242,-1.207346455,0.153242648,-0.647584991,0.9366166,-3.140264336
1.857387845,-1.207310901,0.153229028,-0.647647039,0.936627984,-3.140313927
1.857350651,-1.207311646,0.153254658,-0.647674159,0.936628401,-3.140312258
1.857325856,-1.207287208,0.15326868,-0.647671716,0.936614335,-3.140288417
1.857350651,-1.207312511,0.153254479,-0.64761974,0.936616659,-3.140313689
1.857288186,-1.207350509,0.153266221,-0.6476319,0.936629236,-3.140287463
1.857326333,-1.207349108,0.153278753,-0.647707896,0.936615348,-3.140313212
1.857314889,-1.207350538,0.153266326,-0.64765598,0.936577737,-3.14027578
1.857328717,-1.207349883,0.153217509,-0.647619025,0.936602771,-3.140288178
1.857315365,-1.207322554,0.153266385,-0.647581176,0.936617315,-3.140312497
1.857365433,-1.207335131,0.153254643,-0.647632317,0.936567903,-3.140276496
1.857376877,-1.207309232,0.153253257,-0.647595541,0.93655318,-3.140338484
1.857376877,-1.207336144,0.153231099,-0.647633926,0.9366557,-3.140311305
1.85737497,-1.207311259,0.153228,-0.647633926,0.936640024,-3.140276257
1.857351128,-1.207299636,0.153267398,-0.647610978,0.936591268,-3.140312258
1.857326333,-1.20731108,0.15324156,-0.647609608,0.936604619,-3.140312974
1.85729963,-1.207311974,0.15324071,-0.647622005,0.93664068,-3.140300576
1.857326333,-1.207288252,0.15325354,-0.647570567,0.936666429,-3.140274111
1.857300584,-1.207300321,0.153254643,-0.647670464,0.936628163,-3.140276257
1.857301537,-1.207289235,0.15323019,-0.647632675,0.936614752,-3.140326325
1.857351605,-1.207325326,0.153229222,-0.647633569,0.936602235,-3.140299861
1.857314889,-1.207322643,0.153216943,-0.647593037,0.93658787,-3.140314643
1.857328717,-1.207347022,0.153218508,-0.64758207,0.936604023,-3.140288893
1.857353036,-1.207336114,0.153218821,-0.64757456,0.936582148,-3.140262667
1.857388798,-1.20732166,0.153218359,-0.647584037,0.936656058,-3.140288893
1.857399766,-1.207262055,0.153254971,-0.647646622,0.936628759,-3.140287224
1.857385937,-1.207313285,0.153205514,-0.647632436,0.93663764,-3.140300337
1.857387368,-1.207299934,0.153242677,-0.647694783,0.936577201,-3.140325848
1.857413117,-1.207288877,0.153218493,-0.647694961,0.936577022,-3.140286748
1.857363049,-1.207337694,0.15324387,-0.647633807,0.936591625,-3.140339677
1.857362572,-1.207324432,0.153268427,-0.647657291,0.93663007,-3.140274827
1.857312504,-1.207325177,0.153267264,-0.647681074,0.936616957,-3.140300576
1.857350175,-1.207300977,0.153292343,-0.647682504,0.936643898,-3.140301291
1.857351128,-1.207362042,0.153266698,-0.647667961,0.936602533,-3.140300576
1.857351128,-1.207324372,0.153254792,-0.64760472,0.936589181,-3.14028937
1.85736448,-1.207299308,0.153241664,-0.647605793,0.936526477,-3.140299861
1.857400719,-1.207322018,0.153254896,-0.647595124,0.93660301,-3.140312974
1.857412163,-1.207310335,0.153254017,-0.647595124,0.936669767,-3.140311782
1.857414071,-1.207298891,0.153229788,-0.647662894,0.936605334,-3.140311543
1.857414548,-1.2073126,0.153290987,-0.647688465,0.936651289,-3.140299861
1.857375447,-1.207312034,0.153229013,-0.647695081,0.936562419,-3.14027578
1.857396905,-1.207324074,0.153229758,-0.647720353,0.936577559,-3.140302245
1.857398335,-1.207300113,0.153193608,-0.647716956,0.936568558,-3.140314166
1.857385937,-1.2073126,0.153217524,-0.647740797,0.936631143,-3.14030153
1.857412163,-1.207326369,0.15322952,-0.647705869,0.936590016,-3.14027578
1.857426469,-1.207313077,0.153254494,-0.647768275,0.936613142,-3.140263383
1.857399289,-1.207323776,0.153217524,-0.647738175,0.936553419,-3.140264098
1.857472722,-1.207349436,0.153229564,-0.647726492,0.936578929,-3.140315596
1.857446973,-1.207334475,0.153231025,-0.647713677,0.936555147,-3.140251223
1.857460801,-1.20728691,0.153256625,-0.647703962,0.93654412,-3.14026219
1.857460324,-1.207361118,0.153230801,-0.647715883,0.936669052,-3.140275542
1.857471291,-1.20731105,0.153217137,-0.64773138,0.936592102,-3.14030153
1.857433144,-1.207309471,0.153254583,-0.64780529,0.93655175,-3.140312735
1.857420746,-1.207325057,0.153257921,-0.647752778,0.936591983,-3.14030153
1.857433144,-1.207313107,0.15325591,-0.647751169,0.936605573,-3.140302006
1.857409302,-1.207299964,0.15326722,-0.64778711,0.936642468,-3.140299861
1.857421223,-1.207313464,0.153279051,-0.647776739,0.936590135,-3.14032561
1.857397858,-1.207375185,0.153278425,-0.647754089,0.936578453,-3.140299384
1.857422177,-1.207310901,0.153266966,-0.647700147,0.9366045,-3.140276019
