time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/10/20/21:40:29.731035,0,1666327229,730674877,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.751428,1,1666327229,750725247,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.771057,2,1666327229,770656809,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.791100,3,1666327229,790633648,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.811106,4,1666327229,810632885,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.830783,5,1666327229,830621824,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.851002,6,1666327229,850647974,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.871952,7,1666327229,871562152,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.892283,8,1666327229,890642940,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.912738,9,1666327229,912460901,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.930936,10,1666327229,930627668,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.950893,11,1666327229,950636665,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.972358,12,1666327229,971993223,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:29.992908,13,1666327229,991970016,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.010946,14,1666327230,10631142,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.032514,15,1666327230,32125894,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.050843,16,1666327230,50625839,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.071081,17,1666327230,70662568,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.091097,18,1666327230,90633864,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.110904,19,1666327230,110633858,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.131369,20,1666327230,130654189,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.150811,21,1666327230,150628781,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.170945,22,1666327230,170628048,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.191324,23,1666327230,190638309,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.210897,24,1666327230,210633530,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.230911,25,1666327230,230636409,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.250852,26,1666327230,250634903,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.270870,27,1666327230,270639385,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.290932,28,1666327230,290656660,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.311068,29,1666327230,310629895,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.330887,30,1666327230,330628778,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.352309,31,1666327230,352006474,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.370956,32,1666327230,370627907,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.390913,33,1666327230,390629940,base_link,0.0,0.0,0.0,0.0,0.0,0.0
2022/10/20/21:40:30.410907,34,1666327230,410625370,base_link,0.0,0.0,0.0,0.0,0.0,0.0
