t,w,x,y,z,ax,ay,az
71,1.00,0.00,0.00,-0.00,-12,-57,16
72,1.00,0.00,0.00,-0.00,-13,-33,-7
73,1.00,0.00,0.00,-0.00,-9,-15,-16
74,1.00,0.00,0.00,-0.00,1,-27,-20
75,1.00,0.00,0.00,-0.00,6,-52,-23
76,1.00,0.00,0.00,-0.00,-4,-63,-25
77,1.00,0.00,0.00,-0.00,-9,-72,-33
78,1.00,0.00,0.00,-0.00,-2,-75,-36
79,1.00,0.00,0.00,-0.00,0,-65,-43
80,1.00,0.00,0.00,-0.00,-2,-48,-38
81,1.00,0.00,0.00,-0.00,-2,-34,-23
82,1.00,0.00,0.00,-0.00,0,-28,-27
83,1.00,0.00,0.00,-0.00,2,-18,-27
84,1.00,0.00,0.00,-0.00,11,-7,-19
85,1.00,0.00,0.00,-0.00,19,-1,-6
86,1.00,0.00,0.00,-0.00,5,-12,-3
87,1.00,0.00,0.00,-0.00,-13,-11,-11
88,1.00,0.00,0.00,-0.00,-5,0,-1
89,1.00,0.00,0.00,-0.00,4,4,6
90,1.00,0.00,0.00,-0.00,-7,-1,-4
91,1.00,0.00,0.00,-0.00,-7,-9,-8
92,1.00,0.00,0.00,-0.00,4,3,-7
93,1.00,0.00,0.00,-0.00,-4,18,9
94,1.00,0.00,0.00,-0.00,1,1,20
95,1.00,0.00,0.00,-0.00,3,-19,11
96,1.00,0.00,0.00,-0.00,-5,-26,3
97,1.00,0.00,0.00,-0.00,5,-11,13
98,1.00,0.00,0.00,-0.00,12,0,15
99,1.00,0.00,0.00,-0.00,0,-7,6
100,1.00,0.00,0.00,-0.00,-4,-21,0
101,1.00,0.00,0.00,-0.00,-4,-25,9
102,1.00,0.00,0.00,-0.00,-7,-8,11
103,1.00,0.00,0.00,-0.00,-4,-15,0
104,1.00,0.00,0.00,-0.00,-8,-52,-4
105,1.00,0.00,0.00,-0.00,-21,-79,-9
106,1.00,0.00,0.00,-0.00,-26,-70,-13
107,1.00,0.00,0.00,-0.00,-13,-55,-20
108,1.00,0.00,0.00,-0.00,-1,-51,-7
109,1.00,0.00,0.00,-0.00,-5,-56,-2
110,1.00,0.00,0.00,-0.00,-2,-57,-6
111,1.00,0.00,0.00,-0.00,10,-45,-13
112,1.00,0.00,0.00,-0.00,10,-30,-28
113,1.00,0.00,0.00,-0.00,-1,-32,-21
114,1.00,0.00,0.00,-0.00,-9,-54,-17
115,1.00,0.00,0.00,-0.00,0,-61,-5
116,1.00,0.00,0.00,-0.00,2,-40,-2
117,1.00,0.00,0.00,-0.00,5,-23,-6
118,1.00,0.00,0.00,-0.00,6,-33,-16
119,1.00,0.00,0.00,-0.00,-4,-31,-12
120,1.00,0.00,0.00,-0.00,-9,-2,-12
121,1.00,0.00,0.00,-0.00,0,28,-11
122,1.00,0.00,0.00,-0.00,3,34,-13
123,1.00,0.00,0.00,-0.00,-8,12,-4
124,1.00,0.00,0.00,-0.00,-7,-13,3
125,1.00,0.00,0.00,-0.00,-5,-1,-2
126,1.00,0.00,0.00,-0.00,-9,7,-10
127,1.00,0.00,0.00,-0.00,-3,-8,0
128,1.00,0.00,0.00,-0.00,1,-20,0
129,1.00,0.00,0.00,-0.00,-1,-2,-16
130,1.00,0.00,0.00,-0.00,3,17,-24
131,1.00,0.00,0.00,-0.00,20,4,-19
132,1.00,0.00,0.00,-0.00,9,-20,1
133,1.00,0.00,0.00,-0.00,2,-43,2
134,1.00,0.00,0.00,-0.00,4,-44,0
135,1.00,0.00,0.00,-0.00,4,-24,2
136,1.00,0.00,0.00,-0.00,1,-13,9
137,1.00,0.00,0.00,-0.00,1,-17,7
138,1.00,0.00,0.00,-0.00,2,-25,0
139,1.00,0.00,0.00,-0.00,-8,-17,4
140,1.00,0.00,0.00,-0.00,-9,-18,0
141,1.00,0.00,0.00,-0.00,1,-37,-3
142,1.00,0.00,0.00,-0.00,-1,-59,7
143,1.00,0.00,0.00,-0.00,-5,-56,2
144,1.00,0.00,0.00,-0.00,7,-42,-4
145,1.00,0.00,0.00,-0.00,-2,-28,-11
146,1.00,0.00,0.00,-0.00,-2,-28,-2
147,1.00,0.00,0.00,-0.00,4,-29,-10
148,1.00,0.00,-0.00,-0.00,9,-21,-14
149,1.00,0.00,-0.00,-0.00,10,-6,-13
150,1.00,0.00,-0.00,-0.00,16,0,-3
151,1.00,0.00,-0.00,-0.00,23,-2,5
152,1.00,0.00,-0.00,-0.00,14,-19,14
153,1.00,0.00,-0.00,-0.00,-1,-25,12
154,1.00,0.00,-0.00,-0.00,2,-29,17
155,1.00,0.00,-0.00,-0.00,7,-20,5
156,1.00,0.00,-0.00,-0.00,-7,-15,-3
157,1.00,0.00,-0.00,-0.00,-10,-24,7
158,1.00,0.00,-0.00,-0.00,-12,-24,7
159,1.00,0.00,-0.00,-0.00,-9,-4,2
160,1.00,0.00,-0.00,-0.00,2,6,6
161,1.00,0.00,-0.00,-0.00,0,-4,6
162,1.00,0.00,-0.00,-0.00,-16,-11,-12
163,1.00,0.00,-0.00,-0.00,-13,-7,-16
164,1.00,0.00,-0.00,-0.00,3,-2,-5
165,1.00,0.00,-0.00,-0.00,-7,3,-7
166,1.00,0.00,0.00,-0.00,-3,-8,-15
167,1.00,0.00,0.00,-0.00,0,-15,-3
168,1.00,0.00,0.00,-0.00,4,-12,-14
169,1.00,0.00,-0.00,-0.00,2,-18,-9
170,1.00,0.00,-0.00,-0.00,3,-38,-3
171,1.00,0.00,-0.00,-0.00,0,-48,-12
172,1.00,0.00,-0.00,-0.00,-7,-37,-7
173,1.00,0.00,0.00,-0.00,0,-25,-11
174,1.00,0.00,-0.00,-0.00,1,-19,-7
175,1.00,0.00,-0.00,-0.00,-6,-26,-8
176,1.00,0.00,0.00,-0.00,-18,-24,-5
177,1.00,0.00,0.00,-0.00,-15,-8,-7
178,1.00,0.00,0.00,-0.00,-6,-3,-12
179,1.00,0.00,0.00,-0.00,-7,-20,-12
180,1.00,0.00,0.00,-0.00,-1,-41,0
181,1.00,0.00,0.00,-0.00,3,-47,6
182,1.00,0.00,0.00,-0.00,3,-31,0
183,1.00,0.00,0.00,-0.00,2,-19,3
184,1.00,0.00,0.00,-0.00,11,-13,13
185,1.00,0.00,0.00,-0.00,3,2,18
186,1.00,0.00,0.00,-0.00,-4,24,8
187,1.00,0.00,0.00,-0.00,2,19,2
188,1.00,0.00,0.00,-0.00,4,-9,17
189,1.00,0.00,0.00,-0.00,-1,-31,24
190,1.00,0.00,0.00,-0.00,-2,-37,15
191,1.00,0.00,0.00,-0.00,-5,-29,12
192,1.00,0.00,0.00,-0.00,-4,-9,15
193,1.00,0.00,0.00,-0.00,3,-1,8
194,1.00,0.00,0.00,-0.00,6,-15,2
195,1.00,0.00,0.00,-0.00,-4,-22,0
196,1.00,0.00,0.00,-0.00,-13,-8,-8
197,1.00,0.00,0.00,-0.00,-6,7,-13
198,1.00,0.00,0.00,-0.00,-3,3,-19
199,1.00,0.00,0.00,-0.00,-2,-21,-17
200,1.00,0.00,0.00,-0.00,0,-40,-9
201,1.00,0.00,0.00,-0.00,0,-29,-24
202,1.00,0.00,0.00,-0.00,9,-15,-22
203,1.00,0.00,0.00,-0.00,14,-34,-8
204,1.00,0.00,0.00,-0.00,13,-37,0
205,1.00,0.00,0.00,-0.00,4,-14,-5
206,1.00,0.00,0.00,-0.00,5,-4,-23
207,1.00,0.00,0.00,-0.00,10,-33,-4
208,1.00,0.00,-0.00,-0.00,9,-68,2
209,1.00,0.00,0.00,-0.00,0,-48,1
210,1.00,0.00,0.00,-0.00,-3,-11,-6
211,1.00,0.00,0.00,-0.00,0,1,7
212,1.00,0.00,0.00,-0.00,-1,2,6
213,1.00,0.00,0.00,-0.00,0,5,-6
214,1.00,0.00,0.00,-0.00,0,11,-6
215,1.00,0.00,0.00,-0.00,-7,18,-7
216,1.00,0.00,0.00,-0.00,-9,23,-5
217,1.00,0.00,-0.00,-0.00,3,0,0
218,1.00,0.00,-0.00,-0.00,7,-29,7
219,1.00,0.00,-0.00,-0.00,6,-28,11
220,1.00,0.00,-0.00,-0.00,1,-4,16
221,1.00,0.00,-0.00,-0.00,-1,-6,16
222,1.00,0.00,-0.00,-0.00,-5,-29,14
223,1.00,0.00,-0.00,-0.00,-6,-44,12
224,1.00,0.00,-0.00,-0.00,-7,-23,12
225,1.00,0.00,-0.00,-0.00,-2,-3,0
226,1.00,0.00,-0.00,-0.00,2,-21,-6
227,1.00,0.00,-0.00,-0.00,0,-56,1
228,1.00,0.00,-0.00,-0.00,-6,-67,0
229,1.00,0.00,-0.00,-0.00,-1,-49,-10
230,1.00,0.00,-0.00,-0.00,0,-36,-21
231,1.00,0.00,-0.00,-0.00,0,-40,-24
232,1.00,0.00,-0.00,-0.00,-2,-46,-10
233,1.00,0.00,-0.00,-0.00,-8,-35,-14
234,1.00,0.00,-0.00,-0.00,-13,-13,-22
235,1.00,0.00,-0.00,-0.00,-2,2,-20
236,1.00,0.00,-0.00,-0.00,2,1,-15
237,1.00,0.00,-0.00,-0.00,5,-10,-23
238,1.00,0.00,-0.00,-0.00,7,-7,-15
239,1.00,0.00,-0.00,-0.00,13,2,-10
240,1.00,0.00,-0.00,-0.00,13,7,-3
241,1.00,0.00,-0.00,-0.00,16,16,-5
242,1.00,0.00,-0.00,-0.00,13,26,-2
243,1.00,0.00,-0.00,-0.00,8,33,-1
244,1.00,0.00,-0.00,-0.00,20,35,-2
245,1.00,0.00,-0.00,-0.00,6,36,-1
246,1.00,0.00,-0.00,-0.00,0,22,7
247,1.00,0.00,-0.00,-0.00,-4,7,7
248,1.00,0.00,-0.00,-0.00,-5,11,-7
249,1.00,0.00,-0.00,-0.00,6,20,-6
250,1.00,0.00,-0.00,-0.00,7,27,-5
251,1.00,0.00,-0.00,-0.00,-1,17,-5
252,1.00,0.00,-0.00,-0.00,-8,-2,-10
253,1.00,0.00,-0.00,-0.00,-10,-9,-19
254,1.00,0.00,-0.00,-0.00,0,-18,-14
255,1.00,0.00,-0.00,-0.00,6,-40,-11
256,1.00,0.00,-0.00,-0.00,0,-57,-6
257,1.00,0.00,-0.00,-0.00,-10,-68,0
258,1.00,0.00,-0.00,-0.00,-7,-55,0
259,1.00,0.00,-0.00,-0.00,2,-37,0
260,1.00,0.00,-0.00,-0.00,3,-34,1
261,1.00,0.00,-0.00,-0.00,0,-29,-8
262,1.00,0.00,-0.00,-0.00,0,-24,-13
263,1.00,0.00,-0.00,-0.00,-5,-18,-21
264,1.00,0.00,-0.00,-0.00,-2,-19,-26
265,1.00,0.00,-0.00,-0.00,-4,-39,-13
266,1.00,0.00,-0.00,-0.00,-1,-41,0
267,1.00,0.00,-0.00,-0.00,-1,-12,-6
268,1.00,0.00,-0.00,-0.00,8,9,-9
269,1.00,0.00,-0.00,-0.00,7,7,2
270,1.00,0.00,-0.00,-0.00,-2,0,9
271,1.00,0.00,-0.00,-0.00,-9,13,6
272,1.00,0.00,-0.00,-0.00,0,24,5
273,1.00,0.00,-0.00,-0.00,0,32,16
274,1.00,0.00,-0.00,-0.00,1,21,14
275,1.00,0.00,-0.00,-0.00,5,-3,12
276,1.00,0.00,-0.00,-0.00,0,-28,16
277,1.00,0.00,-0.00,-0.00,-10,-23,14
278,1.00,0.00,-0.00,-0.00,-2,-2,-2
279,1.00,0.00,-0.00,-0.00,0,-2,-8
280,1.00,0.00,-0.00,-0.00,2,-9,-3
281,1.00,0.00,-0.00,-0.00,-2,6,-10
282,1.00,0.00,-0.00,-0.00,2,25,-30
283,1.00,0.00,-0.00,-0.00,6,23,-22
284,1.00,0.00,-0.00,-0.00,0,0,0
285,1.00,0.00,-0.00,-0.00,-9,-12,0
286,1.00,0.00,-0.00,-0.00,-18,-1,-6
287,1.00,0.00,-0.00,-0.00,0,8,-6
288,1.00,0.00,-0.00,-0.00,9,1,-2
289,1.00,0.00,-0.00,-0.00,-5,-5,-1
290,1.00,0.00,-0.00,-0.00,-3,-13,-1
291,1.00,0.00,-0.00,-0.00,3,-12,-3
292,1.00,0.00,-0.00,-0.00,0,-9,-1
293,1.00,0.00,-0.00,-0.00,-1,-11,-1
294,1.00,0.00,-0.00,-0.00,6,9,-9
295,1.00,0.00,-0.00,-0.00,-12,51,-23
296,1.00,0.00,-0.00,-0.00,-18,77,-6
297,1.00,0.00,0.00,-0.00,-12,129,-12
298,1.00,0.00,0.00,-0.00,-6,154,-20
299,1.00,0.00,0.00,-0.00,-4,127,11
300,1.00,0.00,0.00,-0.00,-8,71,13
301,1.00,0.00,0.00,-0.00,-6,34,1
302,1.00,0.00,0.00,-0.00,3,-1,13
303,1.00,0.00,-0.00,-0.00,0,-11,17
304,1.00,0.00,0.00,-0.00,0,-9,1
305,1.00,0.00,-0.00,-0.00,9,-8,7
306,1.00,0.00,-0.00,-0.00,10,-1,1
307,1.00,0.00,-0.00,-0.00,6,-10,-6
308,1.00,0.00,-0.00,-0.00,4,-33,0
309,1.00,0.00,-0.00,-0.00,-4,-36,-9
310,1.00,0.00,0.00,-0.00,-4,-32,-18
311,1.00,0.00,-0.00,-0.00,0,-34,-17
312,1.00,0.00,-0.00,-0.00,0,-36,-10
313,1.00,0.00,0.00,-0.00,0,-22,-15
314,1.00,0.00,-0.00,-0.00,8,-24,-13
315,1.00,0.00,-0.00,-0.00,9,-28,-22
316,1.00,0.00,-0.00,-0.00,4,-30,-26
317,1.00,0.00,-0.00,-0.00,10,-27,-19
318,1.00,0.00,-0.00,-0.00,3,-11,-7
319,1.00,0.00,-0.00,-0.00,-4,-6,-12
320,1.00,0.00,-0.00,-0.00,2,-10,-11
321,1.00,0.00,-0.00,-0.00,7,-21,-2
322,1.00,0.00,-0.00,-0.00,0,-20,2
323,1.00,0.00,-0.00,-0.00,-4,-22,-12
324,1.00,0.00,0.00,-0.00,0,-23,-33
325,1.00,0.00,-0.00,-0.00,7,-21,-20
326,1.00,0.00,-0.00,-0.00,5,-10,-18
327,1.00,0.00,-0.00,-0.00,0,-14,-28
328,1.00,0.00,0.00,-0.00,-5,-25,-31
329,1.00,0.00,0.00,-0.00,-1,-31,-21
330,1.00,0.00,0.00,-0.00,0,-29,-34
331,1.00,0.00,-0.00,-0.00,6,-26,-38
332,1.00,0.00,-0.00,-0.00,-1,-15,-27
333,1.00,0.00,0.00,-0.00,-7,-13,-17
334,1.00,0.00,0.00,-0.00,0,-15,-19
335,1.00,0.00,-0.00,-0.00,6,-19,-18
336,1.00,0.00,-0.00,-0.00,-1,-21,-11
337,1.00,0.00,0.00,-0.00,-5,-20,-8
338,1.00,0.00,0.00,-0.00,-5,-19,-12
339,1.00,0.00,0.00,-0.00,-5,-10,-6
340,1.00,0.00,0.00,-0.00,-1,-9,-5
341,1.00,0.00,0.00,-0.00,-4,-17,-12
342,1.00,0.00,0.00,-0.00,-10,-29,-13
343,1.00,0.00,0.00,-0.00,-10,-28,-12
344,1.00,0.00,0.00,-0.00,0,-27,-17
345,1.00,0.00,0.00,-0.00,-5,-20,-18
346,1.00,0.00,0.00,-0.00,-4,-17,-16
347,1.00,0.00,0.00,-0.00,7,-15,-13
348,1.00,0.00,0.00,-0.00,0,-19,-17
349,1.00,0.00,0.00,-0.00,-7,-31,-17
350,1.00,0.00,0.00,-0.00,0,-27,-11
351,1.00,0.00,0.00,-0.00,-3,-4,-23
352,1.00,0.00,0.00,-0.00,-4,-12,-2
353,1.00,0.00,0.00,-0.00,0,-18,-11
354,1.00,0.00,0.00,-0.00,0,-23,-10
355,1.00,0.00,0.00,-0.00,0,-31,-12
356,1.00,0.00,0.00,-0.00,4,-25,-19
357,1.00,0.00,0.00,-0.00,4,-27,-9
358,1.00,0.00,0.00,-0.00,0,-15,-5
359,1.00,0.00,0.00,-0.00,0,-19,-16
360,1.00,0.00,0.00,-0.00,3,-25,-20
361,1.00,0.00,-0.00,-0.00,7,-23,-22
362,1.00,0.00,-0.00,-0.00,4,-22,-29
363,1.00,0.00,-0.00,-0.00,2,-28,-27
364,1.00,0.00,0.00,-0.00,1,-22,-15
365,1.00,0.00,-0.00,-0.00,3,-14,-9
366,1.00,0.00,-0.00,-0.00,4,-14,-14
367,1.00,0.00,-0.00,-0.00,0,-22,-17
368,1.00,0.00,0.00,-0.00,-3,-22,-11
369,1.00,0.00,0.00,-0.00,0,-26,-13
370,1.00,0.00,-0.00,-0.00,0,-22,-14
371,1.00,0.00,0.00,-0.00,0,-18,-12
372,1.00,0.00,0.00,-0.00,-11,-11,-18
373,1.00,0.00,0.00,-0.00,-3,-16,-13
374,1.00,0.00,0.00,-0.00,8,-19,-18
375,1.00,0.00,0.00,-0.00,19,-28,-21
376,1.00,0.00,0.00,-0.00,17,-26,-30
377,1.00,0.00,0.00,-0.00,12,-24,-23
378,1.00,0.00,0.00,-0.00,13,-18,-33
379,1.00,0.00,0.00,-0.00,16,-15,-33
380,1.00,0.00,-0.00,-0.00,8,-13,-37
381,1.00,0.00,-0.00,-0.00,3,-20,-31
382,1.00,0.00,-0.00,-0.00,0,-21,-31
383,1.00,0.00,0.00,-0.00,4,-17,-39
384,1.00,0.00,-0.00,-0.00,8,-14,-39
385,1.00,0.00,-0.00,-0.00,8,-12,-31
386,1.00,0.00,-0.00,-0.00,3,-19,-21
387,1.00,0.00,-0.00,-0.00,4,-23,-24
388,1.00,0.00,-0.00,-0.00,5,-22,-25
389,1.00,0.00,-0.00,-0.00,1,-22,-26
390,1.00,0.00,-0.00,-0.00,3,-15,-15
391,1.00,0.00,-0.00,-0.00,5,-15,-10
392,1.00,0.00,-0.00,-0.00,3,-15,-14
393,1.00,0.00,-0.00,-0.00,9,-14,-20
394,1.00,0.00,-0.00,-0.00,12,-20,-25
395,1.00,0.00,-0.00,-0.00,5,-25,-18
396,1.00,0.00,-0.00,-0.00,9,-19,-17
397,1.00,0.00,-0.00,-0.00,19,-22,-11
398,1.00,0.00,-0.00,-0.00,15,-4,-24
399,1.00,0.00,-0.00,-0.00,14,-14,-17
400,1.00,0.00,-0.00,-0.00,14,-14,-18
401,1.00,0.00,-0.00,-0.00,3,-24,-16
402,1.00,0.00,-0.00,-0.00,0,-23,-19
403,1.00,0.00,-0.00,-0.00,3,-22,-13
404,1.00,0.00,-0.00,-0.00,2,-23,-4
405,1.00,0.00,-0.00,-0.00,0,-24,-12
406,1.00,0.00,-0.00,-0.00,-2,-21,-16
407,1.00,0.00,-0.00,-0.00,-2,-21,-8
408,1.00,0.00,-0.00,-0.00,0,-22,-7
409,1.00,0.00,-0.00,-0.00,0,-24,-11
410,1.00,0.00,-0.00,-0.00,-7,-28,-4
411,1.00,0.00,-0.00,-0.00,-10,-21,-10
412,1.00,0.00,-0.00,-0.00,-8,-21,-8
413,1.00,0.00,-0.00,-0.00,-2,-23,-13
414,1.00,0.00,-0.00,-0.00,0,-27,-18
415,1.00,0.00,-0.00,-0.00,-3,-28,-25
416,1.00,0.00,-0.00,-0.00,-9,-23,-34
417,1.00,0.00,-0.00,-0.00,0,-23,-20
418,1.00,0.00,-0.00,-0.00,5,-19,-19
419,1.00,0.00,-0.00,-0.00,2,-18,-15
420,1.00,0.00,-0.00,-0.00,-3,-21,-17
421,1.00,0.00,-0.00,-0.00,-3,-20,-17
422,1.00,0.00,-0.00,-0.00,1,-18,-9
423,1.00,0.00,-0.00,-0.00,7,-15,-10
424,1.00,0.00,-0.00,-0.00,8,-8,-12
425,1.00,0.00,-0.00,-0.00,-8,-16,-14
426,1.00,0.00,-0.00,-0.00,-2,-19,-18
427,1.00,0.00,-0.00,-0.00,10,-19,-18
428,1.00,0.00,-0.00,-0.00,19,-21,-20
429,1.00,0.00,-0.00,-0.00,9,-19,-19
430,1.00,0.00,-0.00,-0.00,0,-19,-25
431,1.00,0.00,-0.00,-0.00,-2,-15,-24
432,1.00,0.00,-0.00,-0.00,0,-14,-24
433,1.00,0.00,-0.00,-0.00,-2,-16,-19
434,1.00,0.00,-0.00,-0.00,-4,-14,-20
435,1.00,0.00,-0.00,-0.00,-9,-14,-18
436,1.00,0.00,-0.00,-0.00,4,-18,-12
437,1.00,0.00,-0.00,-0.00,5,-10,-16
438,1.00,0.00,-0.00,-0.00,0,-12,-15
439,1.00,0.00,-0.00,-0.00,-6,-13,-15
440,1.00,0.00,-0.00,-0.00,-10,-15,-17
441,1.00,0.00,-0.00,-0.00,0,-12,-10
442,1.00,0.00,-0.00,-0.00,7,-12,-13
443,1.00,0.00,-0.00,-0.00,-2,-9,-11
444,1.00,0.00,-0.00,-0.00,-8,-13,-6
445,1.00,0.00,-0.00,-0.00,-66,-28,-57
446,1.00,0.00,-0.00,-0.00,-60,9,-45
447,1.00,0.00,-0.00,-0.00,23,7,67
448,1.00,0.00,-0.00,-0.00,32,-42,115
449,1.00,0.00,-0.00,-0.00,-69,-34,108
450,1.00,0.00,-0.00,-0.00,-79,-3,108
451,1.00,0.00,0.00,-0.00,-72,-36,51
452,1.00,0.00,0.00,-0.00,-56,-11,104
453,1.00,0.00,0.00,-0.00,36,154,-68
454,1.00,0.00,0.00,-0.00,0,43,-18
455,1.00,0.00,0.00,-0.00,-82,-92,-6
456,1.00,0.00,0.00,-0.00,-64,79,-218
457,1.00,0.00,0.00,-0.00,-8,-43,-108
458,1.00,0.00,0.00,-0.00,27,12,-63
459,1.00,0.00,-0.00,-0.00,82,82,-85
460,1.00,0.00,-0.00,-0.00,91,-60,109
461,1.00,0.00,-0.00,-0.00,50,18,106
462,1.00,0.00,-0.00,-0.00,98,-1,152
463,1.00,0.00,-0.00,-0.00,191,-107,255
464,1.00,0.00,-0.00,-0.00,225,73,67
465,1.00,0.00,-0.00,-0.00,133,-77,160
466,1.00,0.00,-0.00,-0.00,0,-34,187
467,1.00,0.00,-0.00,-0.00,6,33,115
468,1.00,0.00,-0.00,-0.00,68,-23,305
469,1.00,0.00,-0.00,-0.00,114,160,183
470,1.00,0.00,-0.00,-0.00,21,19,310
471,1.00,0.00,-0.00,-0.00,-88,61,214
472,1.00,0.00,-0.00,-0.00,-79,95,49
473,1.00,0.00,-0.00,-0.00,19,-97,178
474,1.00,0.00,-0.00,-0.00,36,133,44
475,1.00,0.00,-0.00,-0.00,-23,-18,89
476,1.00,0.00,-0.00,-0.00,-102,-51,145
477,1.00,0.00,-0.00,-0.00,-133,142,-108
478,1.00,0.00,-0.00,-0.00,-75,-103,182
479,1.00,0.00,-0.00,-0.00,-17,120,97
480,1.00,0.00,-0.00,-0.00,-249,150,-49
481,1.00,0.00,-0.00,-0.00,-256,-217,42
482,1.00,0.00,0.00,-0.00,-222,132,-103
483,1.00,0.00,0.00,-0.00,-108,16,-179
484,1.00,0.00,0.00,-0.00,3,-49,0
485,1.00,0.00,-0.00,-0.00,-61,120,-105
486,1.00,0.00,0.00,-0.00,-245,-16,61
487,1.00,0.00,0.00,-0.00,-169,-70,61
488,1.00,0.00,0.00,-0.00,-89,-100,30
489,1.00,0.00,0.00,-0.00,-73,-69,18
490,1.00,0.00,0.00,-0.00,-55,-73,-35
491,1.00,0.00,0.00,-0.00,-137,-160,-43
492,1.00,0.00,0.00,-0.00,-178,3,-145
493,1.00,0.00,0.00,-0.00,-109,-109,-82
494,1.00,0.00,0.00,-0.00,-49,-65,-86
495,1.00,0.00,0.00,-0.00,-111,53,-282
496,1.00,0.00,0.00,-0.00,-70,-215,-43
497,1.00,0.00,0.00,-0.00,-140,79,-155
498,1.00,0.00,0.00,-0.00,-211,15,-144
499,1.00,0.00,0.00,-0.00,-46,-179,-26
500,1.00,0.00,0.00,-0.00,-49,147,-361
501,1.00,0.00,0.00,-0.00,-126,-192,-218
502,1.00,0.00,0.00,-0.00,-114,-140,-118
503,1.00,0.00,0.00,-0.00,-188,132,-339
504,1.00,0.00,0.00,-0.00,-183,-184,-4
505,1.00,0.00,0.00,-0.00,-61,100,-119
506,1.00,0.00,0.00,-0.00,-156,44,-149
507,1.00,0.00,0.00,-0.00,-194,-97,-9
508,1.00,0.00,0.00,-0.00,-162,176,-235
