time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.wrench.force.x,.wrench.force.y,.wrench.force.z,.wrench.torque.x,.wrench.torque.y,.wrench.torque.z
2022/11/02/21:16:54.128521,0,1667449014,125283226,base_link,0.0,0.0,0.195706748649,0.0,0.0,0.0
2022/11/02/21:16:54.146837,1,1667449014,145356753,base_link,0.0,0.0,0.352130400256,0.0,0.0,0.0
2022/11/02/21:16:54.165606,2,1667449014,165277072,base_link,0.0,0.0,0.543541085481,0.0,0.0,0.0
2022/11/02/21:16:54.185459,3,1667449014,185312046,base_link,0.0,0.0,0.75708798149,0.0,0.0,0.0
2022/11/02/21:16:54.206471,4,1667449014,206209354,base_link,0.0,0.0,0.964809287975,0.0,0.0,0.0
2022/11/02/21:16:54.229010,5,1667449014,228878298,base_link,0.0,0.0,1.17253059446,0.0,0.0,0.0
2022/11/02/21:16:54.245362,6,1667449014,245260657,base_link,0.0,0.0,1.33602565696,0.0,0.0,0.0
2022/11/02/21:16:54.265812,7,1667449014,265256669,base_link,0.0,0.0,1.4707979768,0.0,0.0,0.0
2022/11/02/21:16:54.285762,8,1667449014,285604575,base_link,0.0,0.0,1.61308389492,0.0,0.0,0.0
2022/11/02/21:16:54.305678,9,1667449014,305544467,base_link,0.0,0.0,1.75536981305,0.0,0.0,0.0
2022/11/02/21:16:54.325443,10,1667449014,325294126,base_link,0.0,0.0,1.89937916631,0.0,0.0,0.0
2022/11/02/21:16:54.352159,11,1667449014,352006099,base_link,0.0,0.0,2.0456066346,0.0,0.0,0.0
2022/11/02/21:16:54.366324,12,1667449014,365664159,base_link,0.0,0.0,2.18695941108,0.0,0.0,0.0
2022/11/02/21:16:54.387012,13,1667449014,386816604,base_link,0.0,0.0,2.32918461385,0.0,0.0,0.0
2022/11/02/21:16:54.405591,14,1667449014,405342558,base_link,0.0,0.0,2.47300876359,0.0,0.0,0.0
2022/11/02/21:16:54.428528,15,1667449014,428277384,base_link,0.0,0.0,2.61651312394,0.0,0.0,0.0
