t,w,x,y,z,ax,ay,az
111,1,0,0,0,-3,-26,-28
112,1,0,0,0,-4,-11,-25
113,1,0,0,0,-3,-6,-18
114,1,0,0,0,8,-11,-17
115,1,0,0,0,4,-17,-12
116,1,0,0,0,-4,-10,-20
117,1,0,0,0,-5,-11,-18
118,1,0,0,0,-3,-22,-7
119,1,0,0,0,-2,-22,-12
120,1,0,0,0,-1,-15,-19
121,1,0,0,0,-11,-9,-18
122,1,0,0,0,-8,-14,-27
123,1,0,0,0,-2,-28,-12
124,1,0,0,0,5,-17,-8
125,1,0,0,0,3,2,-16
126,1,0,0,0,0,0,-15
127,1,0,0,0,2,-29,-5
128,1,0,0,0,5,-21,-12
129,1,0,0,0,2,-5,-12
130,1,0,0,0,0,0,-7
131,1,0,0,0,-5,-8,-3
132,1,0,0,0,-1,-21,-2
133,1,0,0,0,-1,-22,-2
134,1,0,0,0,-4,-9,-10
135,1,0,0,0,-2,-5,-2
136,1,0,0,0,1,-15,0
137,1,0,0,0,4,-30,-4
138,1,0,0,0,3,-33,-10
139,1,0,0,0,0,-23,-13
140,1,0,0,0,0,-7,-22
141,1,0,0,0,-1,-11,-18
142,1,0,0,0,-3,-13,-14
143,1,0,0,0,0,-12,-31
144,1,0,0,0,-7,-11,-15
145,1,0,0,0,-5,4,-9
146,1,0,0,0,2,0,-7
147,1,0,0,0,-5,-27,-4
148,1,0,0,0,-14,-18,-9
149,1,0,0,0,-14,2,-19
150,1,0,0,0,-9,-13,-8
151,1,0,0,0,-1,-29,-3
152,1,0,0,0,-1,-24,-5
153,1,0,0,0,-2,-12,-4
154,1,0,0,0,0,-9,-4
155,1,0,0,0,8,-7,-2
156,1,0,0,0,8,-15,3
157,1,0,0,0,1,-19,-6
158,1,0,0,0,-5,-19,-13
159,1,0,0,0,0,-21,-20
160,1,0,0,0,1,-21,-24
161,1,0,0,0,-8,-17,-15
162,1,0,0,0,-10,-8,-26
163,1,0,0,0,-21,-6,-27
164,1,0,0,0,-25,-22,-20
165,1,0,0,0,-10,-21,-21
166,1,0,0,0,-3,-21,-18
167,1,0,0,0,-11,-17,-3
168,1,0,0,0,-4,-7,-8
169,1,0,0,0,2,-7,-8
170,1,0,0,0,0,-20,9
171,1,0,0,0,0,-10,-1
172,1,0,0,0,-2,-6,-10
173,1,0,0,0,-11,-13,-15
174,1,0,0,0,-14,-9,-27
175,1,0,0,0,-18,-12,-29
176,1,0,0,0,-5,-16,-29
177,1,0,0,0,-10,-4,-25
178,1,0,0,0,-6,0,-6
179,1,0,0,0,-5,-11,-14
180,1,0,0,0,-4,-24,-9
181,1,0,0,0,0,-14,-8
182,1,0,0,0,10,-9,-3
183,1,0,0,0,8,-12,-3
184,1,0,0,0,8,-25,0
185,1,0,0,0,1,-24,-9
186,1,0,0,0,0,-12,-13
187,1,0,0,0,1,-10,-20
188,1,0,0,0,1,-23,-9
189,1,0,0,0,4,-23,-10
190,1,0,0,0,0,-7,-10
191,1,0,0,0,-4,-3,-6
192,1,0,0,0,0,-6,-15
193,1,0,0,0,-3,-13,-4
194,1,0,0,0,-3,-12,-12
195,1,0,0,0,-7,-2,-24
196,1,0,0,0,-12,-7,-27
197,1,0,0,0,-12,-19,-21
198,1,0,0,0,-11,-16,-20
199,1,0,0,0,-10,-11,-21
200,1,0,0,0,-11,-14,-23
201,1,0,0,0,-17,-17,-22
202,1,0,0,0,-11,-18,-20
203,1,0,0,0,-4,-13,-13
204,1,0,0,0,-1,-11,-5
205,1,0,0,0,0,-6,-10
206,1,0,0,0,1,-10,-9
207,1,0,0,0,-3,-24,-10
208,1,0,0,0,-7,-10,-17
209,1,0,0,0,-9,0,-14
210,1,0,0,0,-7,1,-11
211,1,0,0,0,-8,-8,-9
212,1,0,0,0,-10,-33,-11
213,1,0,0,0,-19,-38,-6
214,1,0,0,0,-15,-10,-9
215,1,0,0,0,-11,6,-1
216,1,0,0,0,-9,-11,6
217,1,0,0,0,-10,-30,0
218,1,0,0,0,-13,-23,-9
219,1,0,0,0,-19,-5,-5
220,1,0,0,0,-19,0,-8
221,1,0,0,0,-16,-14,-2
222,1,0,0,0,-13,-22,0
223,1,0,0,0,-19,-6,-12
224,1,0,0,0,-17,0,-12
225,1,0,0,0,-12,-4,-9
226,1,0,0,0,-10,-7,-6
227,1,0,0,0,-6,-17,-3
228,1,0,0,0,-12,-19,-1
229,1,0,0,0,-12,-15,-12
230,1,0,0,0,-10,-11,-6
231,1,0,0,0,-5,-14,-7
232,1,0,0,0,-15,-15,-15
233,1,0,0,0,-14,-5,-19
234,1,0,0,0,-12,-8,-18
235,1,0,0,0,-4,-15,-23
236,1,0,0,0,-2,-20,-6
237,1,0,0,0,0,-5,-11
238,1,0,0,0,-11,-2,-11
239,1,0,0,0,-15,-4,-11
240,1,0,0,0,-7,-2,-14
241,1,0,0,0,-7,-7,-4
242,1,0,0,0,-7,-10,-6
243,1,0,0,0,-10,-4,-21
244,1,0,0,0,-11,-17,-22
245,1,0,0,0,-10,-15,-22
246,1,0,0,0,-9,-5,-15
247,1,0,0,0,-2,1,-15
248,1,0,0,0,-8,-6,-20
249,1,0,0,0,-15,-13,-23
250,1,0,0,0,-5,-6,-32
251,1,0,0,0,-5,-4,-16
252,1,0,0,0,-4,-4,-6
253,1,0,0,0,-4,-7,-12
254,1,0,0,0,-3,-5,-8
255,1,0,0,0,-1,-5,-18
256,1,0,0,0,1,-13,-11
257,1,0,0,0,4,-13,-3
258,1,0,0,0,9,-7,-5
259,1,0,0,0,-1,-12,6
260,1,0,0,0,1,-8,-1
261,1,0,0,0,0,-11,8
262,1,0,0,0,0,-4,10
263,1,0,0,0,2,5,0
264,1,0,0,0,-3,-7,2
265,1,0,0,0,-4,-16,-1
266,1,0,0,0,-10,-13,-12
267,1,0,0,0,-16,0,-12
268,1,0,0,0,-8,4,-2
269,1,0,0,0,-8,-9,3
270,1,0,0,0,-10,-16,-2
271,1,0,0,0,-10,-12,-9
272,1,0,0,0,-9,0,-9
273,1,0,0,0,-2,0,-8
274,1,0,0,0,-2,-17,-3
275,1,0,0,0,-9,-23,-10
276,1,0,0,0,-12,-1,-12
277,1,0,0,0,-11,5,-9
278,1,0,0,0,-6,-4,-11
279,1,0,0,0,0,-16,-16
280,1,0,0,0,-2,-14,-20
281,1,0,0,0,-6,-2,-17
282,1,0,0,0,-6,-2,-16
283,1,0,0,0,-7,-6,-2
284,1,0,0,0,-7,-16,-6
285,1,0,0,0,-6,-17,-11
286,1,0,0,0,-2,-14,-3
287,1,0,0,0,-6,-3,-7
288,1,0,0,0,-2,1,-7
289,1,0,0,0,-1,-2,-12
290,1,0,0,0,-6,-7,-8
291,1,0,0,0,-17,-4,-8
292,1,0,0,0,-7,6,-6
293,1,0,0,0,-2,4,-8
294,1,0,0,0,0,-10,-5
295,1,0,0,0,-4,-16,7
296,1,0,0,0,-3,-2,-11
297,1,0,0,0,-8,5,-10
298,1,0,0,0,-9,-4,-4
299,1,0,0,0,-3,-13,-8
300,1,0,0,0,-13,-8,-4
301,1,0,0,0,-10,1,0
302,1,0,0,0,-4,3,-2
303,1,0,0,0,0,-11,-2
304,1,0,0,0,3,-19,-6
305,1,0,0,0,-2,-11,-6
306,1,0,0,0,-8,2,-2
307,1,0,0,0,-6,2,-7
308,1,0,0,0,-2,-6,-12
309,1,0,0,0,0,-4,-13
310,1,0,0,0,-2,-5,-12
311,1,0,0,0,-4,-7,-19
312,1,0,0,0,-6,-7,-21
313,1,0,0,0,0,-6,-21
314,1,0,0,0,0,-11,-16
315,1,0,0,0,-6,-9,-17
316,1,0,0,0,-9,-1,-30
317,1,0,0,0,-6,-4,-18
318,1,0,0,0,-5,-7,-13
319,1,0,0,0,-2,-2,-10
320,1,0,0,0,-3,0,-13
321,1,0,0,0,-8,0,-9
322,1,0,0,0,-1,-5,-19
323,1,0,0,0,-2,-7,-12
324,1,0,0,0,-9,-1,-14
325,1,0,0,0,-21,0,-18
326,1,0,0,0,-20,-8,-11
327,1,0,0,0,-10,-11,-16
328,1,0,0,0,0,-1,-29
329,1,0,0,0,2,8,-19
330,1,0,0,0,0,17,-20
331,1,0,0,0,-5,4,-15
332,1,0,0,0,-2,-14,-5
333,1,0,0,0,0,-11,-20
334,1,0,0,0,-4,6,-22
335,1,0,0,0,-4,8,-15
336,1,0,0,0,-7,0,-12
337,1,0,0,0,-10,-4,-15
338,1,0,0,0,-4,2,-17
339,1,0,0,0,-3,0,-18
340,1,0,0,0,-10,-8,-11
341,1,0,0,0,-11,-7,-11
342,1,0,0,0,-18,2,-20
343,1,0,0,0,-20,1,-21
344,1,0,0,0,-11,-9,-21
345,1,0,0,0,-9,-20,-16
346,1,0,0,0,-4,-20,-19
347,1,0,0,0,-12,-15,-23
348,1,0,0,0,-12,-8,-27
349,1,0,0,0,-6,0,-28
350,1,0,0,0,-5,0,-20
351,1,0,0,0,0,-7,-12
352,1,0,0,0,-4,-7,-2
353,1,0,0,0,-7,0,-2
354,1,0,0,0,-5,2,-7
355,1,0,0,0,-3,-3,-13
356,1,0,0,0,-5,-11,-13
357,1,0,0,0,-7,-12,-13
358,1,0,0,0,-11,-13,-20
359,1,0,0,0,-9,-2,-22
360,1,0,0,0,-9,3,-18
361,1,0,0,0,-12,-7,-8
362,1,0,0,0,-9,-4,-22
363,1,0,0,0,-2,-1,-24
364,1,0,0,0,-7,-11,-16
365,1,0,0,0,-10,-9,-23
366,1,0,0,0,-11,-6,-28
367,1,0,0,0,-6,-3,-21
368,1,0,0,0,-12,5,-15
369,1,0,0,0,-10,9,-18
370,1,0,0,0,-8,-6,-12
371,1,0,0,0,-10,-20,-14
372,1,0,0,0,-10,-11,-7
373,1,0,0,0,-11,-4,-8
374,1,0,0,0,-8,-2,-13
375,1,0,0,0,-6,-3,-14
376,1,0,0,0,-8,0,-12
377,1,0,0,0,-11,1,-15
378,1,0,0,0,-11,7,-25
379,1,0,0,0,-8,0,-23
380,1,0,0,0,-8,-8,-21
381,1,0,0,0,-2,-8,-22
382,1,0,0,0,-8,-2,-23
383,1,0,0,0,-7,1,-26
384,1,0,0,0,-6,-7,-17
385,1,0,0,0,0,-20,-20
386,1,0,0,0,2,-18,-16
387,1,0,0,0,-2,-8,-11
388,1,0,0,0,-5,5,-11
389,1,0,0,0,-5,2,-11
390,1,0,0,0,-4,-6,-8
391,1,0,0,0,-3,-2,-19
392,1,0,0,0,-4,2,-19
393,1,0,0,0,0,-4,-21
394,1,0,0,0,6,-10,-17
395,1,0,0,0,0,-3,-8
396,1,0,0,0,-7,19,-8
397,1,0,0,0,-8,23,-19
398,1,0,0,0,-9,-1,-19
399,1,0,0,0,-9,-21,-13
400,1,0,0,0,-1,-14,-14
401,1,0,0,0,-2,7,-13
402,1,0,0,0,-14,8,-20
403,1,0,0,0,-10,-4,-27
404,1,0,0,0,-6,-16,-16
405,1,0,0,0,-5,-1,-19
406,1,0,0,0,-5,17,-21
407,1,0,0,0,-6,17,-16
408,1,0,0,0,-5,0,-19
409,1,0,0,0,-6,-3,-11
410,1,0,0,0,-6,8,-15
411,1,0,0,0,-10,18,-14
412,1,0,0,0,-10,1,-11
413,1,0,0,0,-3,-9,-15
414,1,0,0,0,-3,-18,-18
415,1,0,0,0,-5,-12,-7
416,1,0,0,0,-8,0,0
417,1,0,0,0,-8,14,0
418,1,0,0,0,-7,15,0
419,1,0,0,0,-8,0,-10
420,1,0,0,0,-6,-11,-15
421,1,0,0,0,0,-5,-22
422,1,0,0,0,0,7,-10
423,1,0,0,0,-3,2,-12
424,1,0,0,0,-4,-9,-13
425,1,0,0,0,-10,-5,-9
426,1,0,0,0,-10,3,-13
427,1,0,0,0,-2,0,-17
428,1,0,0,0,0,-14,-16
429,1,0,0,0,-4,-13,-21
430,1,0,0,0,-13,-3,-20
431,1,0,0,0,-15,0,-19
432,1,0,0,0,-9,0,-19
433,1,0,0,0,-2,-13,-23
434,1,0,0,0,-5,-12,-25
435,1,0,0,0,-13,-1,-38
436,1,0,0,0,-8,1,-34
437,1,0,0,0,-5,-12,-30
438,1,0,0,0,0,-12,-32
439,1,0,0,0,-1,-7,-27
440,1,0,0,0,-10,0,-23
441,1,0,0,0,-13,2,-27
442,1,0,0,0,-10,-12,-18
443,1,0,0,0,-15,-9,-5
444,1,0,0,0,-19,11,-13
445,1,0,0,0,-14,10,-22
446,1,0,0,0,-12,-14,-13
447,1,0,0,0,-9,-19,-12
448,1,0,0,0,-6,-3,-19
449,1,0,0,0,-5,5,-17
450,1,0,0,0,-3,3,-13
451,1,0,0,0,-4,-5,-5
452,1,0,0,0,-6,-20,-1
453,1,0,0,0,-7,-11,-9
454,1,0,0,0,-8,2,-8
455,1,0,0,0,-2,0,-10
456,1,0,0,0,-2,-2,-17
457,1,0,0,0,-10,-14,-15
458,1,0,0,0,-7,-6,-15
459,1,0,0,0,-10,8,-14
460,1,0,0,0,-9,5,-13
461,1,0,0,0,-7,0,-20
462,1,0,0,0,-9,-1,-14
463,1,0,0,0,-13,3,-15
464,1,0,0,0,-6,6,-17
465,1,0,0,0,-8,7,-6
466,1,0,0,0,-3,-2,-8
467,1,0,0,0,-6,-9,-12
468,1,0,0,0,-6,-11,-7
469,1,0,0,0,-6,2,-4
470,1,0,0,0,-6,10,-7
471,1,0,0,0,-3,-5,-10
472,1,0,0,0,-10,-15,-9
473,1,0,0,0,-14,2,-13
474,1,0,0,0,-14,17,-19
475,1,0,0,0,-7,0,-15
476,1,0,0,0,-5,-10,-14
477,1,0,0,0,-6,-7,-14
478,1,0,0,0,-9,3,-15
479,1,0,0,0,-13,2,-17
480,1,0,0,0,-8,-10,-19
481,1,0,0,0,-6,-13,-10
482,1,0,0,0,-5,0,-20
483,1,0,0,0,-10,7,-27
484,1,0,0,0,-10,2,-22
485,1,0,0,0,-4,-3,-16
486,1,0,0,0,-4,-4,-19
487,1,0,0,0,-7,0,-21
488,1,0,0,0,-6,11,-23
489,1,0,0,0,-7,5,-16
490,1,0,0,0,-13,-3,1
491,1,0,0,0,-9,0,-1
492,1,0,0,0,-8,9,-8
493,1,0,0,0,-13,3,-2
494,1,0,0,0,-14,4,-4
495,1,0,0,0,-10,-5,-2
496,1,0,0,0,-6,-6,-3
497,1,0,0,0,-7,0,-17
498,1,0,0,0,-9,-1,-9
499,1,0,0,0,-5,-3,-13
500,1,0,0,0,-6,-1,-11
501,1,0,0,0,-6,0,-8
502,1,0,0,0,-8,6,-13
503,1,0,0,0,-9,5,-13
504,1,0,0,0,-5,2,-7
505,1,0,0,0,-6,0,-18
506,1,0,0,0,-11,-21,-31
507,1,0,0,0,-13,-13,-26
508,1,0,0,0,-12,8,-27
509,1,0,0,0,-11,6,-28
510,1,0,0,0,-10,-12,-12
511,1,0,0,0,-14,-14,-11
512,1,0,0,0,-19,-2,-13
513,1,0,0,0,-17,0,-3
514,1,0,0,0,-11,0,-13
515,1,0,0,0,-10,-9,-11
516,1,0,0,0,-17,-12,-7
517,1,0,0,0,-17,2,-17
518,1,0,0,0,-13,3,-13
519,1,0,0,0,-12,-8,-2
520,1,0,0,0,-12,-13,-13
521,1,0,0,0,-16,-6,-15
522,1,0,0,0,-17,0,-15
523,1,0,0,0,-13,2,-18
524,1,0,0,0,-4,-1,-10
525,1,0,0,0,-2,2,-2
526,1,0,0,0,-12,6,-9
527,1,0,0,0,-15,9,-8
528,1,0,0,0,-11,-5,-9
529,1,0,0,0,-3,-13,-6
530,1,0,0,0,-4,-2,-9
531,1,0,0,0,-13,3,-6
532,1,0,0,0,-13,4,-11
533,1,0,0,0,-6,-8,-20
534,1,0,0,0,-1,-17,-18
535,1,0,0,0,-4,-10,-18
536,1,0,0,0,-4,3,-17
537,1,0,0,0,-10,8,-14
538,1,0,0,0,-10,5,-11
539,1,0,0,0,-16,-6,-3
540,1,0,0,0,-6,-1,-2
541,1,0,0,0,0,5,-17
542,1,0,0,0,-7,0,-10
543,1,0,0,0,-5,-4,-10
544,1,0,0,0,-2,-5,-16
545,1,0,0,0,-5,-18,-6
546,1,0,0,0,-7,-11,-4
547,1,0,0,0,-3,-2,-14
548,1,0,0,0,-6,-12,-10
549,1,0,0,0,-7,-25,-1
550,1,0,0,0,-15,-12,-11
551,1,0,0,0,-16,9,-9
552,1,0,0,0,-13,11,-11
553,1,0,0,0,-10,-9,-3
554,1,0,0,0,-14,-14,-6
555,1,0,0,0,-17,0,-11
556,1,0,0,0,-14,4,-18
557,1,0,0,0,-5,-6,-20
558,1,0,0,0,0,-12,-22
559,1,0,0,0,3,-2,-23
560,1,0,0,0,1,5,-19
561,1,0,0,0,2,4,-9
562,1,0,0,0,13,-6,-12
563,1,0,0,0,12,-7,-16
564,1,0,0,0,5,5,-14
565,1,0,0,0,2,14,-12
566,1,0,0,0,2,6,-15
567,1,0,0,0,2,5,-16
568,1,0,0,0,-1,0,-18
569,1,0,0,0,-4,0,-21
570,1,0,0,0,-5,-2,-22
571,1,0,0,0,-4,0,-10
572,1,0,0,0,-2,5,1
573,1,0,0,0,-1,15,0
574,1,0,0,0,-11,19,4
575,1,0,0,0,-10,0,-3
576,1,0,0,0,-4,-17,-5
577,1,0,0,0,-9,-11,-1
578,1,0,0,0,-13,18,-1
579,1,0,0,0,-7,20,-9
580,1,0,0,0,-10,1,-8
581,1,0,0,0,-15,-11,-20
582,1,0,0,0,-10,-7,-24
583,1,0,0,0,-10,0,-18
584,1,0,0,0,-3,1,-26
585,1,0,0,0,-2,-2,-19
586,1,0,0,0,-10,-5,-13
587,1,0,0,0,-14,0,-13
588,1,0,0,0,-12,2,-8
589,1,0,0,0,-7,1,-11
590,1,0,0,0,-7,0,-18
591,1,0,0,0,-12,0,-14
592,1,0,0,0,-22,0,-12
593,1,0,0,0,-18,4,-9
594,1,0,0,0,-10,-4,-8
595,1,0,0,0,-4,-17,-9
596,1,0,0,0,-10,-1,-24
597,1,0,0,0,-11,5,-19
598,1,0,0,0,-8,4,-8
599,1,0,0,0,-5,1,-5
600,1,0,0,0,-6,-6,4
601,1,0,0,0,-5,0,-6
602,1,0,0,0,-11,0,-14
603,1,0,0,0,-11,-3,-8
604,1,0,0,0,0,0,-3
605,1,0,0,0,-2,3,-7
606,1,0,0,0,-7,-2,-5
607,1,0,0,0,-3,2,-13
608,1,0,0,0,-1,2,-18
609,1,0,0,0,2,0,-19
610,1,0,0,0,0,-9,-18
611,1,0,0,0,0,-4,-9
612,1,0,0,0,-5,4,3
613,1,0,0,0,-6,3,0
614,1,0,0,0,-1,0,-10
615,1,0,0,0,-9,-11,-5
616,1,0,0,0,-15,-10,-6
617,1,0,0,0,-16,0,-3
618,1,0,0,0,-12,-4,-1
619,1,0,0,0,-9,-6,0
620,1,0,0,0,-11,0,-1
621,1,0,0,0,-10,13,-8
622,1,0,0,0,-6,-1,-9
623,1,0,0,0,0,-15,-5
624,1,0,0,0,2,-12,-12
625,1,0,0,0,0,-5,-3
626,1,0,0,0,1,7,-3
627,1,0,0,0,-1,6,-9
628,1,0,0,0,1,-7,-9
629,1,0,0,0,0,-23,-17
630,1,0,0,0,-1,0,-18
631,1,0,0,0,-1,28,-17
632,1,0,0,0,-10,5,0
633,1,0,0,0,-18,-5,7
634,1,0,0,0,-16,6,-6
635,1,0,0,0,-11,7,-2
636,1,0,0,0,-6,4,0
637,1,0,0,0,2,0,-20
638,1,0,0,0,-12,-20,-4
639,1,0,0,0,-17,-13,-14
640,1,0,0,0,-12,8,-22
641,1,0,0,0,-1,0,4
642,1,0,0,0,5,-4,-1
643,1,0,0,0,0,0,-7
644,1,0,0,0,-5,-4,-14
645,1,0,0,0,-5,-3,-23
646,1,0,0,0,0,-9,-17
647,1,0,0,0,5,-12,-8
648,1,0,0,0,0,-5,-8
649,1,0,0,0,-9,-2,-22
650,1,0,0,0,-14,-7,-15
651,1,0,0,0,-18,-2,-10
652,1,0,0,0,-4,10,-13
653,1,0,0,0,-3,4,-6
654,1,0,0,0,-14,-4,-10
655,1,0,0,0,-11,-3,-15
656,1,0,0,0,-7,-3,-1
657,1,0,0,0,-4,0,-8
658,1,0,0,0,0,1,-18
659,1,0,0,0,0,-3,-22
660,1,0,0,0,-4,-6,-22
661,1,0,0,0,-5,-3,-26
662,1,0,0,0,-5,0,-23
663,1,0,0,0,-2,-2,-19
664,1,0,0,0,-8,-2,-16
665,1,0,0,0,-12,-5,-15
666,1,0,0,0,-11,-1,-6
667,1,0,0,0,-3,3,-13
668,1,0,0,0,-5,-5,-15
669,1,0,0,0,-8,-4,-21
670,1,0,0,0,-12,-1,-26
671,1,0,0,0,-12,-5,-19
672,1,0,0,0,-10,-2,-16
673,1,0,0,0,-13,2,-22
674,1,0,0,0,-11,4,-21
675,1,0,0,0,-12,0,-21
676,1,0,0,0,-8,-11,-21
677,1,0,0,0,-6,-19,-9
678,1,0,0,0,-5,-12,-16
679,1,0,0,0,-6,-8,-27
680,1,0,0,0,-6,-9,-18
681,1,0,0,0,-5,-6,-27
682,1,0,0,0,-8,3,-20
683,1,0,0,0,-12,2,-16
684,1,0,0,0,-12,0,-16
685,1,0,0,0,-10,-3,-15
686,1,0,0,0,-12,-6,-2
687,1,0,0,0,-8,-2,-5
688,1,0,0,0,-6,4,-7
689,1,0,0,0,-2,0,-8
690,1,0,0,0,-13,-2,-2
691,1,0,0,0,-4,5,-21
692,1,0,0,0,-3,0,-19
693,1,0,0,0,-6,-7,-10
694,1,0,0,0,-1,12,-21
695,1,0,0,0,-4,4,-17
696,1,0,0,0,-7,-9,-18
697,1,0,0,0,-12,-8,-18
698,1,0,0,0,-6,-4,-22
699,1,0,0,0,0,-4,-20
700,1,0,0,0,-7,-8,-16
701,1,0,0,0,-8,-9,-11
702,1,0,0,0,-8,-8,-6
703,1,0,0,0,-13,0,0
704,1,0,0,0,-14,4,0
705,1,0,0,0,-16,6,-3
706,1,0,0,0,-16,-8,-8
707,1,0,0,0,-19,-19,-8
708,1,0,0,0,-18,-7,-15
709,1,0,0,0,-18,11,-7
710,1,0,0,0,-17,11,-7
711,1,0,0,0,-17,-4,-15
712,1,0,0,0,-12,-15,-21
713,1,0,0,0,-13,-5,-12
714,1,0,0,0,-7,17,-14
715,1,0,0,0,-9,13,-13
716,1,0,0,0,-6,-14,-5
717,1,0,0,0,-6,-15,-14
718,1,0,0,0,-14,2,-15
719,1,0,0,0,-17,-2,-6
720,1,0,0,0,-3,-10,-12
721,1,0,0,0,-3,-6,-15
722,1,0,0,0,-15,-2,-11
723,1,0,0,0,-18,13,-17
724,1,0,0,0,-10,8,-14
725,1,0,0,0,-8,-5,-12
726,1,0,0,0,-9,-9,-16
727,1,0,0,0,-15,0,-26
728,1,0,0,0,-9,9,-27
729,1,0,0,0,-5,6,-20
730,1,0,0,0,3,0,-13
731,1,0,0,0,2,-9,-8
732,1,0,0,0,0,0,-16
733,1,0,0,0,-5,10,-16
734,1,0,0,0,-5,7,-2
735,1,0,0,0,0,5,-12
736,1,0,0,0,-4,-5,-18
737,1,0,0,0,-8,-4,-23
738,1,0,0,0,-11,4,-23
739,1,0,0,0,-13,10,-10
740,1,0,0,0,-4,5,-15
741,1,0,0,0,-4,-6,-22
742,1,0,0,0,-6,-6,-20
743,1,0,0,0,-1,11,-19
744,1,0,0,0,0,19,-13
745,1,0,0,0,3,8,-10
746,1,0,0,0,0,-3,-21
747,1,0,0,0,-3,-8,-27
748,1,0,0,0,-3,3,-35
749,1,0,0,0,1,11,-26
750,1,0,0,0,7,0,-18
751,1,0,0,0,4,-3,-24
752,1,0,0,0,-2,3,-25
