t,w,x,y,z,ax,ay,az
1451,1.00,0.00,-0.00,0.00,-1,-5,39
1452,1.00,0.00,-0.00,0.00,3,16,-25
1453,1.00,0.00,-0.00,0.00,8,34,-24
1454,1.00,0.00,-0.00,0.00,7,24,-7
1455,1.00,0.00,-0.00,0.00,6,11,-11
1456,1.00,0.00,-0.00,0.00,12,10,-22
1457,1.00,0.00,-0.00,0.00,1,36,-18
1458,1.00,0.00,-0.00,0.00,-7,46,-2
1459,1.00,0.00,-0.00,0.00,0,49,-6
1460,1.00,0.00,-0.00,0.00,15,50,-5
1461,1.00,0.00,-0.00,0.00,14,40,1
1462,1.00,0.00,-0.00,0.00,5,26,-2
1463,1.00,0.00,-0.00,0.00,9,33,-14
1464,1.00,0.00,-0.00,0.00,9,17,-8
1465,1.00,0.00,-0.00,0.00,20,10,-7
1466,1.00,0.00,-0.00,0.00,23,9,-8
1467,1.00,0.00,-0.00,0.00,9,-8,-6
1468,1.00,0.00,-0.00,0.00,2,-24,-17
1469,1.00,0.00,-0.00,0.00,24,-19,-38
1470,1.00,0.00,-0.00,0.00,3,-30,4
1471,1.00,0.00,-0.00,0.00,-6,-37,32
1472,1.00,0.00,-0.00,0.00,1,-20,6
1473,1.00,0.00,-0.00,0.00,-7,-16,28
1474,1.00,0.00,-0.00,0.00,-22,-5,31
1475,1.00,0.00,-0.00,0.00,-15,2,28
1476,1.00,0.00,-0.00,0.00,0,86,0
1477,1.00,0.00,-0.00,0.00,0,142,-1
1478,1.00,0.00,-0.00,0.00,-2,140,9
1479,1.00,0.00,-0.00,0.00,3,122,-12
1480,1.00,0.00,-0.00,0.00,-15,103,-16
1481,1.00,0.00,-0.00,0.00,-24,63,2
1482,1.00,0.00,-0.00,0.00,-15,53,-10
1483,1.00,0.00,-0.00,0.00,-3,12,1
1484,1.00,0.00,-0.00,0.00,2,13,3
1485,1.00,0.00,-0.00,0.00,-5,7,23
1486,1.00,0.00,-0.00,0.00,-21,14,16
1487,1.00,0.00,-0.00,0.00,-10,11,-15
1488,1.00,0.00,-0.00,0.00,-9,0,2
1489,1.00,0.00,-0.00,0.00,-1,5,-4
1490,1.00,0.00,-0.00,0.00,-1,-11,-1
1491,1.00,0.00,-0.00,0.00,3,-54,30
1492,1.00,0.00,-0.00,0.00,6,-21,33
1493,1.00,0.00,-0.00,0.00,19,13,-34
1494,1.00,0.00,-0.00,0.00,23,10,-22
1495,1.00,0.00,-0.00,0.00,0,-21,6
1496,1.00,0.00,-0.00,0.00,-18,-18,0
1497,1.00,0.00,-0.00,0.00,-4,-27,4
1498,1.00,0.00,-0.00,0.00,0,-10,-2
1499,1.00,0.00,-0.00,0.00,10,-14,-8
1500,1.00,0.00,-0.00,0.00,14,-16,-10
1501,1.00,0.00,-0.00,0.00,5,-8,-27
1502,1.00,0.00,-0.00,0.00,-13,-64,64
1503,1.00,0.00,-0.00,0.00,18,36,-54
1504,1.00,0.00,-0.00,0.00,11,-29,0
1505,1.00,0.00,-0.00,0.00,24,15,-52
1506,1.00,0.00,-0.00,0.00,-5,-2,21
1507,1.00,0.00,-0.00,0.00,-4,19,-23
1508,1.00,0.00,-0.00,0.00,-22,-7,-6
1509,1.00,0.00,-0.00,0.00,11,46,-30
1510,1.00,0.00,-0.00,0.00,8,-5,19
1511,1.00,0.00,-0.00,0.00,-1,14,14
1512,1.00,0.00,-0.00,0.00,2,-6,20
1513,1.00,0.00,-0.00,0.00,-19,8,5
1514,1.00,0.00,-0.00,0.00,-21,0,18
1515,1.00,0.00,-0.00,0.00,6,5,0
1516,1.00,0.00,-0.00,0.00,0,-13,32
1517,1.00,0.00,-0.00,0.00,17,12,-12
1518,1.00,0.00,-0.00,0.00,16,-14,-2
1519,1.00,0.00,-0.00,0.00,-8,5,-9
1520,1.00,0.00,-0.00,0.00,0,-5,7
1521,1.00,0.00,-0.00,0.00,0,-28,22
1522,1.00,0.00,-0.00,0.00,7,-14,42
1523,1.00,0.00,-0.00,0.00,16,15,-3
1524,1.00,0.00,-0.00,0.00,19,-2,-4
1525,1.00,0.00,-0.00,0.00,3,-4,-17
1526,1.00,0.00,-0.00,0.00,0,-21,25
1527,1.00,0.00,-0.00,0.00,6,1,1
1528,1.00,0.00,-0.00,0.00,-17,31,9
1529,1.00,0.00,-0.00,0.00,-52,-10,36
1530,1.00,0.00,-0.00,0.00,-47,14,-4
1531,1.00,0.00,-0.00,0.00,-6,3,-31
1532,1.00,0.00,-0.00,0.00,-1,0,6
1533,1.00,0.00,-0.00,0.00,16,0,4
1534,1.00,0.00,-0.00,0.00,-18,-59,119
1535,1.00,0.00,-0.00,0.00,-7,50,-44
1536,1.00,0.00,-0.00,0.00,0,-9,-17
1537,1.00,0.00,-0.00,0.00,5,4,-20
1538,1.00,0.00,-0.00,0.00,0,-15,51
1539,1.00,0.00,-0.00,0.00,24,-3,-5
1540,1.00,0.00,-0.00,0.00,15,-13,-2
1541,1.00,0.00,-0.00,0.00,-13,-6,19
1542,1.00,0.00,-0.00,0.00,-13,-41,15
1543,1.00,0.00,-0.00,-0.00,13,15,-13
1544,1.00,0.00,-0.00,0.00,7,-16,38
1545,1.00,0.00,-0.00,0.00,8,11,-17
1546,1.00,0.00,-0.00,-0.00,-1,-24,29
1547,1.00,0.00,-0.00,-0.00,-24,15,5
1548,1.00,0.00,-0.00,-0.00,-20,-17,-3
1549,1.00,0.00,-0.00,-0.00,-14,2,12
1550,1.00,0.00,-0.00,-0.00,0,-12,34
1551,1.00,0.00,-0.00,-0.00,8,-7,-13
1552,1.00,0.00,-0.00,-0.00,1,-12,14
1553,1.00,0.00,-0.00,-0.00,-1,-27,24
1554,1.00,0.00,-0.00,-0.00,13,-10,-18
1555,1.00,0.00,-0.00,-0.00,9,1,13
1556,1.00,0.00,-0.00,-0.00,13,-21,30
1557,1.00,0.00,-0.00,-0.00,8,18,-20
1558,1.00,0.00,-0.00,-0.00,8,-15,20
1559,1.00,0.00,-0.00,-0.00,-4,17,-14
1560,1.00,0.00,-0.00,-0.00,-13,0,3
1561,1.00,0.00,-0.00,-0.00,8,4,14
1562,1.00,0.00,-0.00,-0.00,30,-13,17
1563,1.00,0.00,-0.00,-0.00,9,0,0
1564,1.00,0.00,-0.00,-0.00,11,-3,-1
1565,1.00,0.00,-0.00,-0.00,-84,8,-120
1566,1.00,0.00,-0.00,-0.00,27,-67,-438
1567,1.00,0.00,-0.00,-0.00,-28,-116,-379
1568,1.00,0.00,0.00,-0.00,-50,0,-204
1569,1.00,0.00,0.00,-0.00,32,51,-142
1570,1.00,0.00,-0.00,-0.00,86,52,-110
1571,1.00,0.00,-0.00,-0.00,45,25,-74
1572,1.00,0.00,-0.00,-0.00,83,-27,-136
1573,1.00,0.00,-0.00,-0.00,-20,-55,-163
1574,1.00,0.00,-0.00,-0.00,-59,-63,-119
1575,1.00,0.00,-0.00,-0.00,100,-2,-179
1576,1.00,0.00,-0.00,-0.00,239,-27,-214
1577,1.00,0.00,-0.00,-0.00,152,-77,-153
1578,1.00,0.00,-0.00,-0.00,41,-146,-113
1579,1.00,0.00,-0.00,-0.00,-21,-75,17
1580,1.00,0.00,-0.00,-0.00,50,-43,159
1581,1.00,0.00,-0.00,-0.00,166,-10,155
1582,1.00,0.00,-0.00,-0.00,138,-37,172
1583,1.00,0.00,-0.00,-0.00,-13,-49,179
1584,1.00,0.00,-0.00,-0.00,-120,-52,136
1585,1.00,0.00,-0.00,-0.00,-139,11,196
1586,1.00,0.00,-0.00,-0.00,-13,1,243
1587,1.00,0.00,-0.00,-0.00,95,-25,258
1588,1.00,0.00,-0.00,-0.00,-13,-74,281
1589,1.00,-0.00,-0.00,-0.00,-128,-58,297
1590,1.00,0.00,-0.00,-0.00,-174,-48,311
1591,1.00,0.00,-0.00,-0.00,21,15,318
1592,1.00,0.00,-0.00,-0.00,169,-21,354
1593,1.00,-0.00,-0.00,-0.00,75,-98,386
1594,1.00,-0.00,-0.00,-0.00,-1,-72,223
1595,1.00,-0.00,-0.00,-0.00,-49,-127,151
1596,1.00,-0.00,-0.00,-0.00,102,-93,132
1597,1.00,-0.00,-0.00,-0.00,303,-85,105
1598,1.00,-0.00,-0.00,-0.00,262,-117,105
1599,1.00,-0.00,-0.00,-0.00,123,-154,35
1600,1.00,-0.00,-0.00,-0.00,50,-85,-64
1601,1.00,-0.00,-0.00,-0.00,210,-125,-125
1602,1.00,-0.00,-0.00,-0.00,287,-87,-104
1603,1.00,-0.00,-0.00,-0.00,280,-102,-121
1604,1.00,-0.00,-0.00,-0.00,159,-73,-264
1605,1.00,-0.00,-0.00,-0.00,45,-157,-234
1606,1.00,-0.00,-0.00,-0.00,140,-90,-313
1607,1.00,-0.00,-0.00,-0.00,314,-91,-251
1608,1.00,-0.00,-0.00,-0.00,249,-84,-184
1609,1.00,-0.00,-0.00,-0.00,96,-39,-282
1610,1.00,-0.00,-0.00,-0.00,21,-50,-278
1611,1.00,-0.00,-0.00,-0.00,22,2,-198
1612,1.00,-0.00,-0.00,-0.00,156,-2,-132
1613,1.00,-0.00,-0.00,-0.00,146,48,-144
1614,1.00,-0.00,-0.00,-0.00,-14,67,-195
1615,1.00,-0.00,-0.00,-0.00,-135,22,-255
1616,1.00,-0.00,-0.00,-0.00,-151,49,-277
1617,1.00,-0.00,-0.00,-0.00,5,50,-204
1618,1.00,-0.00,-0.00,-0.00,-75,101,-78
1619,1.00,-0.00,-0.00,-0.00,-192,148,-165
1620,1.00,-0.00,-0.00,-0.00,-327,61,-101
1621,1.00,-0.00,-0.00,-0.00,-273,135,-176
1622,1.00,-0.00,-0.00,-0.00,-113,95,-140
1623,1.00,-0.00,-0.00,-0.00,-118,59,-9
1624,1.00,-0.00,-0.00,-0.00,-192,124,-19
1625,1.00,-0.00,-0.00,-0.00,-303,95,38
1626,1.00,-0.00,-0.00,-0.00,-299,105,51
1627,1.00,-0.00,-0.00,-0.00,-216,127,50
1628,1.00,-0.00,-0.00,-0.00,-96,94,153
1629,1.00,-0.00,-0.00,-0.00,-169,156,127
1630,1.00,0.00,-0.00,-0.00,-254,72,171
1631,1.00,-0.00,-0.00,-0.00,-249,102,60
1632,1.00,0.00,-0.00,-0.00,-91,99,88
1633,1.00,0.00,-0.00,-0.00,54,79,193
1634,1.00,0.00,-0.00,-0.00,-38,70,174
1635,1.00,0.00,-0.00,-0.00,-147,6,138
1636,1.00,-0.00,-0.00,-0.00,-148,3,168
1637,1.00,0.00,0.00,-0.00,-3,65,233
1638,1.00,0.00,-0.00,-0.00,178,-12,352
1639,1.00,-0.00,-0.00,-0.00,124,-17,344
1640,1.00,-0.00,-0.00,-0.00,3,-10,267
1641,1.00,-0.00,-0.00,-0.00,-18,-58,325
1642,1.00,-0.00,-0.00,-0.00,62,24,352
1643,1.00,-0.00,-0.00,-0.00,227,-77,357
1644,1.00,-0.00,-0.00,-0.00,191,-23,227
1645,1.00,-0.00,-0.00,-0.00,24,-82,178
1646,1.00,-0.00,-0.00,-0.00,-44,-108,101
1647,1.00,-0.00,-0.00,-0.00,69,-73,117
1648,1.00,-0.00,-0.00,-0.00,236,-60,47
1649,1.00,-0.00,-0.00,-0.00,292,-141,-41
1650,1.00,-0.00,-0.00,-0.00,156,-157,-113
1651,1.00,-0.00,-0.00,-0.00,24,-208,1
1652,1.00,-0.00,-0.00,-0.00,153,-132,-50
1653,1.00,-0.00,-0.00,-0.00,263,-134,-53
1654,1.00,-0.00,-0.00,-0.00,224,-143,-111
1655,1.00,-0.00,-0.00,-0.00,96,-101,-227
1656,1.00,-0.00,-0.00,-0.00,-28,-119,-240
1657,1.00,-0.00,-0.00,-0.00,83,-74,-296
1658,1.00,-0.00,-0.00,-0.00,161,-83,-184
1659,1.00,-0.00,-0.00,-0.00,190,-53,-162
1660,1.00,-0.00,-0.00,-0.00,30,-19,-199
1661,1.00,-0.00,-0.00,-0.00,-48,-42,-248
1662,1.00,-0.00,-0.00,-0.00,-36,10,-296
1663,1.00,-0.00,-0.00,-0.00,51,44,-225
1664,1.00,-0.00,-0.00,-0.00,57,101,-207
1665,1.00,-0.00,-0.00,-0.00,-51,125,-265
1666,1.00,-0.00,-0.00,-0.00,-153,64,-339
1667,1.00,-0.00,-0.00,-0.00,-124,74,-384
1668,1.00,-0.00,-0.00,-0.00,-25,157,-321
1669,1.00,-0.00,-0.00,-0.00,-36,133,-182
1670,1.00,-0.00,-0.00,-0.00,-125,193,-287
1671,1.00,-0.00,-0.00,-0.00,-297,138,-228
1672,1.00,-0.00,-0.00,-0.00,-247,101,-208
1673,1.00,-0.00,-0.00,-0.00,-32,117,-165
1674,1.00,-0.00,-0.00,-0.00,24,122,-14
1675,1.00,-0.00,-0.00,-0.00,-157,120,-2
1676,1.00,-0.00,-0.00,-0.00,-292,117,-51
1677,1.00,-0.00,-0.00,-0.00,-276,71,19
1678,1.00,-0.00,-0.00,-0.00,-104,142,83
1679,1.00,-0.00,-0.00,-0.00,4,90,231
1680,1.00,-0.00,-0.00,-0.00,-102,93,219
1681,1.00,0.00,-0.00,-0.00,-201,20,214
1682,1.00,0.00,-0.00,-0.00,-216,72,141
1683,1.00,0.00,-0.00,-0.00,-100,78,182
1684,1.00,0.00,-0.00,-0.00,32,28,252
1685,1.00,-0.00,-0.00,-0.00,-10,28,201
1686,1.00,0.00,-0.00,-0.00,-113,0,216
1687,1.00,-0.00,-0.00,-0.00,-174,-26,234
1688,1.00,0.00,-0.00,-0.00,-50,11,305
1689,1.00,-0.00,-0.00,-0.00,166,-11,257
1690,1.00,-0.00,-0.00,-0.00,113,-23,226
1691,1.00,-0.00,-0.00,-0.00,-62,-46,219
1692,1.00,-0.00,-0.00,-0.00,-62,-67,211
1693,1.00,-0.00,-0.00,-0.00,92,-46,155
1694,1.00,-0.00,-0.00,-0.00,289,-60,226
1695,1.00,-0.00,-0.00,-0.00,274,-59,183
1696,1.00,-0.00,-0.00,-0.00,126,-76,24
1697,1.00,-0.00,-0.00,-0.00,35,-104,24
1698,1.00,-0.00,-0.00,-0.00,130,-59,-54
1699,1.00,-0.00,-0.00,-0.00,323,-69,-93
1700,1.00,-0.00,-0.00,-0.00,274,-34,-156
1701,1.00,-0.00,-0.00,-0.00,100,-34,-278
1702,1.00,-0.00,-0.00,-0.00,19,-74,-281
1703,1.00,-0.00,-0.00,-0.00,59,-43,-351
1704,1.00,-0.00,-0.00,-0.00,177,-29,-299
1705,1.00,-0.00,-0.00,-0.00,171,-8,-301
1706,1.00,-0.00,-0.00,-0.00,-43,19,-354
1707,1.00,-0.00,-0.00,-0.00,-160,45,-370
1708,1.00,-0.00,-0.00,-0.00,-106,63,-285
1709,1.00,-0.00,-0.00,-0.00,-18,62,-165
1710,1.00,-0.00,-0.00,-0.00,4,52,-34
1711,1.00,-0.00,-0.00,-0.00,-147,92,-150
1712,1.00,-0.00,-0.00,-0.00,-392,45,-56
1713,1.00,-0.00,-0.00,-0.00,-298,107,-108
1714,1.00,-0.00,-0.00,-0.00,-105,98,-19
1715,1.00,-0.00,-0.00,-0.00,-93,118,128
1716,1.00,0.00,-0.00,-0.00,-203,117,46
1717,1.00,-0.00,-0.00,-0.00,-264,84,81
1718,1.00,0.00,-0.00,-0.00,-240,122,98
1719,1.00,0.00,-0.00,-0.00,-36,154,112
1720,1.00,0.00,-0.00,-0.00,43,113,181
1721,1.00,0.00,-0.00,-0.00,-133,110,211
1722,1.00,0.00,-0.00,-0.00,-238,119,251
1723,1.00,0.00,0.00,-0.00,-184,46,204
1724,1.00,0.00,0.00,-0.00,48,30,230
1725,1.00,0.00,-0.00,-0.00,147,9,316
1726,1.00,0.00,-0.00,-0.00,70,3,259
1727,1.00,0.00,-0.00,-0.00,-59,-53,286
1728,1.00,-0.00,0.00,-0.00,-56,-79,270
1729,1.00,-0.00,-0.00,-0.00,127,-70,206
1730,1.00,-0.00,-0.00,-0.00,246,-112,287
1731,1.00,-0.00,-0.00,-0.00,173,-113,181
1732,1.00,-0.00,-0.00,-0.00,51,-171,84
1733,1.00,-0.00,-0.00,-0.00,33,-102,58
1734,1.00,-0.00,-0.00,-0.00,171,-79,16
1735,1.00,-0.00,-0.00,-0.00,245,-82,30
1736,1.00,-0.00,-0.00,-0.00,201,-71,0
1737,1.00,-0.00,-0.00,-0.00,34,-79,-110
1738,1.00,-0.00,-0.00,-0.00,14,-76,-194
1739,1.00,-0.00,-0.00,-0.00,106,-78,-229
1740,1.00,-0.00,-0.00,-0.00,221,-44,-212
1741,1.00,-0.00,-0.00,-0.00,138,-7,-196
1742,1.00,-0.00,-0.00,-0.00,-30,17,-319
1743,1.00,-0.00,-0.00,-0.00,-135,5,-271
1744,1.00,-0.00,-0.00,-0.00,-64,92,-251
1745,1.00,-0.00,-0.00,-0.00,70,70,-214
1746,1.00,-0.00,-0.00,-0.00,-15,114,-174
1747,1.00,-0.00,-0.00,-0.00,-139,104,-231
1748,1.00,-0.00,-0.00,-0.00,-220,87,-248
1749,1.00,-0.00,-0.00,-0.00,-218,136,-151
1750,1.00,-0.00,-0.00,-0.00,-12,132,-81
1751,1.00,0.00,-0.00,-0.00,-72,150,20
1752,1.00,0.00,-0.00,-0.00,-260,183,-6
1753,1.00,0.00,0.00,-0.00,-301,74,70
1754,1.00,0.00,0.00,-0.00,-189,129,78
1755,1.00,0.00,0.00,-0.00,-21,108,192
1756,1.00,0.00,-0.00,-0.00,-25,75,258
1757,1.00,0.00,-0.00,-0.00,-150,85,238
1758,1.00,0.00,0.00,-0.00,-245,21,277
1759,1.00,0.00,0.00,-0.00,-139,49,312
1760,1.00,0.00,0.00,-0.00,47,65,389
1761,1.00,0.00,-0.00,-0.00,54,-1,340
1762,1.00,0.00,-0.00,-0.00,-61,-43,298
1763,1.00,0.00,0.00,-0.00,-153,-59,225
1764,1.00,0.00,0.00,-0.00,-37,-64,210
1765,1.00,0.00,0.00,-0.00,209,-80,223
1766,1.00,-0.00,-0.00,-0.00,260,-122,231
1767,1.00,-0.00,-0.00,-0.00,153,-115,84
1768,1.00,-0.00,-0.00,-0.00,43,-160,0
1769,1.00,-0.00,-0.00,-0.00,124,-102,-62
1770,1.00,-0.00,-0.00,-0.00,279,-83,-68
1771,1.00,-0.00,-0.00,-0.00,337,-87,-92
1772,1.00,-0.00,-0.00,-0.00,147,-61,-146
1773,1.00,-0.00,-0.00,-0.00,28,-77,-181
1774,1.00,-0.00,-0.00,-0.00,33,-20,-209
1775,1.00,-0.00,-0.00,-0.00,137,2,-160
1776,1.00,-0.00,-0.00,-0.00,175,29,-139
1777,1.00,-0.00,-0.00,-0.00,9,32,-204
1778,1.00,-0.00,-0.00,-0.00,-135,43,-316
1779,1.00,-0.00,-0.00,-0.00,-131,34,-283
1780,1.00,-0.00,-0.00,-0.00,-6,52,-246
1781,1.00,-0.00,-0.00,-0.00,-49,98,-108
1782,1.00,-0.00,-0.00,-0.00,-137,142,-118
1783,1.00,-0.00,-0.00,-0.00,-292,92,-121
1784,1.00,0.00,-0.00,-0.00,-314,111,-80
1785,1.00,0.00,0.00,-0.00,-108,139,-62
1786,1.00,0.00,-0.00,-0.00,-89,140,60
1787,1.00,0.00,-0.00,-0.00,-129,152,95
1788,1.00,0.00,0.00,-0.00,-236,143,93
1789,1.00,0.00,0.00,-0.00,-214,76,60
1790,1.00,0.00,0.00,-0.00,-56,91,121
1791,1.00,0.00,0.00,-0.00,61,104,276
1792,1.00,0.00,-0.00,-0.00,-6,61,262
1793,1.00,0.00,0.00,-0.00,-88,6,255
1794,1.00,0.00,0.00,-0.00,-39,-48,214
1795,1.00,0.00,0.00,-0.00,175,-46,253
1796,1.00,0.00,-0.00,-0.00,313,-61,246
1797,1.00,0.00,-0.00,-0.00,235,-116,139
1798,1.00,0.00,-0.00,-0.00,72,-135,92
1799,1.00,-0.00,-0.00,-0.00,18,-96,-6
1800,1.00,-0.00,-0.00,-0.00,163,-101,55
1801,1.00,-0.00,-0.00,-0.00,330,-87,-64
1802,1.00,-0.00,-0.00,-0.00,239,-147,-65
1803,1.00,-0.00,-0.00,-0.00,53,-104,-227
1804,1.00,-0.00,-0.00,-0.00,-3,-134,-252
1805,1.00,-0.00,-0.00,-0.00,55,-62,-228
1806,1.00,-0.00,-0.00,-0.00,154,-66,-183
1807,1.00,-0.00,-0.00,-0.00,131,19,-315
1808,1.00,-0.00,-0.00,-0.00,-62,-12,-348
1809,1.00,-0.00,-0.00,-0.00,-121,43,-326
1810,1.00,-0.00,-0.00,-0.00,-77,62,-232
1811,1.00,-0.00,-0.00,-0.00,10,80,-105
1812,1.00,-0.00,-0.00,-0.00,-63,143,-57
1813,1.00,-0.00,-0.00,-0.00,-179,178,-184
1814,1.00,0.00,-0.00,-0.00,-279,8,31
1815,1.00,0.00,0.00,-0.00,-265,166,135
1816,1.00,0.00,-0.00,-0.00,-28,99,261
1817,1.00,0.00,-0.00,-0.00,-50,101,252
1818,1.00,0.00,-0.00,-0.00,-206,38,273
1819,1.00,0.00,0.00,-0.00,-219,7,191
1820,1.00,0.00,0.00,-0.00,-76,11,205
1821,1.00,0.00,-0.00,-0.00,122,-9,301
1822,1.00,0.00,-0.00,-0.00,123,-18,306
1823,1.00,0.00,-0.00,-0.00,0,-36,188
1824,1.00,-0.00,-0.00,-0.00,-44,-67,96
1825,1.00,-0.00,-0.00,-0.00,23,-33,128
1826,1.00,-0.00,-0.00,-0.00,239,-48,88
1827,1.00,-0.00,-0.00,-0.00,292,-103,-11
1828,1.00,-0.00,-0.00,-0.00,130,-96,-100
1829,1.00,-0.00,-0.00,-0.00,20,-116,-175
1830,1.00,-0.00,-0.00,-0.00,53,-85,-226
1831,1.00,-0.00,-0.00,-0.00,212,-53,-296
1832,1.00,-0.00,-0.00,-0.00,181,-47,-246
1833,1.00,-0.00,-0.00,-0.00,-16,-7,-248
1834,1.00,-0.00,-0.00,-0.00,-93,-16,-278
1835,1.00,-0.00,-0.00,-0.00,-77,9,-260
1836,1.00,-0.00,-0.00,-0.00,3,22,-156
1837,1.00,-0.00,-0.00,-0.00,-16,49,-19
1838,1.00,-0.00,-0.00,-0.00,-152,117,-107
1839,1.00,-0.00,-0.00,-0.00,-286,67,-26
1840,1.00,-0.00,-0.00,-0.00,-194,72,-75
1841,1.00,-0.00,-0.00,-0.00,18,77,67
1842,1.00,-0.00,-0.00,-0.00,57,85,62
1843,1.00,-0.00,-0.00,-0.00,-118,79,146
1844,1.00,-0.00,0.00,-0.00,-196,59,76
1845,1.00,-0.00,0.00,-0.00,-117,2,98
1846,1.00,-0.00,0.00,-0.00,91,61,201
1847,1.00,-0.00,-0.00,-0.00,173,-22,191
1848,1.00,-0.00,-0.00,-0.00,68,-15,157
1849,1.00,-0.00,-0.00,-0.00,-48,-52,150
1850,1.00,-0.00,-0.00,-0.00,4,-44,128
1851,1.00,-0.00,-0.00,-0.00,176,-63,136
1852,1.00,-0.00,-0.00,-0.00,207,-76,102
1853,1.00,-0.00,-0.00,-0.00,92,-84,53
1854,1.00,-0.00,-0.00,-0.00,-8,-126,-77
1855,1.00,-0.00,-0.00,-0.00,60,-122,-94
1856,1.00,-0.00,-0.00,-0.00,178,-84,-121
1857,1.00,-0.00,-0.00,-0.00,188,-58,-156
1858,1.00,-0.00,-0.00,-0.00,95,-66,-220
1859,1.00,-0.00,-0.00,-0.00,-13,-43,-277
1860,1.00,-0.00,-0.00,-0.00,-31,-3,-294
1861,1.00,-0.00,-0.00,-0.00,45,19,-243
1862,1.00,-0.00,-0.00,-0.00,39,50,-128
1863,1.00,-0.00,-0.00,-0.00,-84,125,-192
1864,1.00,-0.00,-0.00,-0.00,-212,67,-137
1865,1.00,-0.00,-0.00,-0.00,-233,90,-86
1866,1.00,-0.00,-0.00,-0.00,-103,141,75
1867,1.00,-0.00,-0.00,-0.00,-26,105,151
1868,1.00,-0.00,-0.00,-0.00,-124,106,190
1869,1.00,-0.00,-0.00,-0.00,-234,35,245
1870,1.00,-0.00,0.00,-0.00,-197,42,198
1871,1.00,-0.00,-0.00,-0.00,17,77,159
1872,1.00,-0.00,-0.00,-0.00,78,29,242
1873,1.00,-0.00,-0.00,-0.00,42,-22,197
1874,1.00,-0.00,-0.00,-0.00,12,-30,100
1875,1.00,-0.00,-0.00,-0.00,-11,-51,118
1876,1.00,-0.00,-0.00,-0.00,137,-42,33
1877,1.00,-0.00,-0.00,-0.00,196,-79,22
1878,1.00,-0.00,-0.00,-0.00,160,-39,-31
1879,1.00,-0.00,-0.00,-0.00,60,-71,-191
1880,1.00,-0.00,-0.00,-0.00,11,-114,-139
1881,1.00,-0.00,-0.00,-0.00,105,-74,-105
1882,1.00,-0.00,-0.00,-0.00,164,-42,-198
1883,1.00,-0.00,-0.00,-0.00,15,-28,-148
1884,1.00,-0.00,-0.00,-0.00,-124,20,-219
1885,1.00,-0.00,-0.00,-0.00,-156,8,-220
1886,1.00,-0.00,-0.00,-0.00,-136,48,-133
1887,1.00,-0.00,-0.00,-0.00,-51,42,-79
1888,1.00,-0.00,-0.00,-0.00,-111,101,-100
1889,1.00,-0.00,-0.00,-0.00,-304,100,-7
1890,1.00,-0.00,0.00,-0.00,-311,149,23
1891,1.00,-0.00,0.00,-0.00,-103,149,45
1892,1.00,-0.00,0.00,-0.00,2,137,204
1893,1.00,-0.00,-0.00,-0.00,-72,111,280
1894,1.00,-0.00,0.00,-0.00,-150,92,170
1895,1.00,0.00,0.00,-0.00,-141,95,220
1896,1.00,0.00,0.00,-0.00,33,81,251
1897,1.00,-0.00,-0.00,-0.00,155,0,267
1898,1.00,-0.00,-0.00,-0.00,146,-22,173
1899,1.00,-0.00,-0.00,-0.00,77,-97,137
1900,1.00,-0.00,-0.00,-0.00,43,-77,63
1901,1.00,-0.00,-0.00,-0.00,177,-115,-13
1902,1.00,-0.00,-0.00,-0.00,244,-90,-25
1903,1.00,-0.00,-0.00,-0.00,182,-75,-61
1904,1.00,-0.00,-0.00,-0.00,17,-92,-214
1905,1.00,-0.00,-0.00,-0.00,-43,-85,-218
1906,1.00,-0.00,-0.00,-0.00,69,2,-218
1907,1.00,-0.00,-0.00,-0.00,157,-6,-225
1908,1.00,-0.00,-0.00,-0.00,8,42,-169
1909,1.00,-0.00,-0.00,-0.00,-92,75,-291
1910,1.00,-0.00,-0.00,-0.00,-149,60,-284
1911,1.00,-0.00,-0.00,-0.00,-148,127,-176
1912,1.00,-0.00,-0.00,-0.00,40,125,-120
1913,1.00,-0.00,-0.00,-0.00,-62,94,10
1914,1.00,0.00,-0.00,-0.00,-209,109,5
1915,1.00,0.00,0.00,-0.00,-254,58,84
1916,1.00,0.00,0.00,-0.00,-153,114,134
1917,1.00,0.00,0.00,-0.00,-5,57,292
1918,1.00,-0.00,-0.00,-0.00,24,90,206
1919,1.00,-0.00,-0.00,-0.00,-156,-85,446
1920,1.00,0.00,0.00,-0.00,-100,32,114
1921,1.00,-0.00,0.00,-0.00,99,-115,148
1922,1.00,-0.00,-0.00,-0.00,282,-7,112
1923,1.00,-0.00,-0.00,-0.00,294,-65,38
1924,1.00,-0.00,-0.00,-0.00,146,-94,-92
1925,1.00,-0.00,-0.00,-0.00,57,-36,-244
1926,1.00,-0.00,-0.00,-0.00,76,-74,-125
1927,1.00,-0.00,-0.00,-0.00,185,38,-205
1928,1.00,-0.00,-0.00,-0.00,161,-13,-243
1929,1.00,-0.00,-0.00,-0.00,-67,3,-254
1930,1.00,-0.00,-0.00,-0.00,-252,3,-177
1931,1.00,-0.00,-0.00,-0.00,-149,126,-214
1932,1.00,-0.00,-0.00,-0.00,-28,124,-66
1933,1.00,0.00,-0.00,-0.00,-2,106,91
1934,1.00,0.00,-0.00,-0.00,-169,69,202
1935,1.00,0.00,0.00,-0.00,-215,60,97
1936,1.00,0.00,0.00,-0.00,-97,43,66
